
[2021-02-22 16:13:21.000] $GPGGA,071300.20,3713.96737692,N,13701.45505701,E,1,01,1412.8,100.899,M,36.771,M,,*5D
[2021-02-22 16:13:21.032] $GPVTG,163.32,T,171.77,M,1.07,N,1.98,K,A*27
[2021-02-22 16:13:21.032] $GPGGA,071300.30,3713.96734316,N,13701.45507308,E,1,01,1412.8,100.816,M,36.771,M,,*5E
[2021-02-22 16:13:21.032] $GPVTG,163.35,T,171.80,M,1.08,N,2.00,K,A*25
[2021-02-22 16:13:21.032] $GPGGA,071300.40,3713.96730309,N,13701.45510390,E,1,01,1412.8,100.871,M,36.771,M,,*55
[2021-02-22 16:13:21.032] $GPVTG,163.35,T,171.80,M,1.10,N,2.04,K,A*28
[2021-02-22 16:13:21.032] $GPGGA,071300.50,3713.96726795,N,13701.45512056,E,1,01,1412.8,100.783,M,36.771,M,,*5B
[2021-02-22 16:13:21.032] $GPVTG,163.36,T,171.81,M,1.11,N,2.06,K,A*29
[2021-02-22 16:13:21.032] $GPGGA,071300.60,3713.96722512,N,13701.45515440,E,1,01,1412.8,100.852,M,36.771,M,,*56
[2021-02-22 16:13:21.032] $GPVTG,163.33,T,171.78,M,1.13,N,2.10,K,A*2F
[2021-02-22 16:13:21.032] $GPGGA,071300.70,3713.96718856,N,13701.45517169,E,1,01,1412.8,100.766,M,36.771,M,,*57
[2021-02-22 16:13:21.032] $GPVTG,163.32,T,171.77,M,1.15,N,2.12,K,A*25
[2021-02-22 16:13:21.032] $GPGGA,071300.80,3713.96714321,N,13701.45520766,E,1,01,1412.8,100.851,M,36.771,M,,*59
[2021-02-22 16:13:21.032] $GPVTG,163.27,T,171.72,M,1.17,N,2.16,K,A*22
[2021-02-22 16:13:21.032] $GPGGA,071300.90,3713.96710508,N,13701.45522566,E,1,01,1412.8,100.764,M,36.771,M,,*58
[2021-02-22 16:13:21.032] $GPVTG,163.25,T,171.70,M,1.18,N,2.19,K,A*22
[2021-02-22 16:13:21.047] $GPGGA,071301.00,3713.96705706,N,13701.45526343,E,1,01,1412.8,100.842,M,36.771,M,,*56
[2021-02-22 16:13:21.047] $GPVTG,163.19,T,171.64,M,1.21,N,2.23,K,A*2B
[2021-02-22 16:13:21.047] $GPGGA,071301.10,3713.96701727,N,13701.45528216,E,1,01,1412.8,100.752,M,36.771,M,,*51
[2021-02-22 16:13:21.047] $GPVTG,163.16,T,171.61,M,1.22,N,2.26,K,A*27
[2021-02-22 16:13:21.047] $GPGGA,071301.20,3713.96696618,N,13701.45532232,E,1,01,1412.8,100.834,M,36.771,M,,*52
[2021-02-22 16:13:21.047] $GPVTG,163.10,T,171.55,M,1.25,N,2.31,K,A*27
[2021-02-22 16:13:21.047] $GPGGA,071301.30,3713.96692463,N,13701.45534183,E,1,01,1412.8,100.744,M,36.771,M,,*5E
[2021-02-22 16:13:21.047] $GPVTG,163.06,T,171.51,M,1.26,N,2.33,K,A*25
[2021-02-22 16:13:21.047] $GPGGA,071301.40,3713.96687066,N,13701.45538368,E,1,01,1412.8,100.832,M,36.771,M,,*59
[2021-02-22 16:13:21.047] $GPVTG,162.98,T,171.43,M,1.29,N,2.38,K,A*24
[2021-02-22 16:13:21.047] $GPGGA,071301.50,3713.96682728,N,13701.45540401,E,1,01,1412.8,100.759,M,36.771,M,,*55
[2021-02-22 16:13:21.047] $GPVTG,162.92,T,171.37,M,1.30,N,2.41,K,A*2B
[2021-02-22 16:13:21.047] $GPGGA,071301.60,3713.96676985,N,13701.45544821,E,1,01,1412.8,100.860,M,36.771,M,,*5B
[2021-02-22 16:13:21.047] $GPVTG,162.84,T,171.29,M,1.33,N,2.47,K,A*26
[2021-02-22 16:13:21.047] $GPGGA,071301.70,3713.96672434,N,13701.45546948,E,1,01,1412.8,100.782,M,36.771,M,,*56
[2021-02-22 16:13:21.063] $GPVTG,162.79,T,171.24,M,1.35,N,2.50,K,A*29
[2021-02-22 16:13:21.063] $GPGGA,071301.80,3713.96666205,N,13701.45551799,E,1,01,1412.8,100.904,M,36.771,M,,*5C
[2021-02-22 16:13:21.063] $GPVTG,162.70,T,171.15,M,1.38,N,2.55,K,A*2A
[2021-02-22 16:13:21.063] $GPGGA,071301.90,3713.96661421,N,13701.45554032,E,1,01,1412.8,100.824,M,36.771,M,,*5A
[2021-02-22 16:13:21.063] $GPVTG,162.65,T,171.10,M,1.40,N,2.59,K,A*28
[2021-02-22 16:13:21.063] $GPGGA,071302.00,3713.96654951,N,13701.45558859,E,1,01,1412.8,100.931,M,36.771,M,,*50
[2021-02-22 16:13:21.063] $GPVTG,162.57,T,171.02,M,1.43,N,2.65,K,A*26
[2021-02-22 16:13:21.063] $GPGGA,071302.10,3713.96649924,N,13701.45561199,E,1,01,1412.8,100.865,M,36.771,M,,*50
[2021-02-22 16:13:21.063] $GPVTG,162.51,T,170.96,M,1.45,N,2.68,K,A*27
[2021-02-22 16:13:21.063] $GPGGA,071302.20,3713.96642910,N,13701.45566446,E,1,01,1412.8,101.006,M,36.771,M,,*53
[2021-02-22 16:13:21.063] $GPVTG,162.42,T,170.87,M,1.48,N,2.75,K,A*24
[2021-02-22 16:13:21.063] $GPGGA,071302.30,3713.96637584,N,13701.45568921,E,1,01,1412.8,100.968,M,36.771,M,,*53
[2021-02-22 16:13:21.063] $GPVTG,162.35,T,170.79,M,1.50,N,2.78,K,A*21
[2021-02-22 16:13:21.063] $GPGGA,071302.40,3713.96629903,N,13701.45574676,E,1,01,1412.8,101.153,M,36.771,M,,*59
[2021-02-22 16:13:21.063] $GPVTG,162.24,T,170.69,M,1.54,N,2.86,K,A*25
[2021-02-22 16:13:21.063] $GPGGA,071302.50,3713.96624219,N,13701.45577318,E,1,01,1412.8,101.133,M,36.771,M,,*5D
[2021-02-22 16:13:21.078] $GPVTG,162.16,T,170.61,M,1.57,N,2.90,K,A*28
[2021-02-22 16:13:21.078] $GPGGA,071302.60,3713.96615841,N,13701.45583572,E,1,01,1412.8,101.327,M,36.771,M,,*5D
[2021-02-22 16:13:21.078] $GPVTG,162.07,T,170.52,M,1.61,N,2.98,K,A*25
[2021-02-22 16:13:21.078] $GPGGA,071302.70,3713.96609826,N,13701.45586371,E,1,01,1412.8,101.277,M,36.771,M,,*54
[2021-02-22 16:13:21.078] $GPVTG,162.03,T,170.48,M,1.63,N,3.02,K,A*2A
[2021-02-22 16:13:21.078] $GPGGA,071302.80,3713.96600771,N,13701.45593074,E,1,01,1412.8,101.463,M,36.771,M,,*5E
[2021-02-22 16:13:21.078] $GPVTG,161.97,T,170.42,M,1.68,N,3.11,K,A*27
[2021-02-22 16:13:21.078] $GPGGA,071302.90,3713.96594334,N,13701.45596067,E,1,01,1412.8,101.436,M,36.771,M,,*53
[2021-02-22 16:13:21.078] $GPVTG,161.92,T,170.37,M,1.70,N,3.16,K,A*2E
[2021-02-22 16:13:21.078] $GPGGA,071303.00,3713.96584601,N,13701.45603141,E,1,01,1412.8,101.628,M,36.771,M,,*5E
[2021-02-22 16:13:21.078] $GPVTG,161.86,T,170.31,M,1.76,N,3.25,K,A*2B
[2021-02-22 16:13:21.078] $GPGGA,071303.10,3713.96577724,N,13701.45606338,E,1,01,1412.8,101.609,M,36.771,M,,*5F
[2021-02-22 16:13:21.078] $GPVTG,161.81,T,170.26,M,1.78,N,3.30,K,A*20
[2021-02-22 16:13:21.078] $GPGGA,071303.20,3713.96567254,N,13701.45613815,E,1,01,1412.8,101.807,M,36.771,M,,*5F
[2021-02-22 16:13:21.078] $GPVTG,161.76,T,170.21,M,1.84,N,3.40,K,A*2B
[2021-02-22 16:13:21.094] $GPGGA,071303.30,3713.96559980,N,13701.45617197,E,1,01,1412.8,101.764,M,36.771,M,,*5C
[2021-02-22 16:13:21.094] $GPVTG,161.74,T,170.19,M,1.86,N,3.45,K,A*25
[2021-02-22 16:13:21.094] $GPGGA,071303.40,3713.96548778,N,13701.45625095,E,1,01,1412.8,101.942,M,36.771,M,,*5A
[2021-02-22 16:13:21.094] $GPVTG,161.72,T,170.17,M,1.92,N,3.56,K,A*2A
[2021-02-22 16:13:21.094] $GPGGA,071303.50,3713.96541042,N,13701.45628685,E,1,01,1412.8,101.900,M,36.771,M,,*50
[2021-02-22 16:13:21.094] $GPVTG,161.70,T,170.15,M,1.95,N,3.61,K,A*29
[2021-02-22 16:13:21.094] $GPGGA,071303.60,3713.96529087,N,13701.45636953,E,1,01,1412.8,102.078,M,36.771,M,,*5A
[2021-02-22 16:13:21.094] $GPVTG,161.68,T,170.13,M,2.01,N,3.72,K,A*2A
[2021-02-22 16:13:21.094] $GPGGA,071303.70,3713.96520870,N,13701.45640757,E,1,01,1412.8,102.035,M,36.771,M,,*50
[2021-02-22 16:13:21.094] $GPVTG,161.67,T,170.12,M,2.04,N,3.78,K,A*2B
[2021-02-22 16:13:21.094] $GPGGA,071303.80,3713.96507952,N,13701.45649573,E,1,01,1412.8,102.231,M,36.771,M,,*50
[2021-02-22 16:13:21.094] $GPVTG,161.65,T,170.10,M,2.11,N,3.90,K,A*29
[2021-02-22 16:13:21.094] $GPGGA,071303.90,3713.96499226,N,13701.45653604,E,1,01,1412.8,102.185,M,36.771,M,,*5B
[2021-02-22 16:13:21.094] $GPVTG,161.65,T,170.10,M,2.14,N,3.96,K,A*2A
[2021-02-22 16:13:21.094] $GPGGA,071304.00,3713.96486235,N,13701.45662066,E,1,01,1412.8,102.322,M,36.771,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,161.65,T,170.10,M,2.20,N,4.07,K,A*22
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:13:21.110] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:13:21.110] $GPGGA,,,,,,,,,,M,,M,,*56
