
[2021-02-22 16:25:53.667] $GNGGA,072544.90,,,,,0,00,99.99,,,,,57.9,*64
[2021-02-22 16:25:53.698] $GNGGA,072545.00,,,,,0,00,99.99,,,,,58.0,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.10,,,,,0,00,99.99,,,,,58.1,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.20,,,,,0,00,99.99,,,,,58.2,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.30,,,,,0,00,99.99,,,,,58.3,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.40,,,,,0,00,99.99,,,,,58.4,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.50,,,,,0,00,99.99,,,,,58.5,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.60,,,,,0,00,99.99,,,,,58.6,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.70,,,,,0,00,99.99,,,,,58.7,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.80,,,,,0,00,99.99,,,,,58.8,*6A
[2021-02-22 16:25:53.698] $GNGGA,072545.90,,,,,0,00,99.99,,,,,58.9,*6A
[2021-02-22 16:25:53.698] $GNGGA,072546.00,,,,,0,00,99.99,,,,,59.0,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.10,,,,,0,00,99.99,,,,,59.1,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.20,,,,,0,00,99.99,,,,,59.2,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.30,,,,,0,00,99.99,,,,,59.3,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.40,,,,,0,00,99.99,,,,,59.4,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.50,,,,,0,00,99.99,,,,,59.5,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.60,,,,,0,00,99.99,,,,,59.6,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.70,,,,,0,00,99.99,,,,,59.7,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.80,,,,,0,00,99.99,,,,,59.8,*68
[2021-02-22 16:25:53.698] $GNGGA,072546.90,,,,,0,00,99.99,,,,,59.9,*68
[2021-02-22 16:25:53.698] $GNGGA,072547.00,,,,,0,00,99.99,,,,,60.0,*63
[2021-02-22 16:25:53.698] $GNGGA,072547.10,,,,,0,00,99.99,,,,,60.1,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.20,,,,,0,00,99.99,,,,,60.2,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.30,,,,,0,00,99.99,,,,,60.3,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.40,,,,,0,00,99.99,,,,,60.4,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.50,,,,,0,00,99.99,,,,,60.5,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.60,,,,,0,00,99.99,,,,,60.6,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.70,,,,,0,00,99.99,,,,,60.7,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.80,,,,,0,00,99.99,,,,,60.8,*63
[2021-02-22 16:25:53.714] $GNGGA,072547.90,,,,,0,00,99.99,,,,,60.9,*63
[2021-02-22 16:25:53.714] $GNGGA,072548.00,,,,,0,00,99.99,,,,,61.0,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.10,,,,,0,00,99.99,,,,,61.1,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.20,,,,,0,00,99.99,,,,,61.2,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.30,,,,,0,00,99.99,,,,,61.3,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.40,,,,,0,00,99.99,,,,,61.4,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.50,,,,,0,00,99.99,,,,,61.5,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.60,,,,,0,00,99.99,,,,,61.6,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.70,,,,,0,00,99.99,,,,,61.7,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.80,,,,,0,00,99.99,,,,,61.8,*6D
[2021-02-22 16:25:53.714] $GNGGA,072548.90,,,,,0,00,99.99,,,,,61.9,*6D
[2021-02-22 16:25:53.714] $GNGGA,072549.00,,,,,0,00,99.99,,,,,62.0,*6F
[2021-02-22 16:25:53.714] $GNGGA,072549.10,,,,,0,00,99.99,,,,,62.1,*6F
[2021-02-22 16:25:53.714] $GNGGA,072549.20,,,,,0,00,99.99,,,,,62.2,*6F
[2021-02-22 16:25:53.714] $GNGGA,072549.30,,,,,0,00,99.99,,,,,62.3,*6F
[2021-02-22 16:25:53.730] $GNGGA,072549.40,,,,,0,00,99.99,,,,,62.4,*6F
[2021-02-22 16:25:53.730] $GNGGA,072549.50,,,,,0,00,99.99,,,,,62.5,*6F
[2021-02-22 16:25:53.730] $GNGGA,072549.60,,,,,0,00,99.99,,,,,62.6,*6F
