
[2021-02-22 16:25:43.605] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.637] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.637] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.652] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.652] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:25:43.668] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:25:43.668] $GPGGA,,,,,,,,,,M,,M,,*56
