
[2021-02-22 15:11:00.754] $GPGGA,061108.00,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:00.754] $GPGGA,061108.10,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:00.754] $GPGGA,061108.20,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:00.754] $GPGGA,061108.30,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:00.754] $GPGGA,061108.40,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:00.769] $GPGGA,061108.50,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:00.769] $GPGGA,061108.60,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:00.769] $GPGGA,061108.70,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:00.769] $GPGGA,061108.80,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.769] $GPGGA,061108.90,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.769] $GPGGA,061109.00,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:00.769] $GPGGA,061109.10,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:00.769] $GPGGA,061109.20,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:00.769] $GPGGA,061109.30,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:00.769] $GPGGA,061109.40,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:00.769] $GPGGA,061109.50,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:00.769] $GPGGA,061109.60,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:00.769] $GPGGA,061109.70,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:00.769] $GPGGA,061109.80,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.769] $GPGGA,061109.90,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.769] $GPGGA,061110.00,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.769] $GPGGA,061110.10,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.769] $GPGGA,061110.20,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.769] $GPGGA,061110.30,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.769] $GPGGA,061110.40,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.769] $GPGGA,061110.50,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.769] $GPGGA,061110.60,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.785] $GPGGA,061110.70,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.785] $GPGGA,061110.80,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:00.785] $GPGGA,061110.90,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:00.785] $GPGGA,061111.00,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.785] $GPGGA,061111.10,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.785] $GPGGA,061111.20,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.785] $GPGGA,061111.30,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.785] $GPGGA,061111.40,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.785] $GPGGA,061111.50,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.785] $GPGGA,061111.60,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.785] $GPGGA,061111.70,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.785] $GPGGA,061111.80,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:00.785] $GPGGA,061111.90,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:00.785] $GPGGA,061112.00,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.785] $GPGGA,061112.10,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.785] $GPGGA,061112.20,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.785] $GPGGA,061112.30,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.785] $GPGGA,061112.40,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.785] $GPGGA,061112.50,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.785] $GPGGA,061112.60,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.785] $GPGGA,061112.70,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.801] $GPGGA,061112.80,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:00.801] $GPGGA,061112.90,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:00.801] $GPGGA,061113.00,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.801] $GPGGA,061113.10,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.801] $GPGGA,061113.20,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.801] $GPGGA,061113.30,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.801] $GPGGA,061113.40,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.801] $GPGGA,061113.50,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.801] $GPGGA,061113.60,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.801] $GPGGA,061113.70,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.801] $GPGGA,061113.80,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:00.801] $GPGGA,061113.90,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:00.801] $GPGGA,061114.00,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.801] $GPGGA,061114.10,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.801] $GPGGA,061114.20,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.801] $GPGGA,061114.30,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.801] $GPGGA,061114.40,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.801] $GPGGA,061114.50,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.801] $GPGGA,061114.60,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.801] $GPGGA,061114.70,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.801] $GPGGA,061114.80,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:00.801] $GPGGA,061114.90,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:00.816] $GPGGA,061115.00,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.816] $GPGGA,061115.10,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.816] $GPGGA,061115.20,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.816] $GPGGA,061115.30,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.816] $GPGGA,061115.40,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.816] $GPGGA,061115.50,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.816] $GPGGA,061115.60,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.816] $GPGGA,061115.70,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.816] $GPGGA,061115.80,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:00.816] $GPGGA,061115.90,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:00.816] $GPGGA,061116.00,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.816] $GPGGA,061116.10,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.816] $GPGGA,061116.20,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.816] $GPGGA,061116.30,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.816] $GPGGA,061116.40,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.816] $GPGGA,061116.50,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.816] $GPGGA,061116.60,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.816] $GPGGA,061116.70,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.816] $GPGGA,061116.80,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:00.816] $GPGGA,061116.90,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:00.816] $GPGGA,061117.00,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:00.816] $GPGGA,061117.10,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:00.816] $GPGGA,061117.20,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:00.816] $GPGGA,061117.30,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:00.816] $GPGGA,061117.40,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:00.816] $GPGGA,061117.50,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:00.816] $GPGGA,061117.60,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:00.816] $GPGGA,061117.70,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:00.816] $GPGGA,061117.80,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:00.816] $GPGGA,061117.90,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:00.816] $GPGGA,061118.00,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:00.816] $GPGGA,061118.10,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:00.816] $GPGGA,061118.20,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:00.816] $GPGGA,061118.30,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:00.816] $GPGGA,061118.40,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:00.894] $GPGGA,061118.50,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:00.988] $GPGGA,061118.60,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:01.097] $GPGGA,061118.70,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:01.191] $GPGGA,061118.80,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:01.300] $GPGGA,061118.90,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:01.394] $GPGGA,061119.00,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:01.488] $GPGGA,061119.10,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:01.582] $GPGGA,061119.20,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:01.691] $GPGGA,061119.30,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:01.800] $GPGGA,061119.40,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:01.894] $GPGGA,061119.50,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:02.004] $GPGGA,061119.60,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:02.097] $GPGGA,061119.70,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:02.191] $GPGGA,061119.80,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:02.285] $GPGGA,061119.90,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:02.410] $GPGGA,061120.00,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:02.504] $GPGGA,061120.10,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:02.597] $GPGGA,061120.20,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:02.691] $GPGGA,061120.30,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:02.800] $GPGGA,061120.40,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:02.894] $GPGGA,061120.50,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:02.988] $GPGGA,061120.60,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:03.097] $GPGGA,061120.70,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:03.207] $GPGGA,061120.80,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:03.300] $GPGGA,061120.90,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:03.394] $GPGGA,061121.00,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:03.488] $GPGGA,061121.10,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:03.597] $GPGGA,061121.20,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:03.691] $GPGGA,061121.30,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:03.800] $GPGGA,061121.40,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:03.910] $GPGGA,061121.50,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:04.003] $GPGGA,061121.60,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:04.097] $GPGGA,061121.70,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:04.191] $GPGGA,061121.80,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:04.300] $GPGGA,061121.90,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:04.410] $GPGGA,061122.00,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:04.503] $GPGGA,061122.10,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:04.597] $GPGGA,061122.20,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:04.691] $GPGGA,061122.30,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:04.800] $GPGGA,061122.40,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:04.894] $GPGGA,061122.50,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:04.988] $GPGGA,061122.60,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:05.082] $GPGGA,061122.70,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:05.191] $GPGGA,061122.80,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:05.300] $GPGGA,061122.90,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:05.394] $GPGGA,061123.00,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:05.488] $GPGGA,061123.10,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:05.597] $GPGGA,061123.20,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:05.691] $GPGGA,061123.30,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:05.800] $GPGGA,061123.40,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:05.894] $GPGGA,061123.50,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:06.003] $GPGGA,061123.60,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:06.097] $GPGGA,061123.70,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:06.191] $GPGGA,061123.80,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:06.285] $GPGGA,061123.90,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:06.409] $GPGGA,061124.00,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:06.503] $GPGGA,061124.10,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:06.597] $GPGGA,061124.20,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:06.691] $GPGGA,061124.30,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:06.800] $GPGGA,061124.40,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:06.894] $GPGGA,061124.50,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:06.988] $GPGGA,061124.60,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:07.081] $GPGGA,061124.70,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:07.206] $GPGGA,061124.80,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:07.300] $GPGGA,061124.90,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:07.394] $GPGGA,061125.00,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:07.503] $GPGGA,061125.10,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:07.597] $GPGGA,061125.20,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:07.691] $GPGGA,061125.30,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:07.800] $GPGGA,061125.40,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:07.909] $GPGGA,061125.50,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:08.003] $GPGGA,061125.60,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:08.097] $GPGGA,061125.70,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:08.191] $GPGGA,061125.80,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:08.300] $GPGGA,061125.90,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:08.409] $GPGGA,061126.00,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:08.503] $GPGGA,061126.10,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:08.597] $GPGGA,061126.20,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:08.691] $GPGGA,061126.30,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:08.800] $GPGGA,061126.40,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:08.894] $GPGGA,061126.50,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:08.987] $GPGGA,061126.60,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:09.081] $GPGGA,061126.70,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:09.206] $GPGGA,061126.80,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:09.300] $GPGGA,061126.90,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:09.394] $GPGGA,061127.00,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:09.487] $GPGGA,061127.10,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:09.597] $GPGGA,061127.20,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:09.691] $GPGGA,061127.30,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:09.800] $GPGGA,061127.40,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:09.894] $GPGGA,061127.50,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:10.003] $GPGGA,061127.60,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:10.097] $GPGGA,061127.70,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:10.191] $GPGGA,061127.80,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:10.284] $GPGGA,061127.90,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:10.394] $GPGGA,061128.00,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:10.503] $GPGGA,061128.10,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:10.597] $GPGGA,061128.20,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:10.690] $GPGGA,061128.30,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:10.800] $GPGGA,061128.40,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:10.894] $GPGGA,061128.50,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:10.987] $GPGGA,061128.60,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:11.097] $GPGGA,061128.70,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:11.206] $GPGGA,061128.80,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:11.300] $GPGGA,061128.90,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:11.394] $GPGGA,061129.00,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:11.503] $GPGGA,061129.10,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:11.597] $GPGGA,061129.20,,,,,0,00,0.0,,M,,M,0,0000*59
[2021-02-22 15:11:11.690] $GPGGA,061129.30,,,,,0,00,0.0,,M,,M,0,0000*58
[2021-02-22 15:11:11.800] $GPGGA,061129.40,,,,,0,00,0.0,,M,,M,0,0000*5F
[2021-02-22 15:11:11.909] $GPGGA,061129.50,,,,,0,00,0.0,,M,,M,0,0000*5E
[2021-02-22 15:11:12.003] $GPGGA,061129.60,,,,,0,00,0.0,,M,,M,0,0000*5D
[2021-02-22 15:11:12.097] $GPGGA,061129.70,,,,,0,00,0.0,,M,,M,0,0000*5C
[2021-02-22 15:11:12.190] $GPGGA,061129.80,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:12.300] $GPGGA,061129.90,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:12.394] $GPGGA,061130.00,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:12.503] $GPGGA,061130.10,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:12.597] $GPGGA,061130.20,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:12.690] $GPGGA,061130.30,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:12.800] $GPGGA,061130.40,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:12.893] $GPGGA,061130.50,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:12.987] $GPGGA,061130.60,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:13.081] $GPGGA,061130.70,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:13.206] $GPGGA,061130.80,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:13.300] $GPGGA,061130.90,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:13.393] $GPGGA,061131.00,,,,,0,00,0.0,,M,,M,0,0000*52
[2021-02-22 15:11:13.487] $GPGGA,061131.10,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:13.597] $GPGGA,061131.20,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:13.690] $GPGGA,061131.30,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:13.784] $GPGGA,061131.40,,,,,0,00,0.0,,M,,M,0,0000*56
[2021-02-22 15:11:13.893] $GPGGA,061131.50,,,,,0,00,0.0,,M,,M,0,0000*57
[2021-02-22 15:11:14.003] $GPGGA,061131.60,,,,,0,00,0.0,,M,,M,0,0000*54
[2021-02-22 15:11:14.097] $GPGGA,061131.70,,,,,0,00,0.0,,M,,M,0,0000*55
[2021-02-22 15:11:14.190] $GPGGA,061131.80,,,,,0,00,0.0,,M,,M,0,0000*5A
[2021-02-22 15:11:14.284] $GPGGA,061131.90,,,,,0,00,0.0,,M,,M,0,0000*5B
[2021-02-22 15:11:14.393] $GPGGA,061132.00,,,,,0,00,0.0,,M,,M,0,0000*51
[2021-02-22 15:11:14.503] $GPGGA,061132.10,,,,,0,00,0.0,,M,,M,0,0000*50
[2021-02-22 15:11:14.596] $GPGGA,061132.20,,,,,0,00,0.0,,M,,M,0,0000*53
[2021-02-22 15:11:14.706] $GPGGA,061132.30,,,,,0,00,0.0,,M,,M,0,0000*52
