,Positioning time,Fix ratio,Time to first fix [s],X std [cm],Y std [cm],X ave,Y ave
7_ntrip_2.csv,0 days 00:03:25,0.8936,13.39999999999418,0.6417416686357729,0.9812192967084674,679568.4303002822,4122618.6217409014
7_radio.csv,0 days 00:03:57.100000,0.8726114649681529,100.10000000000582,1.2936437779017842,2.0640719165525154,679568.0149909778,4122618.878875135
8_aqloc.csv,0 days 00:03:30.400000,0.9409961685823754,7.69999999999709,1.4744019982536816,1.5779600382103454,679602.916865764,4122655.594805585
8_aqloc_2.csv,0 days 00:03:17.600000,0.6856414613423959,37.0,4.949890713165875,4.7787766151350715,679602.8827874964,4122655.5907466467
8_magellan.csv,0 days 00:03:26.400000,0.6063241106719368,89.80000000000291,0.946581930207183,1.1082697099672567,679602.9169944243,4122655.5896858596
8_magellan_2.csv,0 days 00:03:12.300000,0.4395017793594306,103.0,5.098265734260526,3.1511952215354313,679602.8677187297,4122655.5558508905
8_ntrip.csv,0 days 00:03:24.600000,0.9133921411387329,10.80000000000291,1.0346673598893563,0.9632254371857709,679602.365721035,4122655.700018521
8_radio_2.csv,0 days 00:03:09.200000,0.9093406593406593,10.0,3.6857415837836665,2.690837202563914,679601.8947264875,4122655.9378350736
9_aqloc.csv,0 days 00:08:07.200000,0.6310476853463279,186.0,3.7318682248171697,2.725536836136611,679724.8680789946,4122633.296555329
9_aqloc_2.csv,0 days 00:06:52,0.6517255057516859,167.6999999999971,5.1233424741604905,3.80095848733062,679723.4687408812,4122632.802839563
9_magellan.csv,0 days 00:07:56.900000,0.0,False,False,False,False,False
9_magellan_2.csv,0 days 00:06:48,0.0,False,False,False,False,False
9_ntrip_2.csv,0 days 00:08:15.800000,0.0,False,False,False,False,False
9_radio.csv,0 days 00:07:59.900000,0.345837799214005,303.1999999999971,3.5263572081468353,1.7409891783851799,679723.9263218486,4122633.676462867
10_aqloc.csv,0 days 00:03:31.700000,0.9484066767830045,6.80000000000291,4.133263964372153,1.251224059543432,679735.3433642604,4122608.737443785
10_aqloc_2.csv,0 days 00:05:17.900000,0.9702020202020202,5.899999999994179,4.246360320609334,2.8697339408538314,679735.310140196,4122608.726857423
10_magellan.csv,0 days 00:03:27,0.4311565696302124,112.30000000000291,0.7298511568692476,0.5192741588925684,679735.3119682712,4122608.7183446283
10_magellan_2.csv,0 days 00:05:02.300000,0.631578947368421,107.19999999999709,2.079744068022808,1.0833867978219152,679735.3038548979,4122608.7251558816
10_ntrip.csv,0 days 00:03:25.900000,0.8753968253968254,15.69999999999709,0.5855351219736669,0.639177170244583,679734.7544092452,4122608.8332655346
10_radio_2.csv,0 days 00:05:01.900000,0.9456043956043956,9.900000000008731,0.9851233482159962,0.6464221986678494,679734.3423613438,4122609.1021407745
