
[2021-02-22 14:44:33.648] $GLGGA,054408.40,3713.96979839,N,13701.48886944,E,1,01,1412.8,94.478,M,36.771,M,,*7F
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.679] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.695] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.710] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.710] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.710] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.710] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 14:44:33.710] $GPGGA,,,,,,,,,,M,,M,,*56
