
[2021-02-22 15:16:22.279] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.279] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 15:16:22.311] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 15:16:22.311] $GPGGA,,,,,,,,,,M,,M,,*56
