
[2021-02-22 16:48:54.117] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.149] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.149] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.164] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.164] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.164] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.164] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.164] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-22 16:48:54.164] $GPVTG,,T,,M,,N,,K,N*2C
[2021-02-22 16:48:54.164] $GPGGA,,,,,,,,,,M,,M,,*56
