,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1058,[2021-02-22 15:42:24.508] $GNGGA,64223.9,3713.955935884,N,13701.424744625,E,4,12,1.08,96.915,M,37.566,M,6.9,3006*56,37.232598931400005,137.02374574374997,679525.0571127165,4122594.6103587025
1059,[2021-02-22 15:42:24.586] $GNGGA,64224.0,3713.955939047,N,13701.424745057,E,4,12,1.08,96.91,M,37.566,M,7.0,3006*5C,37.23259898411666,137.02374575094998,679525.0576264393,4122594.616221606
1060,[2021-02-22 15:42:24.680] $GNGGA,64224.1,3713.955940388,N,13701.424744513,E,4,12,1.08,96.904,M,37.566,M,2.1,3006*56,37.232599006466664,137.02374574188332,679525.0567690313,4122594.618684282
1061,[2021-02-22 15:42:24.790] $GNGGA,64224.2,3713.95595002,N,13701.424772435,E,4,12,1.08,96.955,M,37.566,M,2.2,3006*52,37.232599167000004,137.02374620725,679525.0976751974,4122594.6373791886
1062,[2021-02-22 15:42:24.883] $GNGGA,64224.3,3713.955949734,N,13701.424773841001,E,4,12,1.08,96.95,M,37.566,M,2.3,3006*53,37.232599162233335,137.02374623068334,679525.0997654934,4122594.6368947444
1063,[2021-02-22 15:42:25.008] $GNGGA,64224.4,3713.9559468420002,N,13701.424778036999,E,4,12,1.08,96.95200000000001,M,37.566,M,2.4,3006*52,37.23259911403334,137.02374630061666,679525.1060842689,4122594.6316793016
1064,[2021-02-22 15:42:25.086] $GNGGA,64224.5,3713.955944784,N,13701.424782019,E,4,12,1.08,96.955,M,37.566,M,2.5,3006*5B,37.23259907973333,137.02374636698335,679525.1120536396,4122594.627999386
1065,[2021-02-22 15:42:25.180] $GNGGA,64224.6,3713.95594418,N,13701.42478451,E,4,12,1.08,96.95,M,37.566,M,2.6,3006*56,37.23259906966667,137.0237464085,679525.1157608465,4122594.6269611744
1066,[2021-02-22 15:42:25.290] $GNGGA,64224.7,3713.9559441829997,N,13701.424788412,E,4,12,1.08,96.948,M,37.566,M,2.7,3006*53,37.232599069716656,137.0237464735333,679525.1215304354,4122594.627090077
1067,[2021-02-22 15:42:25.414] $GNGGA,64224.8,3713.955947065,N,13701.424788602,E,4,12,1.08,96.943,M,37.566,M,2.8,3006*51,37.23259911775,137.0237464767,679525.1216974368,4122594.6324256873
1068,[2021-02-22 15:42:25.493] $GNGGA,64224.9,3713.9559502959996,N,13701.424784187,E,4,12,1.08,96.94,M,37.566,M,2.9,3006*5C,37.23259917159999,137.02374640311666,679525.1150414301,4122594.638261109
1069,[2021-02-22 15:42:25.586] $GNGGA,64225.0,3713.9559557059997,N,13701.424779538,E,4,12,1.08,96.93299999999999,M,37.566,M,3.0,3006*53,37.23259926176666,137.0237463256333,679525.1079532664,4122594.6481186985
1070,[2021-02-22 15:42:25.680] $GNGGA,64225.1,3713.955958383,N,13701.424775025,E,4,12,1.08,96.92200000000001,M,37.566,M,3.1,3006*52,37.232599306383335,137.02374625041668,679525.1011742603,4122594.6529265293
1071,[2021-02-22 15:42:25.805] $GNGGA,64225.2,3713.955961286,N,13701.424772032,E,4,12,1.08,96.914,M,37.566,M,3.2,3006*58,37.23259935476666,137.0237462005333,679525.0966338677,4122594.658200345
1072,[2021-02-22 15:42:25.883] $GNGGA,64225.3,3713.955962515,N,13701.424768566001,E,4,12,1.08,96.914,M,37.566,M,3.3,3006*59,37.23259937525,137.0237461427667,679525.0914602652,4122594.660363529
1073,[2021-02-22 15:42:25.993] $GNGGA,64225.4,3713.955961339,N,13701.424770405,E,4,12,1.08,96.92,M,37.566,M,3.4,3006*58,37.232599355649995,137.02374617341667,679525.0942260034,4122594.6582469214
