,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
609,[2021-02-22 14:52:43.627] $GNGGA,55243.2,3713.93653952,N,13701.49006219,E,4,10.0,1.2,94.56,M,36.771,M,1.2,0979*65,37.23227565866667,137.02483436983331,679622.4065205229,4122560.8066844256
610,[2021-02-22 14:52:43.721] $GNGGA,55243.3,3713.93654235,N,13701.49006465,E,4,10.0,1.2,94.554,M,36.771,M,1.3,0979*62,37.232275705833324,137.02483441083334,679622.4100460804,4122560.8119956767
611,[2021-02-22 14:52:43.830] $GNGGA,55243.4,3713.9365421,N,13701.49006642,E,4,10.0,1.2,94.555,M,36.771,M,1.4,0979*63,37.232275701666666,137.0248344403333,679622.4126731955,4122560.8115893453
612,[2021-02-22 14:52:43.924] $GNGGA,55243.5,3713.93654239,N,13701.49006636,E,4,10.0,1.2,94.56,M,36.771,M,1.5,0979*6D,37.23227570649999,137.02483443933335,679622.4125730091,4122560.812123735
613,[2021-02-22 14:52:44.034] $GNGGA,55243.6,3713.93654324,N,13701.49006494,E,4,10.0,1.2,94.55799999999999,M,36.771,M,1.6,0979*61,37.232275720666664,137.02483441566667,679622.410439684,4122560.813650701
614,[2021-02-22 14:52:44.127] $GNGGA,55243.7,3713.93654266,N,13701.49006509,E,4,10.0,1.2,94.56,M,36.771,M,1.7,0979*68,37.232275711,137.02483441816665,679622.4106844242,4122560.8125828686
615,[2021-02-22 14:52:44.237] $GNGGA,55243.8,3713.93654005,N,13701.49006311,E,4,10.0,1.2,94.56200000000001,M,36.771,M,1.8,0979*62,37.2322756675,137.02483438516668,679622.4078599267,4122560.807693639
616,[2021-02-22 14:52:44.330] $GNGGA,55243.9,3713.93654113,N,13701.49006166,E,4,10.0,1.2,94.559,M,36.771,M,1.9,0979*6E,37.2322756855,137.02483436100002,679622.405673145,4122560.8096449897
617,[2021-02-22 14:52:44.424] $GNGGA,55244.0,3713.93654307,N,13701.49006112,E,4,10.0,1.2,94.574,M,36.771,M,2.0,0979*61,37.232275717833325,137.024834352,679622.4047979243,4122560.8132154956
618,[2021-02-22 14:52:44.502] $GNGGA,55244.1,3713.93654194,N,13701.49006208,E,4,10.0,1.2,94.564,M,36.771,M,1.1,0979*63,37.232275699,137.024834368,679622.4062621396,4122560.811156184
619,[2021-02-22 14:52:44.627] $GNGGA,55244.2,3713.93654439,N,13701.49005862,E,4,10.0,1.2,94.575,M,36.771,M,1.2,0979*64,37.23227573983334,137.02483431033335,679622.4010490547,4122560.81557746
620,[2021-02-22 14:52:44.737] $GNGGA,55244.3,3713.93654209,N,13701.49006115,E,4,10.0,1.2,94.57,M,36.771,M,1.3,0979*6E,37.2322757015,137.0248343525,679622.40488105,4122560.811404159
621,[2021-02-22 14:52:44.830] $GNGGA,55244.4,3713.9365437,N,13701.4900595,E,4,10.0,1.2,94.572,M,36.771,M,1.4,0979*69,37.232275728333335,137.024834325,679622.4023775707,4122560.814329297
622,[2021-02-22 14:52:44.940] $GNGGA,55244.5,3713.93654379,N,13701.49006142,E,4,10.0,1.2,94.572,M,36.771,M,1.5,0979*68,37.23227572983334,137.024834357,679622.4052130413,4122560.8145564636
