,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
365,[2021-02-22 15:35:20.182] $GNGGA,63519.6,3713.955292662,N,13701.426071121,E,4,5,1.46,96.512,M,37.566,M,57.6,2006*6D,37.23258821103333,137.02376785201668,679527.0439735381,4122593.4628019035
366,[2021-02-22 15:35:20.307] $GNGGA,63519.7,3713.9553615409995,N,13701.426178159,E,4,5,1.46,96.665,M,37.566,M,57.7,2006*66,37.23258935901666,137.0237696359833,679527.1995224367,4122593.5935618114
367,[2021-02-22 15:35:20.385] $GNGGA,63519.8,3713.95536225,N,13701.426175195,E,4,5,1.46,96.65899999999999,M,37.566,M,57.8,2006*60,37.232589370833324,137.0237695865833,679527.1951116703,4122593.5947792414
368,[2021-02-22 15:35:20.495] $GNGGA,63519.9,3713.9553578709997,N,13701.426169888,E,4,5,1.46,96.65100000000001,M,37.566,M,57.9,2006*6F,37.23258929785,137.02376949813333,679527.1874375888,4122593.5865135053
369,[2021-02-22 15:35:20.589] $GNGGA,63520.0,3713.955359056,N,13701.426172276999,E,4,5,1.46,96.64399999999999,M,37.566,M,58.0,2006*6D,37.232589317599995,137.02376953795,679527.1909232409,4122593.5887804185
370,[2021-02-22 15:35:20.713] $GNGGA,63520.1,3713.955357416,N,13701.426169343998,E,4,5,1.46,96.637,M,37.566,M,58.1,2006*6C,37.23258929026666,137.02376948906664,679527.1866511882,4122593.5856548874
371,[2021-02-22 15:35:20.792] $GNGGA,63520.2,3713.955351729,N,13701.426164181,E,4,5,1.46,96.62799999999999,M,37.566,M,58.2,2006*6D,37.23258919548334,137.02376940301667,679527.1792417505,4122593.574974856
372,[2021-02-22 15:35:20.885] $GNGGA,63520.3,3713.955346483,N,13701.426153638999,E,4,5,1.46,96.62200000000001,M,37.566,M,58.3,2006*62,37.23258910805,137.02376922731665,679527.1638611876,4122593.5649403
373,[2021-02-22 15:35:20.995] $GNGGA,63520.4,3713.955340595,N,13701.426145816002,E,4,5,1.46,96.615,M,37.566,M,58.4,2006*62,37.23258900991667,137.02376909693334,679527.1525264725,4122593.55380447
374,[2021-02-22 15:35:21.089] $GNGGA,63520.5,3713.955339631,N,13701.426141797,E,4,5,1.46,96.602,M,37.566,M,58.5,2006*65,37.23258899385,137.02376902995002,679527.1466218776,4122593.551894715
375,[2021-02-22 15:35:21.213] $GNGGA,63520.6,3713.95533569,N,13701.426135263,E,4,5,1.46,96.596,M,37.566,M,58.6,2006*61,37.23258892816667,137.02376892105,679527.1371161647,4122593.5444001667
376,[2021-02-22 15:35:21.292] $GNGGA,63520.7,3713.955332438,N,13701.426131206,E,4,5,1.46,96.59,M,37.566,M,58.7,2006*67,37.23258887396666,137.02376885343332,679527.1312458388,4122593.5382580752
377,[2021-02-22 15:35:21.385] $GNGGA,63520.8,3713.955332393,N,13701.426134256,E,4,10,0.92,96.585,M,37.566,M,58.8,2006*69,37.23258887321667,137.02376890426666,679527.1357575165,4122593.5382712814
378,[2021-02-22 15:35:21.495] $GNGGA,63520.9,3713.955262064,N,13701.425934448998,E,4,12,0.85,96.06299999999999,M,37.566,M,58.9,2006*6C,37.23258770106667,137.02376557414996,679526.8430926304,4122593.401897131
379,[2021-02-22 15:35:21.588] $GNGGA,63521.0,3713.955268984,N,13701.425935403999,E,4,14,0.84,96.054,M,37.566,M,59.0,2006*6A,37.232587816400006,137.02376559006663,679526.8442311434,4122593.4147242843
380,[2021-02-22 15:35:21.713] $GNGGA,63521.1,3713.955239385,N,13701.425915016001,E,4,14,0.84,96.089,M,37.566,M,59.1,2006*60,37.23258732308333,137.02376525026668,679526.8152546182,4122593.359343136
381,[2021-02-22 15:35:21.792] $GNGGA,63521.2,3713.9552062440002,N,13701.425893018,E,4,14,0.84,96.12899999999999,M,37.566,M,59.2,2006*6A,37.23258677073334,137.02376488363333,679526.7840374957,4122593.297360969
