,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
883,[2021-02-22 16:09:37.719] $GPGGA,70937.3,3713.9559283,N,13701.4248195,E,4,11,1.3,97.0328,M,37.55,M,5.0,0000*68,37.232598804999995,137.02374699166666,679525.1681268193,4122594.5987008973
884,[2021-02-22 16:09:37.828] $GPGGA,70937.4,3713.9559273,N,13701.4248188,E,4,11,1.3,97.0342,M,37.55,M,5.0,0000*60,37.23259878833334,137.02374698000003,679525.167131302,4122594.5968294973
885,[2021-02-22 16:09:37.922] $GPGGA,70937.5,3713.9559272,N,13701.424817899999,E,4,11,1.3,97.0343,M,37.55,M,5.0,0000*6F,37.232598786666664,137.023746965,679525.165804464,4122594.596616116
886,[2021-02-22 16:09:38.000] $GPGGA,70937.6,3713.9559279,N,13701.4248177,E,4,11,1.3,97.0355,M,37.55,M,5.0,0000*6E,37.23259879833333,137.0237469616667,679525.16548106,4122594.5979042836
887,[2021-02-22 16:09:38.125] $GPGGA,70937.7,3713.9559284,N,13701.4248185,E,4,11,1.3,97.0377,M,37.55,M,5.0,0000*60,37.232598806666665,137.02374697499997,679525.1666442088,4122594.5988542107
888,[2021-02-22 16:09:38.203] $GPGGA,70937.8,3713.9559289999997,N,13701.424818200001,E,4,11,1.3,97.0376,M,37.55,M,5.0,0000*6C,37.23259881666666,137.02374697000002,679525.1661768961,4122594.59995429
889,[2021-02-22 16:09:38.313] $GPGGA,70937.9,3713.9559294,N,13701.4248188,E,4,11,1.3,97.0387,M,37.55,M,5.0,0000*6D,37.23259882333333,137.02374698000003,679525.1670482731,4122594.6007129676
890,[2021-02-22 16:09:38.391] $GPGGA,70938.0,3713.9559295999998,N,13701.424820200002,E,4,11,1.3,97.0388,M,37.55,M,6.0,0000*64,37.23259882666666,137.02374700333334,679525.1691104799,4122594.6011270806
891,[2021-02-22 16:09:38.500] $GPGGA,70938.1,3713.9559301,N,13701.424819999998,E,4,11,1.3,97.0405,M,37.55,M,6.0,0000*6A,37.232598835,137.023747,679525.168794979,4122594.602045393
892,[2021-02-22 16:09:38.594] $GPGGA,70938.2,3713.9559296999996,N,13701.424820299999,E,4,11,1.3,97.043,M,37.55,M,1.0,0000*65,37.23259882833333,137.023747005,679525.1692543912,4122594.6013151687
893,[2021-02-22 16:09:38.719] $GPGGA,70938.3,3713.9559299000002,N,13701.424818700001,E,4,11,1.3,97.045,M,37.55,M,1.0,0000*63,37.23259883166668,137.02374697833338,679525.1668806416,4122594.6016344437
894,[2021-02-22 16:09:38.828] $GPGGA,70938.4,3713.9559298,N,13701.424816699999,E,4,11,1.3,97.046,M,37.55,M,1.0,0000*68,37.23259883,137.02374694499997,679525.1639272798,4122594.6013862877
895,[2021-02-22 16:09:38.906] $GPGGA,70938.5,3713.9559305,N,13701.424815200002,E,4,11,1.3,97.0457,M,37.55,M,1.0,0000*6E,37.232598841666665,137.02374692000004,679525.1616816288,4122594.6026333575
896,[2021-02-22 16:09:39.031] $GPGGA,70938.6,3713.9559317000003,N,13701.424814200001,E,4,11,1.3,97.0432,M,37.55,M,1.0,0000*6C,37.232598861666666,137.02374690333335,679525.1601555272,4122594.604820871
897,[2021-02-22 16:09:39.094] $GPGGA,70938.7,3713.9559317000003,N,13701.4248129,E,4,11,1.3,97.0415,M,37.55,M,1.0,0000*65,37.232598861666666,137.02374688166668,679525.1582332755,4122594.6047797725
898,[2021-02-22 16:09:39.219] $GPGGA,70938.8,3713.9559313,N,13701.4248129,E,4,11,1.3,97.0395,M,37.55,M,1.0,0000*61,37.232598855,137.02374688166668,679525.1582490905,4122594.604040063
899,[2021-02-22 16:09:39.297] $GPGGA,70938.9,3713.9559313,N,13701.4248122,E,4,11,1.3,97.0376,M,37.55,M,1.0,0000*66,37.232598855,137.02374687,679525.1572140312,4122594.604017933
900,[2021-02-22 16:09:39.422] $GPGGA,70939.0,3713.9559314000003,N,13701.4248122,E,4,11,1.3,97.0348,M,37.55,M,2.0,0000*67,37.23259885666667,137.02374687,679525.1572100774,4122594.6042028614
901,[2021-02-22 16:09:39.516] $GPGGA,70939.1,3713.9559314999997,N,13701.4248129,E,4,11,1.3,97.035,M,37.55,M,2.0,0000*65,37.23259885833333,137.02374688166668,679525.158241183,4122594.604409918
902,[2021-02-22 16:09:39.625] $GPGGA,70939.2,3713.9559306,N,13701.4248149,E,4,11,1.3,97.0381,M,37.55,M,2.0,0000*6E,37.232598843333335,137.023746915,679525.1612340757,4122594.602808801
903,[2021-02-22 16:09:39.703] $GPGGA,70939.3,3713.9559306999995,N,13701.4248158,E,4,11,1.3,97.0387,M,37.55,M,2.0,0000*68,37.232598844999984,137.02374693,679525.1625609089,4122594.603022178
904,[2021-02-22 16:09:39.813] $GPGGA,70939.4,3713.9559303,N,13701.424817200003,E,4,11,1.3,97.0397,M,37.55,M,2.0,0000*62,37.23259883833333,137.0237469533334,679525.1646468451,4122594.6023267303
905,[2021-02-22 16:09:39.906] $GPGGA,70939.5,3713.9559302000002,N,13701.4248176,E,4,11,1.3,97.041,M,37.55,M,2.0,0000*6E,37.23259883666667,137.02374695999998,679525.1652422543,4122594.602154449
906,[2021-02-22 16:09:40.016] $GPGGA,70939.6,3713.9559304,N,13701.4248174,E,4,11,1.3,97.0427,M,37.55,M,2.0,0000*6D,37.23259884,137.02374695666668,679525.164938619,4122594.6025179806
907,[2021-02-22 16:09:40.094] $GPGGA,70939.7,3713.9559299999996,N,13701.424817899999,E,4,11,1.3,97.0435,M,37.55,M,2.0,0000*66,37.23259883333333,137.023746965,679525.165693759,4122594.601794078
908,[2021-02-22 16:09:40.219] $GPGGA,70939.8,3713.9559310000004,N,13701.4248174,E,4,11,1.3,97.0439,M,37.55,M,2.0,0000*69,37.23259885,137.02374695666668,679525.1649148965,4122594.6036275425
