,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
483,[2021-02-22 15:28:44.430] $GPGGA,62844.0,3713.89807174,N,13701.4097738,E,4,6.0,1.4,93.15799999999999,M,36.77,M,1.0,0979*75,37.231634529000004,137.02349623,679505.207931912,4122487.130575685
484,[2021-02-22 15:28:44.524] $GPGGA,62844.1,3713.89807651,N,13701.40977474,E,4,6.0,1.4,93.156,M,36.77,M,1.1,0979*77,37.2316346085,137.02349624566668,679505.2091332992,4122487.1394264237
485,[2021-02-22 15:28:44.617] $GPGGA,62844.2,3713.8980775,N,13701.40977538,E,4,6.0,1.4,93.15,M,36.77,M,1.2,0979*78,37.231634625,137.02349625633335,679505.2100405134,4122487.141277432
486,[2021-02-22 15:28:44.711] $GPGGA,62844.3,3713.89807767,N,13701.40977272,E,4,6.0,1.4,93.152,M,36.77,M,1.3,0979*77,37.23163462783334,137.02349621200003,679505.2061005237,4122487.141507727
487,[2021-02-22 15:28:44.820] $GPGGA,62844.4,3713.89807805,N,13701.40977563,E,4,6.0,1.4,93.148,M,36.77,M,1.4,0979*70,37.23163463416667,137.0234962605,679505.2103884382,4122487.1423024344
488,[2021-02-22 15:28:44.914] $GPGGA,62844.5,3713.89807523,N,13701.40976959,E,4,6.0,1.4,93.152,M,36.77,M,1.5,0979*76,37.23163458716667,137.02349615983334,679505.2015687315,4122487.1368965665
489,[2021-02-22 15:28:45.024] $GPGGA,62844.6,3713.89807493,N,13701.40977074,E,4,6.0,1.4,93.15,M,36.77,M,1.6,0979*79,37.23163458216666,137.023496179,679505.2032810644,4122487.136378136
490,[2021-02-22 15:28:45.117] $GPGGA,62844.7,3713.89807295,N,13701.40976875,E,4,6.0,1.4,93.154,M,36.77,M,1.7,0979*75,37.231634549166664,137.02349614583332,679505.2004167772,4122487.1326536746
491,[2021-02-22 15:28:45.227] $GPGGA,62844.8,3713.89807314,N,13701.40976643,E,4,6.0,1.4,93.152,M,36.77,M,1.8,0979*70,37.23163455233334,137.0234961071667,679505.1969787467,4122487.132931704
492,[2021-02-22 15:28:45.320] $GPGGA,62844.9,3713.89807226,N,13701.40976604,E,4,6.0,1.4,93.146,M,36.77,M,1.9,0979*76,37.23163453766666,137.02349610066668,679505.1964368512,4122487.1312920162
493,[2021-02-22 15:28:45.430] $GPGGA,62845.0,3713.89806974,N,13701.40976993,E,4,6.0,1.4,93.15700000000001,M,36.77,M,1.0,0979*7B,37.23163449566667,137.0234961655,679505.2022885107,4122487.1267548124
494,[2021-02-22 15:28:45.523] $GPGGA,62845.1,3713.89807511,N,13701.4097701,E,4,6.0,1.4,93.137,M,36.77,M,1.1,0979*70,37.23163458516667,137.02349616833334,679505.202327598,4122487.1366907745
495,[2021-02-22 15:28:45.617] $GPGGA,62845.2,3713.89807729,N,13701.40976819,E,4,6.0,1.4,93.146,M,36.77,M,1.2,0979*7F,37.2316346215,137.02349613650003,679505.1994171555,4122487.1406618133
496,[2021-02-22 15:28:45.711] $GPGGA,62845.3,3713.89807291,N,13701.40977331,E,4,6.0,1.4,93.14200000000001,M,36.77,M,1.3,0979*7D,37.2316345485,137.02349622183337,679505.2071611119,4122487.132723843
497,[2021-02-22 15:28:45.820] $GPGGA,62845.4,3713.89807311,N,13701.40977299,E,4,6.0,1.4,93.15100000000001,M,36.77,M,1.4,0979*75,37.23163455183333,137.02349621650004,679505.2066800302,4122487.133083583
498,[2021-02-22 15:28:45.914] $GPGGA,62845.5,3713.89806988,N,13701.40977176,E,4,6.0,1.4,93.141,M,36.77,M,1.5,0979*7D,37.231634498,137.02349619600002,679505.2049889499,4122487.1270715557
499,[2021-02-22 15:28:46.023] $GPGGA,62845.6,3713.89806922,N,13701.40977289,E,4,6.0,1.4,93.149,M,36.77,M,1.6,0979*76,37.231634487,137.02349621483333,679505.2066859374,4122487.1258867555
