,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
0,[2021-02-22 15:06:46.240] $GNGGA,60630.9,3713.90647385,N,13701.45974676,E,4,9,1.2,91.65700000000001,M,36.77,M,1.9,0979*63,37.23177456416667,137.02432911266666,679578.7693268285,4122504.2483064546
1,[2021-02-22 15:06:46.271] $GNGGA,60631.0,3713.90647105,N,13701.45974407,E,4,9,1.2,91.65899999999999,M,36.77,M,1.0,0979*62,37.2317745175,137.02432906783332,679578.7654599375,4122504.243043427
2,[2021-02-22 15:06:46.271] $GNGGA,60631.1,3713.9064743,N,13701.45974575,E,4,9,1.2,91.662,M,36.77,M,1.1,0979*6D,37.23177457166666,137.02432909583334,679578.767815575,4122504.2491066866
3,[2021-02-22 15:06:46.271] $GNGGA,60631.2,3713.90647503,N,13701.45974793,E,4,9,1.2,91.663,M,36.77,M,1.2,0979*67,37.231774583833335,137.02432913216666,679578.7710102047,4122504.2505255924
4,[2021-02-22 15:06:46.271] $GNGGA,60631.3,3713.90647521,N,13701.45974609,E,4,9,1.2,91.666,M,36.77,M,1.3,0979*60,37.23177458683333,137.0243291015,679578.7682823332,4122504.2508002757
5,[2021-02-22 15:06:46.271] $GNGGA,60631.4,3713.90647376,N,13701.45974732,E,4,9,1.2,91.663,M,36.77,M,1.4,0979*68,37.23177456266667,137.02432912199998,679578.7701584427,4122504.2481577275
6,[2021-02-22 15:06:46.271] $GNGGA,60631.5,3713.90647214,N,13701.45974714,E,4,9,1.2,91.661,M,36.77,M,1.5,0979*6B,37.23177453566666,137.02432911899996,679578.7699563476,4122504.245156213
7,[2021-02-22 15:06:46.271] $GNGGA,60631.6,3713.90647162,N,13701.45974435,E,4,9,1.2,91.671,M,36.77,M,1.6,0979*68,37.231774527000006,137.02432907250002,679578.7658514269,4122504.2441063668
8,[2021-02-22 15:06:46.271] $GNGGA,60631.7,3713.90647137,N,13701.45974558,E,4,9,1.2,91.66,M,36.77,M,1.7,0979*62,37.231774522833334,137.02432909299998,679578.7676800743,4122504.2436829438
9,[2021-02-22 15:06:46.271] $GNGGA,60631.8,3713.90647017,N,13701.45974145,E,4,9,1.2,91.667,M,36.77,M,1.8,0979*6E,37.23177450283333,137.02432902416666,679578.7616206242,4122504.241333218
10,[2021-02-22 15:06:46.271] $GNGGA,60631.9,3713.90647114,N,13701.45974313,E,4,9,1.2,91.666,M,36.77,M,1.9,0979*6C,37.231774519000005,137.0243290521667,679578.7640664338,4122504.243180136
11,[2021-02-22 15:06:46.271] $GNGGA,60632.0,3713.90646855,N,13701.45974451,E,4,9,1.2,91.66799999999999,M,36.77,M,2.0,0979*6E,37.23177447583334,137.0243290751667,679578.7662094281,4122504.2384341625
12,[2021-02-22 15:06:46.271] $GNGGA,60632.1,3713.90647341,N,13701.45974724,E,4,9,1.2,91.649,M,36.77,M,1.1,0979*60,37.23177455683334,137.02432912066666,679578.7700539926,4122504.247507953
13,[2021-02-22 15:06:46.287] $GNGGA,60632.2,3713.9064705,N,13701.45974584,E,4,9,1.2,91.65299999999999,M,36.77,M,1.2,0979*60,37.23177450833334,137.02432909733335,679578.7680989406,4122504.2420823006
14,[2021-02-22 15:06:46.287] $GNGGA,60632.3,3713.90647142,N,13701.45974621,E,4,9,1.2,91.649,M,36.77,M,1.3,0979*65,37.23177452366666,137.0243291035,679578.768609662,4122504.2437953292
15,[2021-02-22 15:06:46.287] $GNGGA,60632.4,3713.90647051,N,13701.45974479,E,4,9,1.2,91.648,M,36.77,M,1.4,0979*68,37.231774508499996,137.02432907983334,679578.766545939,4122504.242067588
16,[2021-02-22 15:06:46.287] $GNGGA,60632.5,3713.90646847,N,13701.45974545,E,4,9,1.2,91.65899999999999,M,36.77,M,1.5,0979*68,37.23177447450001,137.02432909083333,679578.7676025386,4122504.2383159446
17,[2021-02-22 15:06:46.287] $GNGGA,60632.6,3713.90646972,N,13701.45974648,E,4,9,1.2,91.65100000000001,M,36.77,M,1.6,0979*69,37.23177449533333,137.02432910800002,679578.7690761372,4122504.240660106
18,[2021-02-22 15:06:46.287] $GNGGA,60632.7,3713.906472,N,13701.45974505,E,4,9,1.2,91.648,M,36.77,M,1.7,0979*64,37.231774533333336,137.02432908416665,679578.7668714649,4122504.244831226
19,[2021-02-22 15:06:46.287] $GNGGA,60632.8,3713.90647332,N,13701.45974513,E,4,9,1.2,91.648,M,36.77,M,1.8,0979*63,37.23177455533334,137.0243290855,679578.7669375555,4122504.247274795
20,[2021-02-22 15:06:46.287] $GNGGA,60632.9,3713.90646957,N,13701.45974705,E,4,9,1.2,91.656,M,36.77,M,1.9,0979*61,37.23177449283333,137.0243291175,679578.7699249105,4122504.240400741
21,[2021-02-22 15:06:46.287] $GNGGA,60633.0,3713.90647433,N,13701.45974474,E,4,9,1.2,91.645,M,36.77,M,2.0,0979*6A,37.231774572166664,137.02432907899995,679578.7663209272,4122504.2491302253
22,[2021-02-22 15:06:46.287] $GNGGA,60633.1,3713.90647303,N,13701.4597467,E,4,9,1.2,91.648,M,36.77,M,2.1,0979*65,37.2317745505,137.0243291116667,679578.7692705407,4122504.2467881525
23,[2021-02-22 15:06:46.287] $GNGGA,60633.2,3713.90647488,N,13701.45974437,E,4,9,1.2,91.66,M,36.77,M,1.2,0979*69,37.23177458133334,137.02432907283335,679578.7657520723,4122504.2501356266
24,[2021-02-22 15:06:46.303] $GNGGA,60633.3,3713.90647667,N,13701.45974447,E,4,9,1.2,91.661,M,36.77,M,1.3,0979*6C,37.23177461116666,137.0243290745,679578.7658291479,4122504.253448983
25,[2021-02-22 15:06:46.303] $GNGGA,60633.4,3713.90647579,N,13701.45974556,E,4,9,1.2,91.666,M,36.77,M,1.4,0979*66,37.2317745965,137.02432909266665,679578.7674756991,4122504.251856093
26,[2021-02-22 15:06:46.303] $GNGGA,60633.5,3713.90647654,N,13701.45974504,E,4,9,1.2,91.665,M,36.77,M,1.5,0979*6E,37.231774609,137.02432908400002,679578.7666771323,4122504.253226604
27,[2021-02-22 15:06:46.303] $GNGGA,60633.6,3713.90647929,N,13701.45974611,E,4,9,1.2,91.66,M,36.77,M,1.6,0979*69,37.23177465483334,137.02432910183336,679578.7681505536,4122504.2583459388
28,[2021-02-22 15:06:46.303] $GNGGA,60633.7,3713.90648091,N,13701.45974557,E,4,9,1.2,91.665,M,36.77,M,1.7,0979*68,37.23177468183333,137.02432909283334,679578.7672880009,4122504.2613246823
