,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1391,[2021-02-22 14:28:35.369] $GPGGA,52835.6,3713.9714208000005,N,13701.489647999999,E,4,14.0,0.9,91.8258,M,37.55,M,3.0,0000*6E,37.232857013333344,137.02482746666664,679620.4142186856,4122625.2985692434
1392,[2021-02-22 14:28:35.479] $GPGGA,52835.7,3713.9714212,N,13701.4896465,E,4,14.0,0.9,91.8262,M,37.55,M,3.0,0000*66,37.232857020000004,137.02482744166664,679620.4119848877,4122625.2992615052
1393,[2021-02-22 14:28:35.557] $GPGGA,52835.8,3713.9714212999997,N,13701.4896467,E,4,14.0,0.9,91.8277,M,37.55,M,3.0,0000*6E,37.23285702166666,137.024827445,679620.4122766653,4122625.2994527575
1394,[2021-02-22 14:28:35.666] $GPGGA,52835.9,3713.9714219,N,13701.4896466,E,4,14.0,0.9,91.8274,M,37.55,M,3.0,0000*67,37.232857031666676,137.0248274433333,679620.4121050609,4122625.3005591594
1395,[2021-02-22 14:28:35.760] $GPGGA,52836.0,3713.9714223000005,N,13701.4896463,E,4,14.0,0.9,91.8254,M,37.55,M,4.0,0000*64,37.23285703833334,137.02482743833335,679620.4116456461,4122625.3012893787
1396,[2021-02-22 14:28:35.854] $GPGGA,52836.1,3713.9714227,N,13701.489647100001,E,4,14.0,0.9,91.8241,M,37.55,M,4.0,0000*66,37.232857044999996,137.02482745166668,679620.4128127432,4122625.302054392
1397,[2021-02-22 14:28:35.948] $GPGGA,52836.2,3713.9714218000004,N,13701.4896458,E,4,14.0,0.9,91.8241,M,37.55,M,4.0,0000*62,37.232857030000005,137.02482743000002,679620.410926103,4122625.3003489277
1398,[2021-02-22 14:28:36.073] $GPGGA,52836.3,3713.9714210999996,N,13701.489646099999,E,4,14.0,0.9,91.825,M,37.55,M,4.0,0000*60,37.23285701833333,137.02482743499996,679620.4113973832,4122625.2990639247
1399,[2021-02-22 14:28:36.151] $GPGGA,52836.4,3713.9714204,N,13701.4896449,E,4,14.0,0.9,91.8264,M,37.55,M,4.0,0000*6E,37.23285700666667,137.02482741500003,679620.4096507004,4122625.2977314782
1400,[2021-02-22 14:28:36.276] $GPGGA,52836.5,3713.9714218000004,N,13701.489644,E,4,14.0,0.9,91.8279,M,37.55,M,4.0,0000*67,37.232857030000005,137.0248274,679620.4082645306,4122625.3002919927
1401,[2021-02-22 14:28:36.369] $GPGGA,52836.6,3713.9714238000006,N,13701.489644799998,E,4,14.0,0.9,91.8285,M,37.55,M,4.0,0000*6D,37.23285706333334,137.0248274133333,679620.4093683312,4122625.3040158413
1402,[2021-02-22 14:28:36.448] $GPGGA,52836.7,3713.971425,N,13701.4896466,E,4,14.0,0.9,91.8299,M,37.55,M,4.0,0000*63,37.23285708333334,137.0248274433333,679620.4119824284,4122625.306291904
1403,[2021-02-22 14:28:36.573] $GPGGA,52836.8,3713.9714267,N,13701.4896485,E,4,14.0,0.9,91.829,M,37.55,M,4.0,0000*6C,37.23285711166667,137.02482747500002,679620.4147246175,4122625.3094957643
1404,[2021-02-22 14:28:36.651] $GPGGA,52836.9,3713.9714267,N,13701.489649599998,E,4,14.0,0.9,91.8293,M,37.55,M,4.0,0000*6C,37.23285711166667,137.0248274933333,679620.4163511271,4122625.3095305576
1405,[2021-02-22 14:28:36.776] $GPGGA,52837.0,3713.9714255000004,N,13701.4896505,E,4,14.0,0.9,91.8265,M,37.55,M,5.0,0000*66,37.232857091666666,137.02482750833332,679620.4177293851,4122625.307339899
1406,[2021-02-22 14:28:36.869] $GPGGA,52837.1,3713.9714249,N,13701.489653400002,E,4,14.0,0.9,91.8282,M,37.55,M,5.0,0000*61,37.232857081666666,137.0248275566667,679620.4220412092,4122625.306322065
1407,[2021-02-22 14:28:36.979] $GPGGA,52837.2,3713.9714255000004,N,13701.489655200001,E,4,14.0,0.9,91.8264,M,37.55,M,5.0,0000*67,37.232857091666666,137.02482758666667,679620.4246790395,4122625.3074885644
1408,[2021-02-22 14:28:37.057] $GPGGA,52837.3,3713.9714264,N,13701.4896556,E,4,14.0,0.9,91.8256,M,37.55,M,5.0,0000*61,37.232857106666664,137.02482759333333,679620.4252348945,4122625.30916556
1409,[2021-02-22 14:28:37.166] $GPGGA,52837.4,3713.9714259,N,13701.4896558,E,4,14.0,0.9,91.8273,M,37.55,M,5.0,0000*61,37.232857098333334,137.02482759666668,679620.4255504075,4122625.3082472505
1410,[2021-02-22 14:28:37.260] $GPGGA,52837.5,3713.9714258,N,13701.4896563,E,4,14.0,0.9,91.8285,M,37.55,M,5.0,0000*60,37.23285709666666,137.024827605,679620.4262936882,4122625.3080781368
1411,[2021-02-22 14:28:37.369] $GPGGA,52837.6,3713.9714258,N,13701.4896556,E,4,14.0,0.9,91.828,M,37.55,M,5.0,0000*60,37.23285709666666,137.02482759333333,679620.42525863,4122625.3080559955
1412,[2021-02-22 14:28:37.447] $GPGGA,52837.7,3713.9714264,N,13701.489655000001,E,4,14.0,0.9,91.8289,M,37.55,M,5.0,0000*61,37.232857106666664,137.02482758333335,679620.4243477075,4122625.3091465817
