,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1418,[2021-02-22 16:05:59.687] $GNGGA,70559.1,3713.9559020770002,N,13701.424979599,E,4,14,0.83,96.559,M,37.566,M,2.1,3006*59,37.232598367950004,137.02374965998334,679525.4058947066,4122594.5552687626
1419,[2021-02-22 16:05:59.781] $GNGGA,70559.2,3713.9559375090003,N,13701.424836161,E,4,14,0.83,96.98899999999999,M,37.566,M,2.2,3006*5B,37.23259895848334,137.02374726935003,679525.1923985844,4122594.6162575604
1420,[2021-02-22 16:05:59.890] $GNGGA,70559.3,3713.9559359759996,N,13701.424824255,E,4,14,0.83,97.025,M,37.566,M,2.3,3006*54,37.232598932933335,137.02374707091667,679525.174854334,4122594.6130462335
1421,[2021-02-22 16:06:00.015] $GNGGA,70559.4,3713.955939032,N,13701.424829451002,E,4,14,0.83,97.051,M,37.566,M,2.4,3006*5D,37.23259898386667,137.0237471575167,679525.1824165994,4122594.618861873
1422,[2021-02-22 16:06:00.078] $GNGGA,70559.5,3713.9559362970003,N,13701.424822354,E,4,13,0.98,97.022,M,37.566,M,2.5,3006*5F,37.23259893828334,137.0237470392333,679525.1720307178,4122594.613579752
1430,[2021-02-22 16:06:00.890] $GNGGA,70600.3,3713.9559644140004,N,13701.424816842,E,4,13,0.98,97.133,M,37.566,M,3.3,3006*51,37.232599406900015,137.02374694736667,679525.1627687014,4122594.665401479
1431,[2021-02-22 16:06:01.015] $GNGGA,70600.4,3713.95593991,N,13701.424813775,E,4,13,0.98,97.016,M,37.566,M,3.4,3006*58,37.2325989985,137.02374689625,679525.1592024947,4122594.6199899577
1432,[2021-02-22 16:06:01.078] $GNGGA,70600.5,3713.9559404459997,N,13701.424813769,E,4,13,0.98,97.012,M,37.566,M,3.5,3006*51,37.23259900743332,137.02374689615002,679525.1591724309,4122594.620980976
1433,[2021-02-22 16:06:01.187] $GNGGA,70600.6,3713.955960758,N,13701.424817508001,E,4,13,0.98,97.10600000000001,M,37.566,M,3.6,3006*5A,37.23259934596666,137.0237469584667,679525.1638980353,4122594.6586615937
1434,[2021-02-22 16:06:01.281] $GNGGA,70600.7,3713.9559400929998,N,13701.424817215,E,4,13,0.98,97.01299999999999,M,37.566,M,3.7,3006*56,37.23259900154999,137.02374695358333,679525.1642818288,4122594.6204371247
1435,[2021-02-22 16:06:01.390] $GNGGA,70600.8,3713.955939235,N,13701.424815731001,E,4,13,0.98,97.00399999999999,M,37.566,M,3.8,3006*51,37.23259898725,137.02374692885004,679525.1621214348,4122594.618803535
1436,[2021-02-22 16:06:01.500] $GNGGA,70600.9,3713.955939074,N,13701.424816916999,E,4,13,0.98,97.00399999999999,M,37.566,M,3.9,3006*5F,37.23259898456667,137.02374694861663,679525.1638814774,4122594.618543297
1437,[2021-02-22 16:06:01.578] $GNGGA,70601.0,3713.955939821,N,13701.424816232,E,4,13,0.98,96.999,M,37.566,M,4.0,3006*51,37.23259899701666,137.0237469372,679525.1628390672,4122594.6199030466
1438,[2021-02-22 16:06:01.687] $GNGGA,70601.1,3713.955940757,N,13701.424816768,E,4,13,0.98,96.99799999999999,M,37.566,M,4.1,3006*5A,37.23259901261666,137.02374694613331,679525.1635946169,4122594.621650909
1439,[2021-02-22 16:06:01.781] $GNGGA,70601.2,3713.955941103,N,13701.424816818,E,4,13,0.98,96.999,M,37.566,M,4.2,3006*55,37.23259901838333,137.02374694696664,679525.1636548695,4122594.6222923393
1440,[2021-02-22 16:06:01.890] $GNGGA,70601.3,3713.955943313,N,13701.424818028001,E,4,13,0.98,96.99700000000001,M,37.566,M,4.3,3006*5F,37.23259905521666,137.02374696713338,679525.1653566688,4122594.6264174827
1441,[2021-02-22 16:06:02.015] $GNGGA,70601.4,3713.95593467,N,13701.424842241,E,4,13,0.98,96.99700000000001,M,37.566,M,4.4,3006*5D,37.23259891116666,137.0237473706833,679525.2015010437,4122594.611199686
1442,[2021-02-22 16:06:02.078] $GNGGA,70601.5,3713.955947653,N,13701.424822801999,E,4,13,0.98,96.988,M,37.566,M,4.5,3006*5D,37.232599127549996,137.02374704669998,679525.1722441673,4122594.6345942477
1443,[2021-02-22 16:06:02.187] $GNGGA,70601.6,3713.9559582059997,N,13701.424824917,E,4,13,0.98,97.056,M,37.566,M,4.6,3006*5F,37.232599303433325,137.02374708195,679525.1749542829,4122594.654176477
1444,[2021-02-22 16:06:02.281] $GNGGA,70601.7,3713.955949087,N,13701.42482734,E,4,13,0.98,96.995,M,37.566,M,4.7,3006*58,37.232599151449996,137.02374712233333,679525.1788976043,4122594.6373895663
1445,[2021-02-22 16:06:02.406] $GNGGA,70601.8,3713.955947386,N,13701.424826625,E,4,13,0.98,97.00399999999999,M,37.566,M,4.8,3006*53,37.232599123099995,137.02374711041668,679525.1779076215,4122594.634221351
1446,[2021-02-22 16:06:02.484] $GNGGA,70601.9,3713.95594601,N,13701.424830663998,E,4,13,0.98,96.995,M,37.566,M,4.9,3006*5C,37.232599100166674,137.0237471777333,679525.183934306,4122594.6318044416
1447,[2021-02-22 16:06:02.578] $GNGGA,70602.0,3713.95594815,N,13701.424824677,E,4,13,0.98,97.008,M,37.566,M,5.0,3006*5E,37.23259913583333,137.02374707795,679525.1749969935,4122594.635572612
1448,[2021-02-22 16:06:02.687] $GNGGA,70602.1,3713.955947758,N,13701.424824078,E,4,13,0.98,97.012,M,37.566,M,5.1,3006*5D,37.2325991293,137.02374706796667,679525.1741267809,4122594.63482876
1449,[2021-02-22 16:06:02.812] $GNGGA,70602.2,3713.955947417,N,13701.424824873,E,4,13,0.98,97.01700000000001,M,37.566,M,5.2,3006*53,37.232599123616666,137.0237470812167,679525.1753157947,4122594.6342232917
1450,[2021-02-22 16:06:02.875] $GNGGA,70602.3,3713.9559474979997,N,13701.424825625,E,4,13,0.98,97.01799999999999,M,37.566,M,5.3,3006*57,37.23259912496666,137.02374709375,679525.1764245367,4122594.634396855
