,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1202,[2021-02-22 16:41:02.868] $GNGGA,74102.3,3713.974027535,N,13701.558831363998,E,4,9,2.17,98.027,M,37.565,M,5.3,3006*5F,37.23290045891667,137.02598052273333,679722.6090054216,4122632.3080733996
1203,[2021-02-22 16:41:02.993] $GNGGA,74102.4,3713.9742667590003,N,13701.559421502,E,4,9,2.17,96.959,M,37.565,M,5.4,3006*54,37.232904445983344,137.02599035836667,679723.4721435369,4122632.769140988
1204,[2021-02-22 16:41:03.071] $GNGGA,74102.5,3713.9742684959997,N,13701.559424535,E,4,9,2.17,96.95,M,37.565,M,5.5,3006*52,37.23290447493333,137.02599040891667,679723.4765595242,4122632.7724491637
1205,[2021-02-22 16:41:03.181] $GNGGA,74102.6,3713.974269985,N,13701.559430386002,E,4,9,2.17,96.93700000000001,M,37.565,M,5.6,3006*56,37.23290449974999,137.02599050643335,679723.4851521649,4122632.7753879097
1206,[2021-02-22 16:41:03.274] $GNGGA,74102.7,3713.9742685590004,N,13701.559437343001,E,4,9,2.17,96.928,M,37.565,M,5.7,3006*5A,37.23290447598333,137.02599062238338,679723.4954955712,4122632.7729710285
1207,[2021-02-22 16:41:03.399] $GNGGA,74102.8,3713.9742668070003,N,13701.559436737,E,4,9,2.17,96.931,M,37.565,M,5.8,3006*5C,37.23290444678333,137.02599061228332,679723.4946688534,4122632.7697119224
1208,[2021-02-22 16:41:03.478] $GNGGA,74102.9,3713.97426497,N,13701.55943825,E,4,9,2.17,96.931,M,37.565,M,5.9,3006*55,37.232904416166676,137.02599063750003,679723.4969787623,4122632.766362695
1209,[2021-02-22 16:41:03.571] $GNGGA,74103.0,3713.9742623690004,N,13701.559437938999,E,4,9,2.17,96.94,M,37.565,M,6.0,3006*5E,37.23290437281668,137.02599063231665,679723.4966218518,4122632.761542893
1210,[2021-02-22 16:41:03.681] $GNGGA,74103.1,3713.974260895,N,13701.559437053998,E,4,9,2.17,96.946,M,37.565,M,1.1,3006*57,37.23290434825,137.02599061756663,679723.4953715897,4122632.7587890546
1211,[2021-02-22 16:41:03.790] $GNGGA,74103.2,3713.974263689,N,13701.559437971999,E,4,9,2.17,96.932,M,37.565,M,1.2,3006*59,37.232904394816664,137.02599063286667,679723.4966184001,4122632.763984977
1212,[2021-02-22 16:41:03.868] $GNGGA,74103.3,3713.9742627940004,N,13701.559438693,E,4,10,1.3,96.931,M,37.565,M,1.3,3006*57,37.232904379900006,137.02599064488336,679723.4977199341,4122632.762352698
1213,[2021-02-22 16:41:03.977] $GNGGA,74103.4,3713.97426263,N,13701.559436123,E,4,10,1.3,96.934,M,37.565,M,1.4,3006*5F,37.23290437716666,137.02599060205,679723.4939262944,4122632.761968078
1214,[2021-02-22 16:41:04.071] $GNGGA,74103.5,3713.974264355,N,13701.559434273999,E,4,10,1.3,96.93299999999999,M,37.565,M,1.5,3006*5B,37.23290440591667,137.02599057123328,679723.4911239911,4122632.7650995557
1215,[2021-02-22 16:41:04.196] $GNGGA,74103.6,3713.974265239,N,13701.559434396,E,4,10,1.3,96.92399999999999,M,37.565,M,1.6,3006*5A,37.232904420649994,137.02599057326668,679723.4912694013,4122632.766738173
1216,[2021-02-22 16:41:04.274] $GNGGA,74103.7,3713.974265243,N,13701.559432338001,E,4,10,1.3,96.92200000000001,M,37.565,M,1.7,3006*53,37.23290442071667,137.02599053896668,679723.488226184,4122632.766680438
1217,[2021-02-22 16:41:04.368] $GNGGA,74103.8,3713.9742673279998,N,13701.559431313999,E,4,9,2.17,96.90799999999999,M,37.565,M,1.8,3006*56,37.23290445546666,137.02599052189998,679723.4866295165,4122632.7705037603
1218,[2021-02-22 16:41:04.477] $GNGGA,74103.9,3713.9742408,N,13701.559589593,E,4,9,2.17,97.39200000000001,M,37.565,M,1.9,3006*51,37.23290401333334,137.02599315988334,679723.7217186245,4122632.72645561
1219,[2021-02-22 16:41:04.587] $GNGGA,74104.0,3713.974241109,N,13701.559583961001,E,4,9,2.17,97.38799999999999,M,37.565,M,2.0,3006*54,37.23290401848333,137.02599306601667,679723.7133786427,4122632.7268487876
1220,[2021-02-22 16:41:04.665] $GNGGA,74104.1,3713.974210025,N,13701.559249622,E,4,9,2.17,97.241,M,37.565,M,2.1,3006*52,37.232903500416676,137.0259874937,679723.2202389723,4122632.658784542
1221,[2021-02-22 16:41:04.774] $GNGGA,74104.2,3713.974218672,N,13701.55928094,E,4,9,2.17,97.177,M,37.565,M,2.2,3006*56,37.23290364453333,137.02598801566668,679723.2662050407,4122632.6757663796
1222,[2021-02-22 16:41:04.868] $GNGGA,74104.3,3713.9742156459997,N,13701.55927002,E,4,9,2.17,97.19,M,37.565,M,2.3,3006*55,37.232903594099994,137.02598783366665,679723.2501779641,4122632.669824875
1223,[2021-02-22 16:41:04.977] $GNGGA,74104.4,3713.974269142,N,13701.559429362,E,4,9,2.17,96.87799999999999,M,37.565,M,2.4,3006*5C,37.232904485700004,137.02599048936665,679723.4836713924,4122632.7737965654
1224,[2021-02-22 16:41:05.087] $GNGGA,74104.5,3713.974267299,N,13701.55942944,E,4,9,2.17,96.875,M,37.565,M,2.5,3006*5D,37.23290445498334,137.02599049066666,679723.4838596766,4122632.770390824
1225,[2021-02-22 16:41:05.165] $GNGGA,74104.6,3713.974268204,N,13701.559431193999,E,4,9,2.17,96.87200000000001,M,37.565,M,2.6,3006*54,37.23290447006667,137.02599051989998,679723.4864174041,4122632.772119927
1226,[2021-02-22 16:41:05.274] $GNGGA,74104.7,3713.974266535,N,13701.559432668999,E,4,9,2.17,96.875,M,37.565,M,2.7,3006*5E,37.232904442249996,137.0259905444833,679723.4886644722,4122632.7690801728
1227,[2021-02-22 16:41:05.368] $GNGGA,74104.8,3713.9742652990003,N,13701.559430828,E,4,9,2.17,96.874,M,37.565,M,2.8,3006*54,37.232904421650005,137.02599051379997,679723.4859912035,4122632.7667362066
