,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1117,[2021-02-22 14:53:44.451] $GPGGA,55344.0,3713.9364664000004,N,13701.490429799998,E,4,13,1.1,93.7262,M,37.55,M,2.0,0000*61,37.23227444000001,137.02484049666663,679622.9529836145,4122560.683093382
1118,[2021-02-22 14:53:44.545] $GPGGA,55344.1,3713.9364661,N,13701.490429299998,E,4,13,1.1,93.7276,M,37.55,M,2.0,0000*6B,37.232274435,137.0248404883333,679622.9522561539,4122560.6825227845
1119,[2021-02-22 14:53:44.654] $GPGGA,55344.2,3713.9364655,N,13701.490428000001,E,4,13,1.1,93.7291,M,37.55,M,2.0,0000*64,37.232274425,137.02484046666666,679622.9503576311,4122560.6813721005
1120,[2021-02-22 14:53:44.733] $GPGGA,55344.3,3713.9364658,N,13701.4904285,E,4,13,1.1,93.7311,M,37.55,M,2.0,0000*64,37.23227443,137.024840475,679622.951085094,4122560.681942697
1121,[2021-02-22 14:53:44.842] $GPGGA,55344.4,3713.9364656,N,13701.4904282,E,4,13,1.1,93.7313,M,37.55,M,2.0,0000*68,37.23227442666666,137.02484047000002,679622.9506494089,4122560.681563353
1122,[2021-02-22 14:53:44.951] $GPGGA,55344.5,3713.9364659000003,N,13701.4904275,E,4,13,1.1,93.7329,M,37.55,M,2.0,0000*67,37.23227443166667,137.02484045833336,679622.9496024796,4122560.682095994
1123,[2021-02-22 14:53:45.029] $GPGGA,55344.6,3713.9364656999996,N,13701.490427899998,E,4,13,1.1,93.7342,M,37.55,M,2.0,0000*6B,37.23227442833333,137.02484046499995,679622.9502018493,4122560.681738792
1124,[2021-02-22 14:53:45.154] $GPGGA,55344.7,3713.9364651,N,13701.490426800001,E,4,13,1.1,93.7359,M,37.55,M,2.0,0000*66,37.23227441833333,137.02484044666667,679622.9485990623,4122560.6805944364
1125,[2021-02-22 14:53:45.232] $GPGGA,55344.8,3713.9364649000004,N,13701.4904271,E,4,13,1.1,93.7385,M,37.55,M,2.0,0000*69,37.232274415,137.02484045166668,679622.9490505732,4122560.680234069
1126,[2021-02-22 14:53:45.342] $GPGGA,55344.9,3713.9364649000004,N,13701.4904264,E,4,13,1.1,93.7408,M,37.55,M,2.0,0000*6E,37.232274415,137.02484044,679622.9480155092,4122560.6802119277
1127,[2021-02-22 14:53:45.451] $GPGGA,55345.0,3713.9364649000004,N,13701.4904259,E,4,13,1.1,93.7406,M,37.55,M,3.0,0000*67,37.232274415,137.02484043166666,679622.9472761787,4122560.6801961125
1128,[2021-02-22 14:53:45.529] $GPGGA,55345.1,3713.9364659000003,N,13701.4904266,E,4,13,1.1,93.7414,M,37.55,M,3.0,0000*68,37.23227443166667,137.02484044333335,679622.9482716841,4122560.682067526
1129,[2021-02-22 14:53:45.639] $GPGGA,55345.2,3713.9364659000003,N,13701.490427,E,4,13,1.1,93.7413,M,37.55,M,3.0,0000*6B,37.23227443166667,137.02484045000003,679622.948863149,4122560.682080179
1130,[2021-02-22 14:53:45.748] $GPGGA,55345.3,3713.9364659999997,N,13701.4904277,E,4,13,1.1,93.7422,M,37.55,M,3.0,0000*65,37.23227443333333,137.02484046166666,679622.9498942527,4122560.682287248
1131,[2021-02-22 14:53:45.826] $GPGGA,55345.4,3713.9364658,N,13701.490426800001,E,4,13,1.1,93.7426,M,37.55,M,3.0,0000*63,37.23227443,137.02484044666667,679622.9485713713,4122560.681888926
1132,[2021-02-22 14:53:45.951] $GPGGA,55345.5,3713.9364656999996,N,13701.490426800001,E,4,13,1.1,93.743,M,37.55,M,3.0,0000*6A,37.23227442833333,137.02484044666667,679622.9485753272,4122560.681703998
1133,[2021-02-22 14:53:46.029] $GPGGA,55345.6,3713.9364645000005,N,13701.490426700002,E,4,13,1.1,93.7445,M,37.55,M,3.0,0000*67,37.232274408333346,137.02484044500002,679622.9484749341,4122560.6794817094
1134,[2021-02-22 14:53:46.154] $GPGGA,55345.7,3713.9364649000004,N,13701.490426299999,E,4,13,1.1,93.7452,M,37.55,M,3.0,0000*68,37.232274415,137.02484043833329,679622.9478676391,4122560.6802087645
1135,[2021-02-22 14:53:46.217] $GPGGA,55345.8,3713.9364643,N,13701.490425400001,E,4,13,1.1,93.7466,M,37.55,M,3.0,0000*6E,37.232274405,137.02484042333336,679622.9465605856,4122560.679070734
1136,[2021-02-22 14:53:46.342] $GPGGA,55345.9,3713.9364648,N,13701.490425999998,E,4,13,1.1,93.7459,M,37.55,M,3.0,0000*6F,37.23227441333333,137.0248404333333,679622.947427998,4122560.6800143486
1137,[2021-02-22 14:53:46.420] $GPGGA,55346.0,3713.9364654,N,13701.4904259,E,4,13,1.1,93.7428,M,37.55,M,4.0,0000*63,37.23227442333333,137.02484043166666,679622.9472563994,4122560.6811207486
1138,[2021-02-22 14:53:46.529] $GPGGA,55346.1,3713.9364649000004,N,13701.490425799999,E,4,13,1.1,93.7426,M,37.55,M,4.0,0000*61,37.232274415,137.02484043,679622.947128313,4122560.6801929497
1139,[2021-02-22 14:53:46.623] $GPGGA,55346.2,3713.9364649000004,N,13701.4904259,E,4,13,1.1,93.7423,M,37.55,M,4.0,0000*66,37.232274415,137.02484043166666,679622.9472761787,4122560.6801961125
1140,[2021-02-22 14:53:46.748] $GPGGA,55346.3,3713.9364651999995,N,13701.490425799999,E,4,13,1.1,93.7417,M,37.55,M,4.0,0000*6B,37.232274419999996,137.02484043,679622.9471164454,4122560.68074773
1141,[2021-02-22 14:53:46.842] $GPGGA,55346.4,3713.9364649999998,N,13701.4904256,E,4,13,1.1,93.743,M,37.55,M,4.0,0000*65,37.23227441666666,137.0248404266667,679622.9468286282,4122560.6803715504
1142,[2021-02-22 14:53:46.935] $GPGGA,55346.5,3713.9364647,N,13701.4904257,E,4,13,1.1,93.7436,M,37.55,M,4.0,0000*65,37.232274411666666,137.02484042833336,679622.9469883613,4122560.679819932
1143,[2021-02-22 14:53:47.045] $GPGGA,55346.6,3713.9364651999995,N,13701.490425999998,E,4,13,1.1,93.744,M,37.55,M,4.0,0000*67,37.232274419999996,137.0248404333333,679622.9474121744,4122560.6807540576
1144,[2021-02-22 14:53:47.123] $GPGGA,55346.7,3713.9364651999995,N,13701.490426299999,E,4,13,1.1,93.7451,M,37.55,M,4.0,0000*65,37.232274419999996,137.02484043833329,679622.9478557715,4122560.680763547
1145,[2021-02-22 14:53:47.248] $GPGGA,55346.8,3713.9364666,N,13701.490426800001,E,4,13,1.1,93.745,M,37.55,M,4.0,0000*67,37.23227444333333,137.02484044666667,679622.9485397243,4122560.6833683434
1146,[2021-02-22 14:53:47.326] $GPGGA,55346.9,3713.9364669,N,13701.490426499999,E,4,13,1.1,93.7442,M,37.55,M,4.0,0000*67,37.232274448333335,137.02484044166664,679622.9480842553,4122560.683913636
1147,[2021-02-22 14:53:47.451] $GPGGA,55347.0,3713.9364671,N,13701.490426499999,E,4,13,1.1,93.7414,M,37.55,M,5.0,0000*64,37.23227445166666,137.02484044166664,679622.9480763436,4122560.68428349
1148,[2021-02-22 14:53:47.545] $GPGGA,55347.1,3713.9364661,N,13701.4904262,E,4,13,1.1,93.7417,M,37.55,M,5.0,0000*60,37.232274435,137.02484043666664,679622.9476723053,4122560.682424729
1149,[2021-02-22 14:53:47.654] $GPGGA,55347.2,3713.9364659000003,N,13701.4904266,E,4,13,1.1,93.7416,M,37.55,M,5.0,0000*6D,37.23227443166667,137.02484044333335,679622.9482716841,4122560.682067526
1150,[2021-02-22 14:53:47.732] $GPGGA,55347.3,3713.9364665,N,13701.4904269,E,4,13,1.1,93.7426,M,37.55,M,5.0,0000*6F,37.23227444166666,137.02484044833332,679622.948691546,4122560.683186579
1151,[2021-02-22 14:53:47.842] $GPGGA,55347.4,3713.9364664000004,N,13701.490426499999,E,4,13,1.1,93.7423,M,37.55,M,5.0,0000*60,37.23227444000001,137.02484044166664,679622.9481040346,4122560.682989001
1152,[2021-02-22 14:53:47.951] $GPGGA,55347.5,3713.9364659999997,N,13701.490426299999,E,4,13,1.1,93.7444,M,37.55,M,5.0,0000*62,37.23227443333333,137.02484043833329,679622.9478241246,4122560.682242965
1153,[2021-02-22 14:53:48.045] $GPGGA,55347.6,3713.9364649999998,N,13701.490426100001,E,4,13,1.1,93.7446,M,37.55,M,5.0,0000*62,37.23227441666666,137.024840435,679622.9475679542,4122560.6803873647
1154,[2021-02-22 14:53:48.123] $GPGGA,55347.7,3713.9364656,N,13701.490426499999,E,4,13,1.1,93.745,M,37.55,M,5.0,0000*66,37.23227442666666,137.02484044166664,679622.9481356816,4122560.6815095814
1155,[2021-02-22 14:53:48.248] $GPGGA,55347.8,3713.9364658,N,13701.490426700002,E,4,13,1.1,93.7468,M,37.55,M,5.0,0000*6E,37.23227443,137.02484044500002,679622.9484235079,4122560.6818857626
1156,[2021-02-22 14:53:48.326] $GPGGA,55347.9,3713.9364659000003,N,13701.4904266,E,4,13,1.1,93.7463,M,37.55,M,5.0,0000*64,37.23227443166667,137.02484044333335,679622.9482716841,4122560.682067526
1157,[2021-02-22 14:53:48.451] $GPGGA,55348.0,3713.9364666,N,13701.4904262,E,4,13,1.1,93.7457,M,37.55,M,6.0,0000*6E,37.23227444333333,137.02484043666664,679622.947652526,4122560.683349365
1158,[2021-02-22 14:53:48.545] $GPGGA,55348.1,3713.9364663,N,13701.490426299999,E,4,13,1.1,93.7465,M,37.55,M,6.0,0000*6A,37.232274438333334,137.02484043833329,679622.947812257,4122560.682797747
1159,[2021-02-22 14:53:48.623] $GPGGA,55348.2,3713.9364659000003,N,13701.490425999998,E,4,13,1.1,93.7466,M,37.55,M,1.0,0000*67,37.23227443166667,137.0248404333333,679622.9473844834,4122560.6820485475
1160,[2021-02-22 14:53:48.748] $GPGGA,55348.3,3713.9364651999995,N,13701.4904259,E,4,13,1.1,93.7448,M,37.55,M,1.0,0000*6B,37.232274419999996,137.02484043166666,679622.9472643111,4122560.6807508944
1161,[2021-02-22 14:53:48.826] $GPGGA,55348.4,3713.9364656,N,13701.490426700002,E,4,13,1.1,93.7442,M,37.55,M,1.0,0000*6F,37.23227442666666,137.02484044500002,679622.9484314197,4122560.6815159083
1162,[2021-02-22 14:53:48.951] $GPGGA,55348.5,3713.9364662000003,N,13701.490426800001,E,4,13,1.1,93.7452,M,37.55,M,1.0,0000*67,37.23227443666668,137.02484044666667,679622.9485555479,4122560.6826286353
1163,[2021-02-22 14:53:49.029] $GPGGA,55348.6,3713.936467,N,13701.490426700002,E,4,13,1.1,93.744,M,37.55,M,1.0,0000*6B,37.23227445,137.02484044500002,679622.9483760375,4122560.6841048887
1164,[2021-02-22 14:53:49.154] $GPGGA,55348.7,3713.9364664000004,N,13701.4904262,E,4,13,1.1,93.745,M,37.55,M,1.0,0000*6B,37.23227444000001,137.02484043666664,679622.9476604377,4122560.682979512
1165,[2021-02-22 14:53:49.232] $GPGGA,55348.8,3713.9364656999996,N,13701.4904262,E,4,13,1.1,93.7446,M,37.55,M,1.0,0000*63,37.23227442833333,137.02484043666664,679622.9476881288,4122560.681685019
1166,[2021-02-22 14:53:49.342] $GPGGA,55348.9,3713.9364649000004,N,13701.490426100001,E,4,13,1.1,93.7438,M,37.55,M,1.0,0000*67,37.232274415,137.024840435,679622.94757191,4122560.680202439
1167,[2021-02-22 14:53:49.420] $GPGGA,55349.0,3713.9364654,N,13701.4904255,E,4,13,1.1,93.742,M,37.55,M,2.0,0000*6E,37.23227442333333,137.024840425,679622.9466649368,4122560.6811080966
1168,[2021-02-22 14:53:49.529] $GPGGA,55349.1,3713.9364659000003,N,13701.4904266,E,4,13,1.1,93.7405,M,37.55,M,2.0,0000*65,37.23227443166667,137.02484044333335,679622.9482716841,4122560.682067526
1169,[2021-02-22 14:53:49.623] $GPGGA,55349.2,3713.9364662000003,N,13701.490426700002,E,4,13,1.1,93.7406,M,37.55,M,2.0,0000*6C,37.23227443666668,137.02484044500002,679622.9484076845,4122560.682625472
1170,[2021-02-22 14:53:49.748] $GPGGA,55349.3,3713.9364659999997,N,13701.490427399998,E,4,13,1.1,93.7391,M,37.55,M,2.0,0000*64,37.23227443333333,137.02484045666662,679622.9494506512,4122560.6822777577
1171,[2021-02-22 14:53:49.826] $GPGGA,55349.4,3713.9364661,N,13701.490427,E,4,13,1.1,93.7391,M,37.55,M,2.0,0000*66,37.232274435,137.02484045000003,679622.9488552372,4122560.6824500337
1172,[2021-02-22 14:53:49.951] $GPGGA,55349.5,3713.9364662000003,N,13701.4904273,E,4,13,1.1,93.7388,M,37.55,M,2.0,0000*6F,37.23227443666668,137.02484045499997,679622.949294876,4122560.682644451
1173,[2021-02-22 14:53:50.029] $GPGGA,55349.6,3713.9364658,N,13701.490427399998,E,4,13,1.1,93.7382,M,37.55,M,2.0,0000*68,37.23227443,137.02484045666662,679622.9494585629,4122560.6819079034
1174,[2021-02-22 14:53:50.154] $GPGGA,55349.7,3713.9364654,N,13701.490427,E,4,13,1.1,93.7401,M,37.55,M,2.0,0000*6D,37.23227442333333,137.02484045000003,679622.9488829282,4122560.6811555424
