,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1127,[2021-02-22 15:29:37.535] $GPGGA,62937.1,3713.8980159000002,N,13701.410162799999,E,4,13,1.1,92.2462,M,37.55,M,5.0,0000*65,37.23163359833333,137.02350271333333,679505.7853432485,4122487.0396084604
1128,[2021-02-22 15:29:37.645] $GPGGA,62937.2,3713.8980159000002,N,13701.410162999999,E,4,13,1.1,92.2473,M,37.55,M,5.0,0000*6F,37.23163359833333,137.02350271666666,679505.7856389822,4122487.0396147817
1129,[2021-02-22 15:29:37.739] $GPGGA,62937.3,3713.8980153000007,N,13701.410163600001,E,4,13,1.1,92.2491,M,37.55,M,5.0,0000*6E,37.231633588333345,137.0235027266667,679505.7865499093,4122487.0385241862
1130,[2021-02-22 15:29:37.817] $GPGGA,62937.4,3713.8980146,N,13701.4101641,E,4,13,1.1,92.2516,M,37.55,M,5.0,0000*63,37.23163357666667,137.023502735,679505.7873169137,4122487.0372455004
1131,[2021-02-22 15:29:37.942] $GPGGA,62937.5,3713.8980148,N,13701.410164500001,E,4,13,1.1,92.2506,M,37.55,M,5.0,0000*69,37.23163358,137.02350274166668,679505.7879004793,4122487.037627998
1132,[2021-02-22 15:29:38.020] $GPGGA,62937.6,3713.8980159000002,N,13701.410163999999,E,4,13,1.1,92.2537,M,37.55,M,5.0,0000*6D,37.23163359833333,137.0235027333333,679505.7871176532,4122487.0396463918
1133,[2021-02-22 15:29:38.145] $GPGGA,62937.7,3713.8980156,N,13701.4101633,E,4,13,1.1,92.2559,M,37.55,M,5.0,0000*6F,37.23163359333333,137.02350272166666,679505.7860944446,4122487.039069483
1134,[2021-02-22 15:29:38.239] $GPGGA,62937.8,3713.8980161,N,13701.410162,E,4,13,1.1,92.2548,M,37.55,M,5.0,0000*66,37.231633601666665,137.0235027,679505.7841524027,4122487.0399530265
1135,[2021-02-22 15:29:38.332] $GPGGA,62937.9,3713.8980158,N,13701.4101601,E,4,13,1.1,92.2522,M,37.55,M,5.0,0000*62,37.23163359666667,137.02350266833332,679505.7813547826,4122487.0393381873
1136,[2021-02-22 15:29:38.442] $GPGGA,62938.0,3713.8980147,N,13701.41016,E,4,13,1.1,92.2502,M,37.55,M,6.0,0000*6A,37.231633578333344,137.02350266666667,679505.781250403,4122487.037300828
1137,[2021-02-22 15:29:38.535] $GPGGA,62938.1,3713.8980148,N,13701.410161500002,E,4,13,1.1,92.2514,M,37.55,M,6.0,0000*67,37.23163358,137.0235026916667,679505.7834644597,4122487.037533169
1138,[2021-02-22 15:29:38.645] $GPGGA,62938.2,3713.8980158,N,13701.4101605,E,4,13,1.1,92.255,M,37.55,M,1.0,0000*63,37.23163359666667,137.023502675,679505.7819462547,4122487.039350831
1139,[2021-02-22 15:29:38.723] $GPGGA,62938.3,3713.8980148,N,13701.4101581,E,4,13,1.1,92.2566,M,37.55,M,1.0,0000*69,37.23163358,137.023502635,679505.7784369704,4122487.0374256973
1140,[2021-02-22 15:29:38.848] $GPGGA,62938.4,3713.8980148,N,13701.410156400001,E,4,13,1.1,92.2546,M,37.55,M,1.0,0000*67,37.23163358,137.02350260666668,679505.7759232268,4122487.0373719605
1141,[2021-02-22 15:29:38.926] $GPGGA,62938.5,3713.8980155,N,13701.4101533,E,4,13,1.1,92.2539,M,37.55,M,1.0,0000*60,37.231633591666665,137.023502555,679505.7713116658,4122487.038568462
1142,[2021-02-22 15:29:39.051] $GPGGA,62938.6,3713.8980165,N,13701.4101518,E,4,13,1.1,92.2531,M,37.55,M,1.0,0000*61,37.23163360833333,137.02350253000003,679505.7690541265,4122487.040370318
1143,[2021-02-22 15:29:39.129] $GPGGA,62938.7,3713.8980178,N,13701.4101511,E,4,13,1.1,92.2503,M,37.55,M,1.0,0000*64,37.231633630000005,137.02350251833334,679505.7679676624,4122487.042752244
1144,[2021-02-22 15:29:39.239] $GPGGA,62938.8,3713.8980185,N,13701.410150299998,E,4,13,1.1,92.2498,M,37.55,M,1.0,0000*69,37.23163364166667,137.02350250499995,679505.7667570461,4122487.044021447
1145,[2021-02-22 15:29:39.317] $GPGGA,62938.9,3713.8980201,N,13701.410151299999,E,4,13,1.1,92.2493,M,37.55,M,1.0,0000*6D,37.23163366833334,137.02350252166664,679505.7681724706,4122487.0470118914
1146,[2021-02-22 15:29:39.442] $GPGGA,62939.0,3713.898021,N,13701.410149700001,E,4,13,1.1,92.2474,M,37.55,M,2.0,0000*62,37.231633683333335,137.02350249500003,679505.7657710199,4122487.0486256597
1147,[2021-02-22 15:29:39.535] $GPGGA,62939.1,3713.8980208999997,N,13701.410149500001,E,4,13,1.1,92.2499,M,37.55,M,2.0,0000*6A,37.23163368166666,137.02350249166668,679505.7654792371,4122487.0484344107
1148,[2021-02-22 15:29:39.645] $GPGGA,62939.2,3713.8980203,N,13701.410150400001,E,4,13,1.1,92.2523,M,37.55,M,2.0,0000*6A,37.23163367166667,137.02350250666666,679505.7668337602,4122487.047353298
1149,[2021-02-22 15:29:39.723] $GPGGA,62939.3,3713.8980206999995,N,13701.410154799998,E,4,13,1.1,92.2525,M,37.55,M,2.0,0000*61,37.231633678333324,137.02350257999998,679505.7733241078,4122487.048232087
1150,[2021-02-22 15:29:39.848] $GPGGA,62939.4,3713.8980203,N,13701.4101566,E,4,13,1.1,92.2533,M,37.55,M,2.0,0000*69,37.23163367166667,137.02350261000004,679505.7760015377,4122487.0475492766
1151,[2021-02-22 15:29:39.942] $GPGGA,62939.5,3713.8980205,N,13701.410156,E,4,13,1.1,92.2523,M,37.55,M,2.0,0000*69,37.23163367499999,137.0235026,679505.7751064233,4122487.0479001636
1152,[2021-02-22 15:29:40.020] $GPGGA,62939.6,3713.89802,N,13701.4101553,E,4,13,1.1,92.2508,M,37.55,M,2.0,0000*66,37.23163366666667,137.02350258833332,679505.7740911166,4122487.046953402
1153,[2021-02-22 15:29:40.145] $GPGGA,62939.7,3713.8980198,N,13701.410155200001,E,4,13,1.1,92.251,M,37.55,M,2.0,0000*6D,37.231633663333334,137.02350258666667,679505.7739511584,4122487.0465803863
1154,[2021-02-22 15:29:40.223] $GPGGA,62939.8,3713.8980208000003,N,13701.410154,E,4,13,1.1,92.2472,M,37.55,M,2.0,0000*6E,37.23163368,137.02350256666665,679505.7721372173,4122487.048391727
1155,[2021-02-22 15:29:40.348] $GPGGA,62939.9,3713.8980193999996,N,13701.410150900001,E,4,13,1.1,92.2466,M,37.55,M,2.0,0000*61,37.231633656666666,137.023502515,679505.7676086755,4122487.0457047564
1156,[2021-02-22 15:29:40.426] $GPGGA,62940.0,3713.8980189000004,N,13701.410146799999,E,4,13,1.1,92.2419,M,37.55,M,3.0,0000*65,37.231633648333336,137.02350244666664,679505.7615658795,4122487.044650522
1157,[2021-02-22 15:29:40.520] $GPGGA,62940.1,3713.8980165,N,13701.410146899998,E,4,13,1.1,92.2442,M,37.55,M,3.0,0000*69,37.23163360833333,137.0235024483333,679505.7618086205,4122487.040215431
1158,[2021-02-22 15:29:40.645] $GPGGA,62940.2,3713.8980145000005,N,13701.410148500001,E,4,13,1.1,92.2444,M,37.55,M,3.0,0000*6C,37.23163357500001,137.023502475,679505.7642535653,4122487.036567465
1159,[2021-02-22 15:29:40.738] $GPGGA,62940.3,3713.8980130000004,N,13701.4101477,E,4,13,1.1,92.2443,M,37.55,M,3.0,0000*65,37.23163355000001,137.02350246166665,679505.7631299237,4122487.033768268
1160,[2021-02-22 15:29:40.832] $GPGGA,62940.4,3713.8980121,N,13701.4101439,E,4,13,1.1,92.245,M,37.55,M,3.0,0000*6A,37.23163353500001,137.02350239833333,679505.7575465456,4122487.031983807
1161,[2021-02-22 15:29:40.942] $GPGGA,62940.5,3713.8980114,N,13701.410139500002,E,4,13,1.1,92.2447,M,37.55,M,3.0,0000*6A,37.23163352333333,137.023502325,679505.7510680576,4122487.030550234
1162,[2021-02-22 15:29:41.020] $GPGGA,62940.6,3713.8980109,N,13701.4101365,E,4,13,1.1,92.2464,M,37.55,M,3.0,0000*6B,37.231633515000006,137.02350227500003,679505.746651804,4122487.0295307715
1163,[2021-02-22 15:29:41.145] $GPGGA,62940.7,3713.8980129,N,13701.4101372,E,4,13,1.1,92.2462,M,37.55,M,3.0,0000*68,37.23163354833334,137.02350228666666,679505.7476078083,4122487.0332514406
1164,[2021-02-22 15:29:41.223] $GPGGA,62940.8,3713.8980146,N,13701.4101407,E,4,13,1.1,92.2468,M,37.55,M,3.0,0000*61,37.23163357666667,137.023502345,679505.7527159604,4122487.036505836
1165,[2021-02-22 15:29:41.348] $GPGGA,62940.9,3713.8980155,N,13701.410144999998,E,4,13,1.1,92.2484,M,37.55,M,3.0,0000*62,37.231633591666665,137.02350241666662,679505.7590386729,4122487.038306101
1166,[2021-02-22 15:29:41.426] $GPGGA,62941.0,3713.8980164000004,N,13701.4101477,E,4,13,1.1,92.2452,M,37.55,M,4.0,0000*61,37.23163360666667,137.02350246166665,679505.7629955155,4122487.0400557914
1167,[2021-02-22 15:29:41.520] $GPGGA,62941.1,3713.8980178,N,13701.410149899999,E,4,13,1.1,92.2467,M,37.55,M,4.0,0000*6B,37.231633630000005,137.02350249833333,679505.7661932532,4122487.042714313
1168,[2021-02-22 15:29:41.645] $GPGGA,62941.2,3713.8980189999997,N,13701.410148299998,E,4,13,1.1,92.2481,M,37.55,M,4.0,0000*6D,37.23163365,137.02350247166666,679505.7637799385,4122487.0448828638
1169,[2021-02-22 15:29:41.738] $GPGGA,62941.3,3713.8980213,N,13701.4101459,E,4,13,1.1,92.246,M,37.55,M,4.0,0000*6C,37.231633688333325,137.02350243166666,679505.760140199,4122487.049060325
1170,[2021-02-22 15:29:41.848] $GPGGA,62941.4,3713.8980225,N,13701.4101456,E,4,13,1.1,92.2452,M,37.55,M,4.0,0000*60,37.23163370833333,137.0235024266667,679505.7596491624,4122487.0512699676
1171,[2021-02-22 15:29:41.926] $GPGGA,62941.5,3713.8980229999997,N,13701.4101451,E,4,13,1.1,92.2445,M,37.55,M,4.0,0000*64,37.23163371666666,137.02350241833335,679505.7588900577,4122487.052178799
1172,[2021-02-22 15:29:42.051] $GPGGA,62941.6,3713.8980226999997,N,13701.4101438,E,4,13,1.1,92.2449,M,37.55,M,4.0,0000*62,37.23163371166666,137.0235023966667,679505.7569796435,4122487.051582925
