,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
328,[2021-02-22 16:13:55.710] $GNGGA,71355.1,3713.967957473,N,13701.454718708,E,4,4,2.47,98.195,M,37.566,M,68.1,2006*6B,37.23279929121666,137.02424531180003,679568.9030024778,4122617.7892568638
329,[2021-02-22 16:13:55.773] $GNGGA,71355.2,3713.96794866,N,13701.454710693999,E,4,4,2.47,98.25,M,37.566,M,68.2,2006*63,37.23279914433333,137.02424517823334,679568.891501102,4122617.7727058115
330,[2021-02-22 16:13:55.882] $GNGGA,71355.3,3713.967955559,N,13701.454712054,E,4,4,2.47,98.23299999999999,M,37.566,M,68.3,2006*6B,37.232799259316664,137.02424520089997,679568.893239227,4122617.7855069465
331,[2021-02-22 16:13:55.976] $GNGGA,71355.4,3713.967958935,N,13701.454714664,E,4,4,2.47,98.228,M,37.566,M,68.4,2006*69,37.23279931558333,137.02424524439996,679568.8969649919,4122617.791832621
332,[2021-02-22 16:13:56.085] $GNGGA,71355.5,3713.9679617140005,N,13701.454714791002,E,4,4,2.47,98.22,M,37.566,M,68.5,2006*6D,37.23279936190001,137.02424524651667,679568.8970428808,4122617.796975767
333,[2021-02-22 16:13:56.195] $GNGGA,71355.6,3713.9679659490002,N,13701.454715462,E,4,4,2.47,98.212,M,37.566,M,68.6,2006*60,37.23279943248333,137.02424525770002,679568.8978675725,4122617.8048286517
334,[2021-02-22 16:13:56.273] $GNGGA,71355.7,3713.967967815,N,13701.454714917,E,4,4,2.47,98.204,M,37.566,M,68.7,2006*63,37.23279946358334,137.02424524861667,679568.8969879124,4122617.8082621614
335,[2021-02-22 16:13:56.382] $GNGGA,71355.8,3713.967969708,N,13701.454714844,E,4,4,2.47,98.197,M,37.566,M,68.8,2006*60,37.23279949513333,137.0242452474,679568.8968051067,4122617.811760523
336,[2021-02-22 16:13:56.476] $GNGGA,71355.9,3713.967969614,N,13701.454713686999,E,4,4,2.47,98.193,M,37.566,M,68.9,2006*6E,37.23279949356667,137.02424522811665,679568.8950980242,4122617.811550106
337,[2021-02-22 16:13:56.601] $GNGGA,71356.0,3713.967972289,N,13701.454713216,E,4,4,2.47,98.182,M,37.566,M,69.0,2006*6A,37.232799538150005,137.02424522026666,679568.8942957912,4122617.816482016
338,[2021-02-22 16:13:56.679] $GNGGA,71356.1,3713.9679755390002,N,13701.454713605,E,4,4,2.47,98.169,M,37.566,M,69.1,2006*62,37.232799592316674,137.02424522675,679568.894742458,4122617.8225044515
339,[2021-02-22 16:13:56.788] $GNGGA,71356.2,3713.9679778590003,N,13701.454713838,E,4,4,2.47,98.16,M,37.566,M,69.2,2006*62,37.23279963098334,137.02424523063334,679568.8949952333,4122617.826802131
340,[2021-02-22 16:13:56.882] $GNGGA,71356.3,3713.967981493,N,13701.454713091001,E,4,4,2.47,98.14399999999999,M,37.566,M,69.3,2006*6C,37.23279969155,137.02424521818335,679568.893746967,4122617.833498764
341,[2021-02-22 16:13:57.007] $GNGGA,71356.4,3713.967984227,N,13701.454712944,E,4,4,2.47,98.14,M,37.566,M,69.4,2006*64,37.232799737116665,137.02424521573332,679568.8934214808,4122617.8385500256
342,[2021-02-22 16:13:57.085] $GNGGA,71356.5,3713.9679867659997,N,13701.454712116001,E,4,4,2.47,98.133,M,37.566,M,69.5,2006*6D,37.232799779433336,137.02424520193335,679568.89209675,4122617.843219146
343,[2021-02-22 16:13:57.179] $GNGGA,71356.6,3713.967987937,N,13701.454710061002,E,4,4,2.47,98.132,M,37.566,M,69.6,2006*64,37.23279979895,137.02424516768335,679568.8890118111,4122617.8453196604
344,[2021-02-22 16:13:57.288] $GNGGA,71356.7,3713.967989595,N,13701.454708168001,E,4,4,2.47,98.13600000000001,M,37.566,M,69.7,2006*6B,37.232799826583324,137.02424513613335,679568.8861471575,4122617.8483258937
345,[2021-02-22 16:13:57.398] $GNGGA,71356.8,3713.9679876679998,N,13701.454705523998,E,4,7,1.62,98.13600000000001,M,37.566,M,69.8,2006*62,37.232799794466665,137.02424509206662,679568.8823138068,4122617.84467874
346,[2021-02-22 16:13:57.476] $GNGGA,71356.9,3713.967993914,N,13701.454705975,E,4,12,0.97,98.119,M,37.566,M,69.9,2006*69,37.23279989856667,137.02424509958337,679568.8827336719,4122617.8562435554
347,[2021-02-22 16:13:57.585] $GNGGA,71357.0,3713.968352067,N,13701.454804702,E,4,12,1.05,96.686,M,37.566,M,70.0,2006*60,37.23280586778333,137.0242467450333,679569.0145523573,4122618.521687847
348,[2021-02-22 16:13:57.679] $GNGGA,71357.1,3713.968351271,N,13701.454801832,E,4,13,1.02,96.682,M,37.566,M,70.1,2006*6D,37.23280585451667,137.0242466972,679569.0103401128,4122618.520125074
349,[2021-02-22 16:13:57.804] $GNGGA,71357.2,3713.968349873,N,13701.454801254,E,4,13,1.02,96.68,M,37.566,M,70.2,2006*64,37.232805831216666,137.02424668756666,679569.0095407396,4122618.517521513
350,[2021-02-22 16:13:57.882] $GNGGA,71357.3,3713.9683497540004,N,13701.454799156001,E,4,13,1.02,96.68,M,37.566,M,70.3,2006*61,37.23280582923334,137.02424665260003,679569.0064432397,4122618.5172351096
351,[2021-02-22 16:13:57.976] $GNGGA,71357.4,3713.968351412,N,13701.454799501002,E,4,11,1.2,96.677,M,37.566,M,70.4,2006*65,37.23280585686667,137.02424665835002,679569.0068878053,4122618.5203121114
352,[2021-02-22 16:13:58.085] $GNGGA,71357.5,3713.968045089,N,13701.454721461001,E,4,13,0.95,97.866,M,37.566,M,70.5,2006*63,37.23280075148333,137.02424535768336,679568.9036082148,4122617.9513697512
353,[2021-02-22 16:13:58.195] $GNGGA,71357.6,3713.968052455,N,13701.454724775,E,4,13,0.95,97.84,M,37.566,M,70.6,2006*67,37.23280087425,137.02424541291666,679568.9082171519,4122617.9650962856
354,[2021-02-22 16:13:58.273] $GNGGA,71357.7,3713.96806073,N,13701.454730035,E,4,13,0.95,97.803,M,37.566,M,70.7,2006*67,37.23280101216667,137.02424550058336,679568.9156676037,4122617.980565343
355,[2021-02-22 16:13:58.382] $GNGGA,71357.8,3713.968352367,N,13701.454802835,E,4,13,0.95,96.70299999999999,M,37.566,M,70.8,2006*6B,37.23280587278334,137.02424671391665,679569.011779855,4122618.5221835934
356,[2021-02-22 16:13:58.476] $GNGGA,71357.9,3713.968075158,N,13701.454740481002,E,4,13,0.95,97.756,M,37.566,M,70.9,2006*68,37.23280125263334,137.02424567468339,679568.9305429994,4122618.00757696
357,[2021-02-22 16:13:58.585] $GNGGA,71358.0,3713.968355079,N,13701.45481392,E,4,13,0.95,96.681,M,37.566,M,71.0,2006*60,37.23280591798334,137.02424689866666,679569.0280634428,4122618.527549345
358,[2021-02-22 16:13:58.710] $GNGGA,71358.1,3713.968354644,N,13701.454811841999,E,4,13,0.95,96.697,M,37.566,M,71.1,2006*69,37.23280591073334,137.0242468640333,679569.0250080074,4122618.5266792015
359,[2021-02-22 16:13:58.773] $GNGGA,71358.2,3713.9683536929997,N,13701.454814158,E,4,12,1.16,96.671,M,37.566,M,71.2,2006*60,37.23280589488332,137.02424690263334,679569.0284701762,4122618.5249937777
360,[2021-02-22 16:13:58.882] $GNGGA,71358.3,3713.968354787,N,13701.454809514,E,4,12,1.16,96.671,M,37.566,M,71.3,2006*63,37.232805913116664,137.02424682523332,679569.0215600566,4122618.5268700323
361,[2021-02-22 16:13:58.976] $GNGGA,71358.4,3713.968355343,N,13701.454808115,E,4,13,0.95,96.675,M,37.566,M,71.4,2006*65,37.23280592238333,137.02424680191666,679569.0194694358,4122618.5278539886
362,[2021-02-22 16:13:59.085] $GNGGA,71358.5,3713.9683568940004,N,13701.4548074,E,4,13,0.95,96.698,M,37.566,M,71.5,2006*6A,37.232805948233334,137.02424679,679569.0183508642,4122618.530699601
363,[2021-02-22 16:13:59.210] $GNGGA,71358.6,3713.9683545440002,N,13701.454807129,E,4,12,1.16,96.662,M,37.566,M,71.6,2006*68,37.23280590906667,137.0242467854833,679569.0180430842,4122618.526345242
364,[2021-02-22 16:13:59.273] $GNGGA,71358.7,3713.968355265,N,13701.454810223,E,4,11,1.29,96.67,M,37.566,M,71.7,2006*6E,37.23280592108333,137.02424683705001,679569.0225895171,4122618.5277764047
365,[2021-02-22 16:13:59.382] $GNGGA,71358.8,3713.968357434,N,13701.454812958,E,4,11,1.29,96.666,M,37.566,M,71.8,2006*6C,37.23280595723334,137.02424688263332,679569.0265478471,4122618.5318739605
366,[2021-02-22 16:13:59.476] $GNGGA,71358.9,3713.968358939,N,13701.454815016,E,4,11,1.29,96.669,M,37.566,M,71.9,2006*68,37.23280598231667,137.02424691693335,679569.0295313924,4122618.534722192
367,[2021-02-22 16:13:59.585] $GNGGA,71359.0,3713.96835975,N,13701.454816143001,E,4,11,1.29,96.675,M,37.566,M,72.0,2006*65,37.23280599583334,137.0242469357167,679569.0311657588,4122618.5362575892
368,[2021-02-22 16:13:59.710] $GNGGA,71359.1,3713.9683585870002,N,13701.454814951001,E,4,11,1.29,96.675,M,37.566,M,72.1,2006*65,37.23280597645,137.02424691585,679569.0294491996,4122618.534069193
369,[2021-02-22 16:13:59.773] $GNGGA,71359.2,3713.968358769,N,13701.454813856,E,4,11,1.29,96.67,M,37.566,M,72.2,2006*63,37.23280597948334,137.0242468976,679569.0278228798,4122618.5343711353
370,[2021-02-22 16:13:59.882] $GNGGA,71359.3,3713.9683575309996,N,13701.45481186,E,4,11,1.29,96.669,M,37.566,M,72.3,2006*6C,37.232805958849994,137.02424686433335,679569.0249204554,4122618.5320186187
