,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1167,[2021-02-22 15:18:20.990] $GNGGA,61820.4,3713.896371195,N,13701.437228926,E,4,10.0,1.2,88.104,M,37.565,M,3.4,2006*5E,37.23160618658333,137.02395381543332,679545.8723334066,4122484.8537461422
1168,[2021-02-22 15:18:21.115] $GNGGA,61820.5,3713.896380806,N,13701.437229321002,E,4,10.0,1.2,88.195,M,37.565,M,3.5,2006*57,37.23160634676666,137.0239538220167,679545.8725374627,4122484.8715319806
1169,[2021-02-22 15:18:21.193] $GNGGA,61820.6,3713.8963730090004,N,13701.437224513,E,4,10.0,1.2,88.109,M,37.565,M,3.6,2006*53,37.23160621681667,137.02395374188333,679545.8657362947,4122484.856961197
1170,[2021-02-22 15:18:21.287] $GNGGA,61820.7,3713.896375287,N,13701.437222668,E,4,10.0,1.2,88.109,M,37.565,M,3.7,2006*58,37.23160625478333,137.02395371113332,679545.8629180646,4122484.8611155045
1171,[2021-02-22 15:18:21.396] $GNGGA,61820.8,3713.896371676,N,13701.437223889,E,4,10.0,1.2,88.088,M,37.565,M,3.8,2006*5E,37.231606194600005,137.02395373148332,679545.864866307,4122484.8544763885
1172,[2021-02-22 15:18:21.506] $GNGGA,61820.9,3713.896370013,N,13701.437225132,E,4,10.0,1.2,88.079,M,37.565,M,3.9,2006*5B,37.23160616688333,137.0239537522,679545.8667700562,4122484.851440348
1173,[2021-02-22 15:18:21.584] $GNGGA,61821.0,3713.896368822,N,13701.437228081999,E,4,10.0,1.2,88.072,M,37.565,M,4.0,2006*52,37.23160614703334,137.02395380136667,679545.8711792394,4122484.849331136
1174,[2021-02-22 15:18:21.693] $GNGGA,61821.1,3713.896367605,N,13701.437233117,E,4,10.0,1.2,88.061,M,37.565,M,4.1,2006*53,37.231606126749995,137.02395388528333,679545.8786724815,4122484.8472397607
1175,[2021-02-22 15:18:21.787] $GNGGA,61821.2,3713.896369687,N,13701.437254941999,E,4,10.0,1.2,88.149,M,37.565,M,4.2,2006*55,37.23160616145,137.02395424903332,679545.9108622142,4122484.8517799773
1176,[2021-02-22 15:18:21.912] $GNGGA,61821.3,3713.8963699309998,N,13701.437257423999,E,4,10.0,1.2,88.15,M,37.565,M,4.3,2006*51,37.23160616551666,137.02395429039998,679545.9145226355,4122484.852309672
