,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
929,[2021-02-22 16:27:28.707] $GPGGA,72728.3,3713.9879904,N,13701.4782294,E,4,10,1.6,94.5449,M,37.55,M,1.0,0000*66,37.23313317333333,137.02463715666664,679602.8746950419,4122655.5791119863
930,[2021-02-22 16:27:28.817] $GPGGA,72728.4,3713.9879894,N,13701.478228400001,E,4,10,1.6,94.5486,M,37.55,M,1.0,0000*6B,37.233133156666675,137.02463714,679602.8732559576,4122655.5772310873
931,[2021-02-22 16:27:28.895] $GPGGA,72728.5,3713.9879891,N,13701.4782285,E,4,10,1.6,94.5509,M,37.55,M,1.0,0000*68,37.233133151666664,137.02463714166666,679602.873415686,4122655.5766794677
932,[2021-02-22 16:27:29.020] $GPGGA,72728.6,3713.9879892,N,13701.478228,E,4,10,1.6,94.5545,M,37.55,M,1.0,0000*65,37.23313315333333,137.02463713333333,679602.8726724084,4122655.5768485805
933,[2021-02-22 16:27:29.098] $GPGGA,72728.7,3713.987989,N,13701.4782255,E,4,10,1.6,94.5595,M,37.55,M,1.0,0000*63,37.23313315000001,137.02463709166668,679602.8689837113,4122655.576399657
934,[2021-02-22 16:27:29.223] $GPGGA,72728.8,3713.9879899000002,N,13701.4782257,E,4,10,1.6,94.5623,M,37.55,M,1.0,0000*69,37.233133165,137.024637095,679602.8692438395,4122655.578070328
935,[2021-02-22 16:27:29.301] $GPGGA,72728.9,3713.9879892999998,N,13701.478225600002,E,4,10,1.6,94.5624,M,37.55,M,1.0,0000*64,37.233133155,137.02463709333335,679602.869119711,4122655.5769576016
936,[2021-02-22 16:27:29.426] $GPGGA,72729.0,3713.9879895999998,N,13701.478225,E,4,10,1.6,94.5651,M,37.55,M,2.0,0000*6E,37.233133159999994,137.02463708333332,679602.8682206539,4122655.577493406
937,[2021-02-22 16:27:29.520] $GPGGA,72729.1,3713.9879901,N,13701.4782246,E,4,10,1.6,94.5657,M,37.55,M,2.0,0000*61,37.23313316833333,137.02463707666664,679602.867609418,4122655.578405393
938,[2021-02-22 16:27:29.614] $GPGGA,72729.2,3713.9879895999998,N,13701.478225100002,E,4,10,1.6,94.566,M,37.55,M,2.0,0000*6F,37.233133159999994,137.02463708500002,679602.8683685223,4122655.577496569
939,[2021-02-22 16:27:29.707] $GPGGA,72729.3,3713.9879894,N,13701.478224899998,E,4,10,1.6,94.5665,M,37.55,M,2.0,0000*60,37.233133156666675,137.02463708166664,679602.8680806987,4122655.57712039
940,[2021-02-22 16:27:29.817] $GPGGA,72729.4,3713.9879888000005,N,13701.478226899999,E,4,10,1.6,94.5667,M,37.55,M,2.0,0000*6A,37.233133146666674,137.024637115,679602.8710617225,4122655.5760740824
941,[2021-02-22 16:27:29.926] $GPGGA,72729.5,3713.9879898000004,N,13701.4782282,E,4,10,1.6,94.5679,M,37.55,M,2.0,0000*60,37.23313316333334,137.02463713666666,679602.8729444053,4122655.577964471
942,[2021-02-22 16:27:30.004] $GPGGA,72729.6,3713.9879895999998,N,13701.478226299998,E,4,10,1.6,94.5702,M,37.55,M,2.0,0000*6F,37.233133159999994,137.02463710499995,679602.8701428876,4122655.577534522
