,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1508,[2021-02-22 15:25:10.180] $GNGGA,62509.6,3713.898012533,N,13701.410129222,E,4,15,0.93,92.274,M,37.565,M,2.6,7006*54,37.23163354221667,137.0235021537,679505.735825463,4122487.0323205763
1509,[2021-02-22 15:25:10.290] $GNGGA,62509.7,3713.898013472,N,13701.410127774,E,4,15,0.93,92.275,M,37.565,M,2.7,7006*58,37.231633557866665,137.02350212956665,679505.7336472211,4122487.0340112722
1510,[2021-02-22 15:25:10.383] $GNGGA,62509.8,3713.898013599,N,13701.410127655,E,4,15,0.93,92.279,M,37.565,M,2.8,7006*52,37.23163355998334,137.02350212758336,679505.7334662422,4122487.034242368
1511,[2021-02-22 15:25:10.508] $GNGGA,62509.9,3713.898013563,N,13701.410126087,E,4,15,0.93,92.279,M,37.565,M,2.9,7006*5F,37.23163355938333,137.02350210145002,679505.7311491069,4122487.0341262296
1512,[2021-02-22 15:25:10.587] $GNGGA,62510.0,3713.898013621,N,13701.410125478998,E,4,15,0.93,92.27799999999999,M,37.565,M,3.0,7006*54,37.23163356034999,137.02350209131663,679505.7302477747,4122487.0342142684
1513,[2021-02-22 15:25:10.696] $GNGGA,62510.1,3713.8980116770003,N,13701.410124192,E,4,15,0.93,92.28,M,37.565,M,3.1,7006*53,37.23163352795,137.02350206986668,679505.7284215775,4122487.0305786044
1514,[2021-02-22 15:25:10.790] $GNGGA,62510.2,3713.89801056,N,13701.41012269,E,4,15,0.93,92.28200000000001,M,37.565,M,3.2,7006*56,37.23163350933333,137.02350204483335,679505.7262447674,4122487.028465488
1515,[2021-02-22 15:25:10.915] $GNGGA,62510.3,3713.898011269,N,13701.410121396,E,4,15,0.93,92.27799999999999,M,37.565,M,3.3,7006*5C,37.23163352115,137.02350202326667,679505.7243033351,4122487.0297357207
1516,[2021-02-22 15:25:10.993] $GNGGA,62510.4,3713.898009885,N,13701.410120966999,E,4,15,0.93,92.277,M,37.565,M,3.4,7006*57,37.23163349808333,137.02350201611668,679505.7237236974,4122487.0271627675
1517,[2021-02-22 15:25:11.087] $GNGGA,62510.5,3713.89800986,N,13701.410120586,E,4,15,0.93,92.274,M,37.565,M,3.5,7006*5C,37.23163349766667,137.0235020097667,679505.723161312,4122487.027104493
1518,[2021-02-22 15:25:11.196] $GNGGA,62510.6,3713.8980098740003,N,13701.410118617,E,4,15,0.93,92.274,M,37.565,M,3.6,7006*59,37.23163349790001,137.02350197695,679505.7202492473,4122487.0270681456
1519,[2021-02-22 15:25:11.305] $GNGGA,62510.7,3713.898010054,N,13701.410117841,E,4,15,0.93,92.274,M,37.565,M,3.7,7006*59,37.2316335009,137.02350196401665,679505.719094679,4122487.0273764846
1520,[2021-02-22 15:25:11.383] $GNGGA,62510.8,3713.898010816,N,13701.410117094,E,4,15,0.93,92.27600000000001,M,37.565,M,3.8,7006*55,37.231633513599995,137.02350195156666,679505.7179599901,4122487.0287620155
1521,[2021-02-22 15:25:11.493] $GNGGA,62510.9,3713.898012597,N,13701.410116895,E,4,15,0.93,92.273,M,37.565,M,3.9,7006*5E,37.23163354328334,137.02350194825,679505.7175953265,4122487.0320492787
1522,[2021-02-22 15:25:11.587] $GNGGA,62511.0,3713.898012464,N,13701.410115605,E,4,15,0.93,92.277,M,37.565,M,4.0,7006*55,37.231633541066664,137.02350192675001,679505.715693099,4122487.0317625487
1523,[2021-02-22 15:25:11.711] $GNGGA,62511.1,3713.898013813,N,13701.410115548999,E,4,15,0.93,92.27799999999999,M,37.565,M,4.1,7006*5C,37.231633563550005,137.02350192581665,679505.7155569608,4122487.0342554464
1524,[2021-02-22 15:25:11.790] $GNGGA,62511.2,3713.898014807,N,13701.410114898,E,4,15,0.93,92.28,M,37.565,M,4.2,7006*59,37.231633580116664,137.0235019149667,679505.7145550529,4122487.036073046
1525,[2021-02-22 15:25:11.883] $GNGGA,62511.3,3713.8980157359997,N,13701.410116461,E,4,15,0.93,92.275,M,37.565,M,4.3,7006*57,37.231633595599995,137.02350194101666,679505.7168294932,4122487.0378404227
1526,[2021-02-22 15:25:11.993] $GNGGA,62511.4,3713.898016559,N,13701.410118218999,E,4,15,0.93,92.272,M,37.565,M,4.4,7006*5F,37.23163360931667,137.02350197031666,679505.7193964644,4122487.039417943
1527,[2021-02-22 15:25:12.102] $GNGGA,62511.5,3713.898016115,N,13701.410118693999,E,4,15,0.93,92.272,M,37.565,M,4.5,7006*52,37.231633601916656,137.02350197823333,679505.7201163876,4122487.038611881
1528,[2021-02-22 15:25:12.180] $GNGGA,62511.6,3713.89801628,N,13701.410117844,E,4,15,0.93,92.273,M,37.565,M,4.6,7006*50,37.23163360466666,137.02350196406667,679505.7188529919,4122487.0388901434
1529,[2021-02-22 15:25:12.290] $GNGGA,62511.7,3713.89801429,N,13701.410118639,E,4,15,0.93,92.275,M,37.565,M,4.7,7006*5E,37.231633571500005,137.02350197731667,679505.7201072066,4122487.0352352234
1530,[2021-02-22 15:25:12.383] $GNGGA,62511.8,3713.898012616,N,13701.410119918,E,4,15,0.93,92.27600000000001,M,37.565,M,4.8,7006*5C,37.2316335436,137.02350199863335,679505.722064608,4122487.0321799694
1531,[2021-02-22 15:25:12.493] $GNGGA,62511.9,3713.898013064,N,13701.410121863,E,4,15,0.93,92.273,M,37.565,M,4.9,7006*5D,37.231633551066665,137.02350203105001,679505.7249229152,4122487.0330699245
1532,[2021-02-22 15:25:12.618] $GNGGA,62512.0,3713.898014187,N,13701.410122031999,E,4,15,0.93,92.272,M,37.565,M,5.0,7006*5A,37.231633569783334,137.02350203386663,679505.725128413,4122487.0351519994
1533,[2021-02-22 15:25:12.680] $GNGGA,62512.1,3713.8980148690002,N,13701.410123076,E,4,15,0.93,92.26899999999999,M,37.565,M,5.1,7006*58,37.23163358115001,137.0235020512667,679505.7266451915,4122487.0364462035
1534,[2021-02-22 15:25:12.790] $GNGGA,62512.2,3713.898013424,N,13701.410123431999,E,4,15,0.93,92.271,M,37.565,M,5.2,7006*57,37.231633557066665,137.02350205719998,679505.7272287186,4122487.033785258
1535,[2021-02-22 15:25:12.883] $GNGGA,62512.3,3713.8980139490004,N,13701.410124475,E,4,15,0.93,92.26799999999999,M,37.565,M,5.3,7006*5D,37.23163356581667,137.02350207458335,679505.7287502252,4122487.0347890942
1536,[2021-02-22 15:25:12.993] $GNGGA,62512.4,3713.898014312,N,13701.410125113998,E,4,15,0.93,92.266,M,37.565,M,5.4,7006*53,37.231633571866666,137.0235020852333,679505.7296807426,4122487.0354805784
1537,[2021-02-22 15:25:13.118] $GNGGA,62512.5,3713.898014471,N,13701.410125796001,E,4,15,0.93,92.27,M,37.565,M,5.5,7006*5A,37.231633574516664,137.02350209660003,679505.7306829167,4122487.0357961706
1538,[2021-02-22 15:25:13.180] $GNGGA,62512.6,3713.898014587,N,13701.410126222,E,4,15,0.93,92.26899999999999,M,37.565,M,5.6,7006*53,37.23163357645,137.02350210369997,679505.7313082427,4122487.036024152
1539,[2021-02-22 15:25:13.290] $GNGGA,62512.7,3713.898014055,N,13701.410125917,E,4,15,0.93,92.26899999999999,M,37.565,M,5.7,7006*57,37.23163356758334,137.02350209861666,679505.7308782799,4122487.035030698
1540,[2021-02-22 15:25:13.383] $GNGGA,62512.8,3713.8980129670003,N,13701.410126081999,E,4,15,0.93,92.26799999999999,M,37.565,M,5.8,7006*5E,37.23163354945,137.02350210136663,679505.731165268,4122487.0330239055
1541,[2021-02-22 15:25:13.493] $GNGGA,62512.9,3713.8980131509998,N,13701.410125278999,E,4,15,0.93,92.27,M,37.565,M,5.9,7006*5E,37.23163355251666,137.02350208798333,679505.7299706233,4122487.03333879
1542,[2021-02-22 15:25:13.618] $GNGGA,62513.0,3713.898012682,N,13701.410125696,E,4,15,0.93,92.272,M,37.565,M,6.0,7006*53,37.2316335447,137.02350209493335,679505.7306057722,4122487.0324846627
1543,[2021-02-22 15:25:13.680] $GNGGA,62513.1,3713.898013157,N,13701.410125804,E,4,15,0.93,92.272,M,37.565,M,6.1,7006*58,37.23163355261667,137.02350209673332,679505.7307466883,4122487.0333664804
1544,[2021-02-22 15:25:13.789] $GNGGA,62513.2,3713.898013191,N,13701.410124883001,E,4,15,0.93,92.273,M,37.565,M,6.2,7006*5D,37.23163355318333,137.02350208138333,679505.7293834868,4122487.033400242
1545,[2021-02-22 15:25:13.883] $GNGGA,62513.3,3713.898013544,N,13701.41012418,E,4,15,0.93,92.272,M,37.565,M,6.3,7006*5A,37.231633559066665,137.02350206966668,679505.7283300258,4122487.0340308137
1546,[2021-02-22 15:25:13.993] $GNGGA,62513.4,3713.898013932,N,13701.410123945,E,4,15,0.93,92.273,M,37.565,M,6.4,7006*50,37.23163356553334,137.02350206574997,679505.7279671951,4122487.0347409043
1547,[2021-02-22 15:25:14.118] $GNGGA,62513.5,3713.8980122159996,N,13701.410123951999,E,4,15,0.93,92.273,M,37.565,M,6.5,7006*5A,37.23163353693333,137.02350206586664,679505.7280453844,4122487.0315677747
1548,[2021-02-22 15:25:14.196] $GNGGA,62513.6,3713.898011565,N,13701.410124854,E,4,15,0.93,92.271,M,37.565,M,6.6,7006*58,37.231633526083336,137.0235020809,679505.7294048832,4122487.0303924107
1549,[2021-02-22 15:25:14.289] $GNGGA,62513.7,3713.8980113529997,N,13701.410125547,E,4,15,0.93,92.271,M,37.565,M,6.7,7006*55,37.23163352254999,137.02350209245,679505.7304379862,4122487.03002227
1550,[2021-02-22 15:25:14.383] $GNGGA,62513.8,3713.898011161,N,13701.410126183,E,4,15,0.93,92.275,M,37.565,M,6.8,7006*5D,37.23163351934999,137.02350210305002,679505.7313860147,4122487.029687314
1551,[2021-02-22 15:25:14.508] $GNGGA,62513.9,3713.8980104290004,N,13701.410127011,E,4,15,0.93,92.275,M,37.565,M,6.9,7006*5E,37.23163350715001,137.02350211685004,679505.7326392952,4122487.02835982
1552,[2021-02-22 15:25:14.586] $GNGGA,62514.0,3713.8980119509997,N,13701.410128321999,E,4,15,0.93,92.272,M,37.565,M,7.0,7006*50,37.23163353251666,137.02350213869997,679505.7345176619,4122487.0312158503
1553,[2021-02-22 15:25:14.696] $GNGGA,62514.1,3713.898011325,N,13701.410128045,E,4,15,0.93,92.27600000000001,M,37.565,M,7.1,7006*5F,37.231633522083335,137.02350213408334,679505.7341328188,4122487.030049451
1554,[2021-02-22 15:25:14.789] $GNGGA,62514.2,3713.898012519,N,13701.41012857,E,4,15,0.93,92.274,M,37.565,M,7.2,7006*54,37.231633541983335,137.02350214283334,679505.7348619222,4122487.0322740762
1555,[2021-02-22 15:25:14.914] $GNGGA,62514.3,3713.89801401,N,13701.410128178999,E,4,15,0.93,92.273,M,37.565,M,7.3,7006*54,37.23163356683334,137.02350213631664,679505.7342248159,4122487.035018982
1556,[2021-02-22 15:25:14.993] $GNGGA,62514.4,3713.8980140979997,N,13701.410127287,E,4,15,0.93,92.275,M,37.565,M,7.4,7006*5F,37.23163356829999,137.02350212144998,679505.7329023598,4122487.035153521
1557,[2021-02-22 15:25:15.086] $GNGGA,62514.5,3713.898015309,N,13701.410127051999,E,4,15,0.93,92.277,M,37.565,M,7.5,7006*5D,37.23163358848334,137.0235021175333,679505.7325069989,4122487.0373855624
