,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
4228,[2021-02-22 16:36:24.590] $GPGGA,73624.2,3713.97476162,N,13701.55974569,E,4,6.0,2.3,94.415,M,36.771,M,2.2,0000*73,37.23291269366668,137.02599576149998,679723.9319163117,4122633.6945341644
4230,[2021-02-22 16:36:24.684] $GPGGA,73624.3,3713.97476239,N,13701.55974376,E,4,6.0,2.3,94.424,M,36.771,M,2.3,0000*74,37.2329127065,137.02599572933335,679723.9290320426,4122633.6958970213
4232,[2021-02-22 16:36:24.793] $GPGGA,73624.4,3713.97476166,N,13701.55974337,E,4,6.0,2.3,94.431,M,36.771,M,2.4,0000*7C,37.23291269433333,137.02599572283336,679723.9284842657,4122633.694534709
4234,[2021-02-22 16:36:24.887] $GPGGA,73624.5,3713.9747638,N,13701.5597502,E,4,6.0,2.3,94.404,M,36.771,M,2.5,0000*74,37.232912729999995,137.02599583666665,679723.938498729,4122633.6987083144
4236,[2021-02-22 16:36:24.981] $GPGGA,73624.6,3713.97476196,N,13701.55974557,E,4,6.0,2.3,94.421,M,36.771,M,2.6,0000*72,37.23291269933333,137.0259957595,679723.9317254175,4122633.6951591196
4238,[2021-02-22 16:36:25.075] $GPGGA,73624.7,3713.97476108,N,13701.55974961,E,4,6.0,2.3,94.416,M,36.771,M,2.7,0000*78,37.232912684666665,137.0259958268333,679723.9377339887,4122633.693659621
4240,[2021-02-22 16:36:25.184] $GPGGA,73624.8,3713.97475741,N,13701.55973421,E,4,6.0,2.3,94.447,M,36.771,M,2.8,0000*7A,37.2329126235,137.0259955701667,679723.9151080664,4122633.6863853955
4242,[2021-02-22 16:36:25.278] $GPGGA,73624.9,3713.97476242,N,13701.55975008,E,4,6.0,2.3,94.421,M,36.771,M,2.9,0000*76,37.232912707,137.02599583466667,679723.9383759154,4122633.696152521
4244,[2021-02-22 16:36:25.387] $GPGGA,73625.0,3713.97476033,N,13701.5597464,E,4,6.0,2.3,94.424,M,36.771,M,3.0,0000*7C,37.23291267216667,137.02599577333334,679723.9330172137,4122633.6921710726
4246,[2021-02-22 16:36:25.481] $GPGGA,73625.1,3713.97476137,N,13701.5597415,E,4,6.0,2.3,94.429,M,36.771,M,3.1,0000*72,37.232912689500004,137.02599569166668,679723.9257306714,4122633.693939238
4248,[2021-02-22 16:36:25.590] $GPGGA,73625.2,3713.97476089,N,13701.55973473,E,4,6.0,2.3,94.440,M,36.771,M,2.2,0000*7B,37.232912681500004,137.02599557883335,679723.9157392159,4122633.692837323
4250,[2021-02-22 16:36:25.684] $GPGGA,73625.3,3713.9747603,N,13701.55973948,E,4,6.0,2.3,94.438,M,36.771,M,2.3,0000*73,37.232912671666675,137.02599565800003,679723.9227861543,4122633.6918965853
4252,[2021-02-22 16:36:25.793] $GPGGA,73625.4,3713.97476468,N,13701.5597442,E,4,6.0,2.3,94.419,M,36.771,M,2.4,0000*7D,37.23291274466667,137.02599573666666,679723.9295920043,4122633.700145782
4254,[2021-02-22 16:36:25.887] $GPGGA,73625.5,3713.97476295,N,13701.55973866,E,4,6.0,2.3,94.430,M,36.771,M,2.5,0000*7B,37.232912715833336,137.02599564433334,679723.9214687685,4122633.6967712045
