,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
389,[2021-02-22 16:45:43.878] $GNGGA,74543.3,3713.9611429879997,N,13701.567170258999,E,4,5,1.75,93.56,M,37.564,M,61.3,3006*68,37.23268571646666,137.02611950431665,679735.449327983,4122608.7449556487
390,[2021-02-22 16:45:43.972] $GNGGA,74543.4,3713.961151303,N,13701.567178939,E,4,5,1.75,93.59700000000001,M,37.564,M,61.4,3006*6E,37.23268585504999,137.02611964898335,679735.4618335548,4122608.7606070805
391,[2021-02-22 16:45:44.081] $GNGGA,74543.5,3713.9611521340003,N,13701.56717977,E,4,5,1.75,93.604,M,37.564,M,61.5,3006*60,37.2326858689,137.02611966283334,679735.4630294206,4122608.7621701295
392,[2021-02-22 16:45:44.175] $GNGGA,74543.6,3713.961151783,N,13701.567177896,E,4,5,1.75,93.583,M,37.564,M,61.6,3006*6C,37.232685863049994,137.0261196316,679735.4602723189,4122608.761461721
393,[2021-02-22 16:45:44.284] $GNGGA,74543.7,3713.961151067,N,13701.567178581001,E,4,5,1.75,93.59299999999999,M,37.564,M,61.7,3006*64,37.23268585111667,137.0261196430167,679735.4613135406,4122608.760159323
394,[2021-02-22 16:45:44.378] $GNGGA,74543.8,3713.9611498759996,N,13701.567176081999,E,4,5,1.75,93.575,M,37.564,M,61.8,3006*65,37.232685831266664,137.02611960136667,679735.4576655284,4122608.757877743
395,[2021-02-22 16:45:44.472] $GNGGA,74543.9,3713.9611485,N,13701.567174805,E,4,5,1.75,93.574,M,37.564,M,61.9,3006*6C,37.232685808333336,137.02611958008336,679735.455831756,4122608.7552927257
396,[2021-02-22 16:45:44.581] $GNGGA,74544.0,3713.961146774,N,13701.567173872,E,4,5,1.75,93.56299999999999,M,37.564,M,62.0,3006*66,37.23268577956667,137.0261195645333,679735.4545204911,4122608.752071351
397,[2021-02-22 16:45:44.675] $GNGGA,74544.1,3713.961148157,N,13701.567174785,E,4,5,1.75,93.565,M,37.564,M,62.1,3006*69,37.232685802616665,137.02611957974997,679735.4558157567,4122608.754657791
398,[2021-02-22 16:45:44.784] $GNGGA,74544.2,3713.961147615,N,13701.567173971001,E,4,5,1.75,93.546,M,37.564,M,62.2,3006*64,37.232685793583336,137.02611956618333,679735.4546335895,4122608.7536297217
399,[2021-02-22 16:45:44.878] $GNGGA,74544.3,3713.961148715,N,13701.567174648999,E,4,5,1.75,93.54299999999999,M,37.564,M,62.3,3006*6C,37.23268581191667,137.02611957748334,679735.4555925742,4122608.7556853816
400,[2021-02-22 16:45:44.972] $GNGGA,74544.4,3713.961150143,N,13701.567173704,E,4,5,1.75,93.52,M,37.564,M,62.4,3006*6A,37.23268583571666,137.0261195617333,679735.4541387182,4122608.758296231
401,[2021-02-22 16:45:45.065] $GNGGA,74544.5,3713.961150956,N,13701.567174167,E,4,5,1.75,93.514,M,37.564,M,62.5,3006*65,37.232685849266666,137.02611956944997,679735.4547911525,4122608.759814346
402,[2021-02-22 16:45:45.175] $GNGGA,74544.6,3713.961151415,N,13701.567173366,E,4,5,1.75,93.495,M,37.564,M,62.6,3006*62,37.232685856916675,137.0261195561,679735.4535885858,4122608.7606378105
403,[2021-02-22 16:45:45.300] $GNGGA,74544.7,3713.961151194,N,13701.567171439,E,4,5,1.75,93.461,M,37.564,M,62.7,3006*6A,37.23268585323334,137.0261195239833,679735.4507479654,4122608.7601681296
404,[2021-02-22 16:45:45.378] $GNGGA,74544.8,3713.961152218,N,13701.567170111999,E,4,7,1.34,93.429,M,37.564,M,62.8,3006*68,37.232685870299996,137.02611950186667,679735.4487452612,4122608.7620197837
