,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
978,[2021-02-22 15:23:54.701] $GPGGA,62354.3,3713.8982581,N,13701.40945043,E,4,9.0,1.5,93.036,M,36.77,M,2.3,0000*7A,37.231637635,137.02349084050002,679504.7224062448,4122487.464984408
980,[2021-02-22 15:23:54.811] $GPGGA,62354.4,3713.89825439,N,13701.40944798,E,4,9.0,1.5,93.052,M,36.77,M,2.4,0000*7F,37.231637573166665,137.0234907996667,679504.7189301578,4122487.4580461676
982,[2021-02-22 15:23:54.904] $GPGGA,62354.5,3713.89825793,N,13701.40944992,E,4,9.0,1.5,93.040,M,36.77,M,2.5,0000*7B,37.23163763216667,137.02349083200002,679504.7216588424,4122487.4646539125
984,[2021-02-22 15:23:54.998] $GPGGA,62354.6,3713.89825967,N,13701.40944807,E,4,9.0,1.5,93.041,M,36.77,M,2.6,0000*72,37.23163766116666,137.02349080116667,679504.7188545092,4122487.467813167
986,[2021-02-22 15:23:55.092] $GPGGA,62354.7,3713.89826143,N,13701.40944967,E,4,9.0,1.5,93.037,M,36.77,M,2.7,0000*79,37.231637690499994,137.02349082783334,679504.7211508122,4122487.471118459
988,[2021-02-22 15:23:55.201] $GPGGA,62354.8,3713.89826021,N,13701.40944546,E,4,9.0,1.5,93.047,M,36.77,M,2.8,0000*74,37.23163767016667,137.02349075766668,679504.7149738262,4122487.4687292725
990,[2021-02-22 15:23:55.295] $GPGGA,62354.9,3713.89825915,N,13701.40944362,E,4,9.0,1.5,93.050,M,36.77,M,2.9,0000*7F,37.23163765249999,137.023490727,679504.71229497,4122487.466710883
992,[2021-02-22 15:23:55.404] $GPGGA,62355.0,3713.89825974,N,13701.40944538,E,4,9.0,1.5,93.040,M,36.77,M,3.0,0000*70,37.231637662333334,137.02349075633333,679504.7148741116,4122487.4678575876
994,[2021-02-22 15:23:55.498] $GPGGA,62355.1,3713.89825658,N,13701.40944296,E,4,9.0,1.5,93.043,M,36.77,M,3.1,0000*71,37.23163760966666,137.02349071600003,679504.7114206433,4122487.461937393
996,[2021-02-22 15:23:55.607] $GPGGA,62355.2,3713.89825742,N,13701.40944602,E,4,9.0,1.5,93.045,M,36.77,M,3.2,0000*74,37.231637623666664,137.023490767,679504.7159121757,4122487.4635875053
998,[2021-02-22 15:23:55.701] $GPGGA,62355.3,3713.89825528,N,13701.40944765,E,4,9.0,1.5,93.045,M,36.77,M,3.3,0000*7A,37.231637588000005,137.02349079416666,679504.7184070108,4122487.4596815896
1000,[2021-02-22 15:23:55.795] $GPGGA,62355.4,3713.89825301,N,13701.40944705,E,4,9.0,1.5,93.047,M,36.77,M,3.4,0000*73,37.23163755016667,137.02349078416665,679504.717609542,4122487.455464776
1002,[2021-02-22 15:23:55.889] $GPGGA,62355.5,3713.89825709,N,13701.4094502,E,4,9.0,1.5,93.043,M,36.77,M,3.5,0000*7A,37.231637618166666,137.02349083666667,679504.7221060748,4122487.463109373
1004,[2021-02-22 15:23:55.998] $GPGGA,62355.6,3713.89825387,N,13701.40945293,E,4,9.0,1.5,93.047,M,36.77,M,3.6,0000*76,37.2316375645,137.02349088216667,679504.7262701441,4122487.4572410136
1006,[2021-02-22 15:23:56.092] $GPGGA,62355.7,3713.89825243,N,13701.4094561,E,4,9.0,1.5,93.049,M,36.77,M,3.7,0000*7E,37.231637540499996,137.023490935,679504.731014464,4122487.454678263
1008,[2021-02-22 15:23:56.201] $GPGGA,62355.8,3713.89824715,N,13701.40946175,E,4,9.0,1.5,93.044,M,36.77,M,3.8,0000*73,37.2316374525,137.02349102916668,679504.7395776957,4122487.4450927023
1010,[2021-02-22 15:23:56.295] $GPGGA,62355.9,3713.89824687,N,13701.40946554,E,4,9.0,1.5,93.045,M,36.77,M,3.9,0000*7F,37.231637447833336,137.02349109233336,679504.7451929371,4122487.4446947062
1012,[2021-02-22 15:23:56.404] $GPGGA,62356.0,3713.89824275,N,13701.40947039,E,4,9.0,1.5,93.040,M,36.77,M,4.0,0000*78,37.23163737916666,137.02349117316663,679504.7525273659,4122487.4372290117
1014,[2021-02-22 15:23:56.498] $GPGGA,62356.1,3713.89824121,N,13701.40947211,E,4,9.0,1.5,93.047,M,36.77,M,4.1,0000*75,37.2316373535,137.0234912018333,679504.7551315628,4122487.4344355017
1016,[2021-02-22 15:23:56.607] $GPGGA,62356.2,3713.89823401,N,13701.40946865,E,4,12.0,0.9,93.085,M,36.77,M,2.2,0000*72,37.2316372335,137.02349114416666,679504.750299984,4122487.421011378
1018,[2021-02-22 15:23:56.701] $GPGGA,62356.3,3713.89823336,N,13701.40948049,E,4,12.0,0.9,93.073,M,36.77,M,2.3,0000*70,37.23163722266668,137.0234913415,679504.7678331706,4122487.4201836083
1020,[2021-02-22 15:23:56.810] $GPGGA,62356.4,3713.89822784,N,13701.40948092,E,4,12.0,0.9,93.073,M,36.77,M,2.4,0000*7A,37.23163713066667,137.02349134866668,679504.7686872159,4122487.409989219
1022,[2021-02-22 15:23:56.904] $GPGGA,62356.5,3713.89822473,N,13701.40948598,E,4,12.0,0.9,93.071,M,36.77,M,2.5,0000*7C,37.23163707883333,137.023491433,679504.7762922446,4122487.4043979277
1024,[2021-02-22 15:23:56.998] $GPGGA,62356.6,3713.89822494,N,13701.40948247,E,4,12.0,0.9,93.077,M,36.77,M,2.6,0000*76,37.231637082333336,137.02349137450003,679504.7710938007,4122487.4046753254
1026,[2021-02-22 15:23:57.092] $GPGGA,62356.7,3713.89822527,N,13701.40948437,E,4,12.0,0.9,93.084,M,36.77,M,2.7,0000*72,37.23163708783333,137.02349140616667,679504.7738902324,4122487.4053456425
1028,[2021-02-22 15:23:57.201] $GPGGA,62356.8,3713.89823203,N,13701.40948668,E,4,12.0,0.9,93.071,M,36.77,M,2.8,0000*70,37.2316372005,137.0234914446667,679504.7770387362,4122487.417919738
1030,[2021-02-22 15:23:57.295] $GPGGA,62356.9,3713.89822915,N,13701.4094928,E,4,12.0,0.9,93.078,M,36.77,M,2.9,0000*77,37.2316371525,137.02349154666666,679504.7862020631,4122487.4127872833
1032,[2021-02-22 15:23:57.404] $GPGGA,62357.0,3713.89822842,N,13701.40949694,E,4,12.0,0.9,93.066,M,36.77,M,3.0,0000*7A,37.23163714033334,137.02349161566664,679504.7923526277,4122487.4115681797
1034,[2021-02-22 15:23:57.498] $GPGGA,62357.1,3713.89822947,N,13701.40949732,E,4,12.0,0.9,93.080,M,36.77,M,3.1,0000*7B,37.23163715783333,137.023491622,679504.7928730168,4122487.413521926
1036,[2021-02-22 15:23:57.607] $GPGGA,62357.2,3713.89823229,N,13701.40950002,E,4,12.0,0.9,93.071,M,36.77,M,3.2,0000*7B,37.23163720483333,137.023491667,679504.7967539562,4122487.418822218
1038,[2021-02-22 15:23:57.701] $GPGGA,62357.3,3713.89823055,N,13701.40950084,E,4,12.0,0.9,93.079,M,36.77,M,3.3,0000*74,37.231637175833335,137.02349168066667,679504.7980352532,4122487.4156304053
1040,[2021-02-22 15:23:57.810] $GPGGA,62357.4,3713.89823048,N,13701.40949808,E,4,12.0,0.9,93.074,M,36.77,M,3.4,0000*71,37.23163717466667,137.02349163466667,679504.793956882,4122487.4154137135
1042,[2021-02-22 15:23:57.904] $GPGGA,62357.5,3713.8982284,N,13701.40949996,E,4,12.0,0.9,93.070,M,36.77,M,3.5,0000*72,37.231637140000004,137.02349166599998,679504.7968190125,4122487.4116266547
1044,[2021-02-22 15:23:57.998] $GPGGA,62357.6,3713.89823207,N,13701.40950528,E,4,12.0,0.9,93.068,M,36.77,M,3.6,0000*72,37.23163720116667,137.02349175466668,679504.8045404745,4122487.4185816436
1046,[2021-02-22 15:23:58.092] $GPGGA,62357.7,3713.89823064,N,13701.40949948,E,4,12.0,1.1,93.068,M,36.77,M,3.7,0000*7E,37.231637177333326,137.02349165799998,679504.7960206976,4122487.41575385
1048,[2021-02-22 15:23:58.201] $GPGGA,62357.8,3713.89823014,N,13701.40949751,E,4,12.0,1.1,93.084,M,36.77,M,3.8,0000*7D,37.231637168999995,137.02349162516666,679504.793127478,4122487.4147669435
1050,[2021-02-22 15:23:58.295] $GPGGA,62357.9,3713.89823,N,13701.40949951,E,4,11.0,1.2,93.066,M,36.77,M,3.9,0000*7A,37.23163716666666,137.0234916585,679504.796090361,4122487.4145712634
1052,[2021-02-22 15:23:58.404] $GPGGA,62358.0,3713.89823155,N,13701.40949451,E,4,11.0,1.2,93.076,M,36.77,M,4.0,0000*7F,37.2316371925,137.02349157516667,679504.7886357213,4122487.4172795876
1054,[2021-02-22 15:23:58.498] $GPGGA,62358.1,3713.8982382,N,13701.40949605,E,4,11.0,1.2,93.073,M,36.77,M,4.1,0000*72,37.231637303333336,137.02349160083335,679504.7906499928,4122487.429625924
1056,[2021-02-22 15:23:58.607] $GPGGA,62358.2,3713.89823868,N,13701.4094939,E,4,11.0,1.2,93.074,M,36.77,M,4.2,0000*70,37.23163731133332,137.02349156500003,679504.7874518711,4122487.4304456124
1058,[2021-02-22 15:23:58.701] $GPGGA,62358.3,3713.89823438,N,13701.40949382,E,4,11.0,1.2,93.071,M,36.77,M,4.3,0000*7F,37.23163723966666,137.02349156366668,679504.7875035628,4122487.4224912156
1060,[2021-02-22 15:23:58.810] $GPGGA,62358.4,3713.89823947,N,13701.4094904,E,4,11.0,1.2,93.076,M,36.77,M,4.4,0000*70,37.2316373245,137.02349150666666,679504.7822452806,4122487.4317959044
1062,[2021-02-22 15:23:58.888] $GPGGA,62358.5,3713.89823754,N,13701.40949378,E,4,11.0,1.2,93.069,M,36.77,M,4.5,0000*7A,37.23163729233333,137.023491563,679504.7873194934,4122487.428333651
1064,[2021-02-22 15:23:58.998] $GPGGA,62358.6,3713.89823676,N,13701.40949259,E,4,11.0,1.2,93.070,M,36.77,M,4.6,0000*71,37.231637279333334,137.02349154316667,679504.7855907073,4122487.426853603
1066,[2021-02-22 15:23:59.092] $GPGGA,62358.7,3713.89823858,N,13701.40948863,E,4,11.0,1.2,93.077,M,36.77,M,4.7,0000*76,37.23163730966667,137.02349147716666,679504.7796632122,4122487.430094104
1068,[2021-02-22 15:23:59.201] $GPGGA,62358.8,3713.8982392,N,13701.40949303,E,4,11.0,1.2,93.073,M,36.77,M,4.8,0000*70,37.23163731999999,137.02349155049998,679504.7861448649,4122487.4313797336
1070,[2021-02-22 15:23:59.295] $GPGGA,62358.9,3713.89823612,N,13701.40948995,E,4,11.0,1.2,93.076,M,36.77,M,4.9,0000*7F,37.23163726866667,137.02349149916668,679504.7817123107,4122487.4255866213
1072,[2021-02-22 15:23:59.404] $GPGGA,62359.0,3713.89824108,N,13701.40949229,E,4,11.0,1.2,93.070,M,36.77,M,5.0,0000*7F,37.231637351333326,137.02349153816667,679504.7849763279,4122487.434832974
1074,[2021-02-22 15:23:59.498] $GPGGA,62359.1,3713.89824046,N,13701.40949078,E,4,11.0,1.2,93.077,M,36.77,M,5.1,0000*75,37.231637341,137.023491513,679504.7827680437,4122487.433638696
1076,[2021-02-22 15:23:59.607] $GPGGA,62359.2,3713.89823927,N,13701.40949052,E,4,11.0,1.2,93.077,M,36.77,M,2.2,0000*73,37.231637321166666,137.0234915086667,679504.782430633,4122487.431429844
1078,[2021-02-22 15:23:59.701] $GPGGA,62359.3,3713.89824214,N,13701.40949293,E,4,11.0,1.2,93.069,M,36.77,M,2.3,0000*7F,37.231637369000005,137.02349154883333,679504.785880777,4122487.4368134327
1080,[2021-02-22 15:23:59.810] $GPGGA,62359.4,3713.898247,N,13701.40949473,E,4,11.0,1.2,93.073,M,36.77,M,2.4,0000*7C,37.23163745,137.02349157883336,679504.7883502659,4122487.4458577894
1082,[2021-02-22 15:23:59.904] $GPGGA,62359.5,3713.89824377,N,13701.40949243,E,4,11.0,1.2,93.071,M,36.77,M,2.5,0000*7F,37.23163739616667,137.0234915405,679504.785077004,4122487.43981194
1084,[2021-02-22 15:23:59.998] $GPGGA,62359.6,3713.89824528,N,13701.40949085,E,4,10.0,1.3,93.081,M,36.77,M,2.6,0000*74,37.23163742133333,137.02349151416666,679504.7826810072,4122487.4425543966
1086,[2021-02-22 15:24:00.091] $GPGGA,62359.7,3713.89824135,N,13701.40949373,E,4,10.0,1.3,93.068,M,36.77,M,2.7,0000*71,37.23163735583333,137.02349156216667,679504.7870949444,4122487.4353777943
1088,[2021-02-22 15:24:00.201] $GPGGA,62359.8,3713.8982383,N,13701.40949285,E,4,10.0,1.3,93.079,M,36.77,M,2.8,0000*72,37.231637305,137.0234915475,679504.7859142821,4122487.4297097
1090,[2021-02-22 15:24:00.295] $GPGGA,62359.9,3713.89823878,N,13701.409491,E,4,10.0,1.3,93.082,M,36.77,M,2.9,0000*74,37.231637313,137.0234915166667,679504.7831597654,4122487.430538873
1092,[2021-02-22 15:24:00.404] $GPGGA,62400.0,3713.89824033,N,13701.40949084,E,4,10.0,1.3,93.069,M,36.77,M,3.0,0000*76,37.23163733883333,137.02349151400003,679504.7828619048,4122487.433400186
1094,[2021-02-22 15:24:00.498] $GPGGA,62400.1,3713.89824422,N,13701.40948834,E,4,10.0,1.3,93.069,M,36.77,M,3.1,0000*70,37.23163740366666,137.02349147233332,679504.7790114395,4122487.4405148285
1096,[2021-02-22 15:24:00.607] $GPGGA,62400.2,3713.89824012,N,13701.40948857,E,4,10.0,1.3,93.075,M,36.77,M,2.2,0000*7E,37.23163733533334,137.02349147616664,679504.7795136116,4122487.4329400863
1098,[2021-02-22 15:24:00.701] $GPGGA,62400.3,3713.89823669,N,13701.4094868,E,4,10.0,1.3,93.080,M,36.77,M,2.3,0000*7D,37.23163727816667,137.02349144666667,679504.7770319581,4122487.426541136
