,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
679,[2021-02-22 16:14:00.694] $GPGGA,71400.3,3713.96855794,N,13701.45413257,E,4,7.0,2.1,97.370,M,36.771,M,2.3,0000*75,37.232809299,137.0242355428333,679568.0125623393,4122618.8811492533
681,[2021-02-22 16:14:00.804] $GPGGA,71400.4,3713.96855642,N,13701.45413104,E,4,7.0,2.1,97.370,M,36.771,M,2.4,0000*7A,37.23280927366667,137.02423551733335,679568.0103601199,4122618.878289979
683,[2021-02-22 16:14:00.882] $GPGGA,71400.5,3713.96855645,N,13701.4541315,E,4,7.0,2.1,97.378,M,36.771,M,2.5,0000*74,37.23280927416666,137.024235525,679568.0110391101,4122618.8783600023
685,[2021-02-22 16:14:00.991] $GPGGA,71400.6,3713.96855783,N,13701.4541325,E,4,7.0,2.1,97.376,M,36.771,M,2.6,0000*72,37.232809297166675,137.02423554166663,679568.0124631829,4122618.880943621
687,[2021-02-22 16:14:01.085] $GPGGA,71400.7,3713.96855282,N,13701.45412691,E,4,7.0,2.1,97.384,M,36.771,M,2.7,0000*73,37.23280921366666,137.02423544849998,679568.0043956613,4122618.871502002
689,[2021-02-22 16:14:01.194] $GPGGA,71400.8,3713.96855668,N,13701.45413455,E,4,7.0,2.1,97.376,M,36.771,M,2.8,0000*75,37.232809278,137.02423557583333,679568.0155398976,4122618.878881781
691,[2021-02-22 16:14:01.288] $GPGGA,71400.9,3713.96855263,N,13701.45414075,E,4,7.0,2.1,97.363,M,36.771,M,2.9,0000*7F,37.2328092105,137.02423567916665,679568.0248676955,4122618.8715882814
693,[2021-02-22 16:14:01.398] $GPGGA,71401.0,3713.96855772,N,13701.45413312,E,4,7.0,2.1,97.377,M,36.771,M,3.0,0000*7A,37.23280929533333,137.02423555200002,679568.0133843017,4122618.8807598054
695,[2021-02-22 16:14:01.491] $GPGGA,71401.1,3713.96855631,N,13701.45413764,E,4,7.0,2.1,97.373,M,36.771,M,3.1,0000*7D,37.23280927183334,137.02423562733333,679568.0201235597,4122618.8782952614
697,[2021-02-22 16:14:01.601] $GPGGA,71401.2,3713.96855755,N,13701.45413977,E,4,7.0,2.1,97.372,M,36.771,M,3.2,0000*73,37.232809292499994,137.02423566283332,679568.0232240469,4122618.8806557097
699,[2021-02-22 16:14:01.694] $GPGGA,71401.3,3713.96856131,N,13701.45413844,E,4,7.0,2.1,97.369,M,36.771,M,3.3,0000*7F,37.232809355166665,137.02423564066666,679568.0211087447,4122618.887566918
701,[2021-02-22 16:14:01.788] $GPGGA,71401.4,3713.96856123,N,13701.45413777,E,4,7.0,2.1,97.378,M,36.771,M,3.4,0000*73,37.23280935383333,137.0242356295,679568.0201212121,4122618.8873977894
703,[2021-02-22 16:14:01.882] $GPGGA,71401.5,3713.96856169,N,13701.45414223,E,4,7.0,2.1,97.370,M,36.771,M,3.5,0000*76,37.2328093615,137.02423570383334,679568.0266978032,4122618.8883894878
705,[2021-02-22 16:14:01.991] $GPGGA,71401.6,3713.96856586,N,13701.45413891,E,4,7.0,2.1,97.375,M,36.771,M,3.6,0000*72,37.232809431,137.0242356485,679568.0216237695,4122618.895995969
