,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
810,[2021-02-22 16:23:28.012] $GPGGA,72327.6,3713.9879997000003,N,13701.4782553,E,4,12,1.0,94.5827,M,37.55,M,5.0,0000*6A,37.23313332833334,137.02463758833335,679602.9126240648,4122655.597129381
811,[2021-02-22 16:23:28.105] $GPGGA,72327.7,3713.9879997000003,N,13701.478256,E,4,12,1.0,94.5798,M,37.55,M,5.0,0000*60,37.23313332833334,137.02463760000003,679602.9136591171,4122655.5971515193
812,[2021-02-22 16:23:28.215] $GPGGA,72327.8,3713.9880001,N,13701.4782551,E,4,12,1.0,94.5795,M,37.55,M,5.0,0000*60,37.233133335000005,137.024637585,679602.9123125125,4122655.597862764
813,[2021-02-22 16:23:28.324] $GPGGA,72327.9,3713.9879996,N,13701.4782542,E,4,12,1.0,94.5795,M,37.55,M,5.0,0000*62,37.23313332666666,137.02463757,679602.9110015122,4122655.596909662
814,[2021-02-22 16:23:28.402] $GPGGA,72328.0,3713.9879991999996,N,13701.4782542,E,4,12,1.0,94.5792,M,37.55,M,6.0,0000*64,37.23313331999999,137.02463757,679602.9110173343,4122655.596169952
815,[2021-02-22 16:23:28.512] $GPGGA,72328.1,3713.9879986,N,13701.478254499998,E,4,12,1.0,94.5793,M,37.55,M,6.0,0000*66,37.23313331000001,137.02463757499996,679602.911484655,4122655.595069879
816,[2021-02-22 16:23:28.621] $GPGGA,72328.2,3713.9879990000004,N,13701.478255000002,E,4,12,1.0,94.5808,M,37.55,M,1.0,0000*6C,37.233133316666674,137.02463758333334,679602.9122081595,4122655.595825401
817,[2021-02-22 16:23:28.730] $GPGGA,72328.3,3713.9879994000003,N,13701.4782558,E,4,12,1.0,94.5823,M,37.55,M,1.0,0000*68,37.23313332333334,137.02463759666668,679602.9133752534,4122655.5965904137
818,[2021-02-22 16:23:28.824] $GPGGA,72328.4,3713.9879996,N,13701.4782549,E,4,12,1.0,94.5827,M,37.55,M,1.0,0000*69,37.23313332666666,137.02463758166664,679602.91203656,4122655.5969318002
819,[2021-02-22 16:23:28.934] $GPGGA,72328.5,3713.9880005000005,N,13701.4782546,E,4,12,1.0,94.5834,M,37.55,M,1.0,0000*60,37.23313334166667,137.02463757666666,679602.9115573682,4122655.59858666
820,[2021-02-22 16:23:29.027] $GPGGA,72328.6,3713.9880015,N,13701.4782556,E,4,12,1.0,94.5852,M,37.55,M,1.0,0000*63,37.233133358333326,137.02463759333332,679602.912996457,4122655.600467558
821,[2021-02-22 16:23:29.121] $GPGGA,72328.7,3713.9880016999996,N,13701.4782568,E,4,12,1.0,94.5862,M,37.55,M,1.0,0000*6E,37.23313336166666,137.0246376133333,679602.9147629179,4122655.600875366
822,[2021-02-22 16:23:29.230] $GPGGA,72328.8,3713.9880013,N,13701.4782558,E,4,12,1.0,94.5882,M,37.55,M,1.0,0000*68,37.23313335500001,137.02463759666668,679602.9133000982,4122655.6001040307
823,[2021-02-22 16:23:29.309] $GPGGA,72328.9,3713.9879993,N,13701.4782549,E,4,12,1.0,94.5877,M,37.55,M,1.0,0000*64,37.23313332166667,137.02463758166664,679602.9120484266,4122655.5963770202
824,[2021-02-22 16:23:29.433] $GPGGA,72329.0,3713.9879973000006,N,13701.4782551,E,4,12,1.0,94.5871,M,37.55,M,2.0,0000*6E,37.23313328833334,137.024637585,679602.9124232676,4122655.592684801
825,[2021-02-22 16:23:29.527] $GPGGA,72329.1,3713.9879971,N,13701.478254700001,E,4,12,1.0,94.5869,M,37.55,M,2.0,0000*63,37.233133285,137.02463757833334,679602.9118397229,4122655.592302296
826,[2021-02-22 16:23:29.637] $GPGGA,72329.2,3713.9879983,N,13701.478255200002,E,4,12,1.0,94.5872,M,37.55,M,2.0,0000*63,37.233133305,137.0246375866667,679602.9125315807,4122655.594537237
827,[2021-02-22 16:23:29.715] $GPGGA,72329.3,3713.9879984,N,13701.478256,E,4,12,1.0,94.5866,M,37.55,M,2.0,0000*61,37.23313330666666,137.02463760000003,679602.9137105391,4122655.5947474637
828,[2021-02-22 16:23:29.824] $GPGGA,72329.4,3713.9879997000003,N,13701.4782562,E,4,12,1.0,94.5857,M,37.55,M,2.0,0000*64,37.23313332833334,137.02463760333333,679602.9139548427,4122655.597157845
829,[2021-02-22 16:23:29.902] $GPGGA,72329.5,3713.9880008,N,13701.4782562,E,4,12,1.0,94.5874,M,37.55,M,2.0,0000*6D,37.23313334666666,137.02463760333333,679602.9139113317,4122655.5991920438
830,[2021-02-22 16:23:30.027] $GPGGA,72329.6,3713.9880016,N,13701.4782574,E,4,12,1.0,94.5875,M,37.55,M,2.0,0000*67,37.23313336,137.02463762333335,679602.9156540618,4122655.6007094155
831,[2021-02-22 16:23:30.105] $GPGGA,72329.7,3713.9880020000005,N,13701.4782588,E,4,12,1.0,94.5888,M,37.55,M,2.0,0000*62,37.23313336666668,137.02463764666666,679602.9177083395,4122655.601493405
832,[2021-02-22 16:23:30.230] $GPGGA,72329.8,3713.9880018,N,13701.4782586,E,4,12,1.0,94.5907,M,37.55,M,2.0,0000*6E,37.23313336333333,137.02463764333334,679602.9174205227,4122655.6011172235
833,[2021-02-22 16:23:30.324] $GPGGA,72329.9,3713.9880023,N,13701.4782583,E,4,12,1.0,94.5914,M,37.55,M,2.0,0000*60,37.233133371666675,137.02463763833333,679602.916957153,4122655.6020323727
834,[2021-02-22 16:23:30.433] $GPGGA,72330.0,3713.9880016,N,13701.4782572,E,4,12,1.0,94.5897,M,37.55,M,3.0,0000*62,37.23313336,137.02463762,679602.9153583315,4122655.6007030895
835,[2021-02-22 16:23:30.527] $GPGGA,72330.1,3713.9880011,N,13701.4782568,E,4,12,1.0,94.5894,M,37.55,M,3.0,0000*6C,37.23313335166667,137.0246376133333,679602.9147866511,4122655.5997658046
836,[2021-02-22 16:23:30.637] $GPGGA,72330.2,3713.9879997000003,N,13701.4782565,E,4,12,1.0,94.5893,M,37.55,M,3.0,0000*64,37.23313332833334,137.02463760833336,679602.9143984391,4122655.5971673345
837,[2021-02-22 16:23:30.730] $GPGGA,72330.3,3713.9879991,N,13701.4782579,E,4,12,1.0,94.5893,M,37.55,M,3.0,0000*6E,37.23313331833334,137.02463763166668,679602.9164922724,4122655.596102049
838,[2021-02-22 16:23:30.808] $GPGGA,72330.4,3713.9879988000007,N,13701.478258200003,E,4,12,1.0,94.5912,M,37.55,M,3.0,0000*6D,37.23313331333334,137.02463763666674,679602.9169477377,4122655.595556756
839,[2021-02-22 16:23:30.933] $GPGGA,72330.5,3713.9879991999996,N,13701.4782574,E,4,12,1.0,94.5901,M,37.55,M,3.0,0000*6C,37.23313331999999,137.02463762333335,679602.9157489948,4122655.5962711605
