,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
2206,[2021-02-22 15:38:33.419] $GPGGA,63833.0,3713.95598923,N,13701.42443525,E,4,5.0,3.3,97.895,M,36.771,M,1.0,0979*72,37.2325998205,137.02374058750001,679524.5975448515,4122594.6992294984
2207,[2021-02-22 15:38:33.513] $GPGGA,63833.1,3713.95599225,N,13701.42443125,E,4,5.0,3.3,97.875,M,36.771,M,1.1,0979*74,37.23259987083333,137.02374052083331,679524.5915108288,4122594.7046878464
2208,[2021-02-22 15:38:33.622] $GPGGA,63833.2,3713.95599343,N,13701.42442875,E,4,5.0,3.3,97.887,M,36.771,M,1.2,0979*75,37.232599890500005,137.02374047916666,679524.5877675411,4122594.7067909534
2209,[2021-02-22 15:38:33.716] $GPGGA,63833.3,3713.95598893,N,13701.42443033,E,4,5.0,3.3,97.887,M,36.771,M,1.3,0979*79,37.232599815499995,137.02374050549997,679524.5902817294,4122594.6985191773
2210,[2021-02-22 15:38:33.825] $GPGGA,63833.4,3713.95598894,N,13701.42442848,E,4,5.0,3.3,97.88799999999999,M,36.771,M,1.4,0979*74,37.232599815666674,137.02374047466668,679524.5875458271,4122594.6984791863
2211,[2021-02-22 15:38:33.919] $GPGGA,63833.5,3713.95599098,N,13701.42442873,E,4,5.0,3.3,97.89399999999999,M,36.771,M,1.5,0979*74,37.23259984966666,137.02374047883336,679524.5878348355,4122594.702259603
2212,[2021-02-22 15:38:34.028] $GPGGA,63833.6,3713.95598876,N,13701.42443094,E,4,5.0,3.3,97.891,M,36.771,M,1.6,0979*78,37.23259981266667,137.02374051566667,679524.5911904332,4122594.698224086
2213,[2021-02-22 15:38:34.122] $GPGGA,63833.7,3713.95599371,N,13701.42442991,E,4,5.0,3.3,97.881,M,36.771,M,1.7,0979*79,37.23259989516666,137.0237404985,679524.5894717085,4122594.707345419
2214,[2021-02-22 15:38:34.216] $GPGGA,63833.8,3713.95597937,N,13701.42443499,E,4,5.0,3.3,97.861,M,36.771,M,1.8,0979*75,37.23259965616667,137.02374058316667,679524.5975502393,4122594.6809874573
2215,[2021-02-22 15:38:34.309] $GPGGA,63833.9,3713.95598952,N,13701.42443588,E,4,5.0,3.3,97.87899999999999,M,36.771,M,1.9,0979*71,37.23259982533334,137.023740598,679524.5984649359,4122594.6997857033
2216,[2021-02-22 15:38:34.419] $GPGGA,63834.0,3713.9559888,N,13701.42443725,E,4,5.0,3.3,97.88600000000001,M,36.771,M,2.0,0979*7E,37.23259981333334,137.02374062083334,679524.6005191612,4122594.698497538
2217,[2021-02-22 15:38:34.513] $GPGGA,63834.1,3713.95600216,N,13701.42443524,E,4,5.0,3.3,97.848,M,36.771,M,1.1,0979*7B,37.232600035999994,137.02374058733332,679524.5970188447,4122594.723140268
2218,[2021-02-22 15:38:34.622] $GPGGA,63834.2,3713.95600041,N,13701.4244315,E,4,5.0,3.3,97.84100000000001,M,36.771,M,1.2,0979*75,37.23260000683333,137.02374052499997,679524.5915578662,4122594.7197858077
2219,[2021-02-22 15:38:34.716] $GPGGA,63834.3,3713.95599831,N,13701.42443145,E,4,5.0,3.3,97.854,M,36.771,M,1.3,0979*79,37.23259997183333,137.02374052416664,679524.5915669622,4122594.715900756
2220,[2021-02-22 15:38:34.825] $GPGGA,63834.4,3713.95599825,N,13701.42443281,E,4,5.0,3.3,97.848,M,36.771,M,1.4,0979*7A,37.23259997083334,137.02374054683335,679524.5935803091,4122594.7158327955
2221,[2021-02-22 15:38:34.919] $GPGGA,63834.5,3713.95599624,N,13701.42443583,E,4,5.0,3.3,97.853,M,36.771,M,1.5,0979*7A,37.23259993733333,137.02374059716666,679524.5981253145,4122594.7122112312
2222,[2021-02-22 15:38:35.028] $GPGGA,63834.6,3713.95599572,N,13701.42443604,E,4,5.0,3.3,97.84299999999999,M,36.771,M,1.6,0979*77,37.232599928666666,137.02374060066666,679524.5984563899,4122594.711256249
2223,[2021-02-22 15:38:35.122] $GPGGA,63834.7,3713.95599865,N,13701.42443225,E,4,5.0,3.3,97.855,M,36.771,M,1.7,0979*7C,37.232599977499994,137.02374053749998,679524.592736444,4122594.716554799
2224,[2021-02-22 15:38:35.216] $GPGGA,63834.8,3713.95600272,N,13701.4244318,E,4,5.0,3.3,97.84700000000001,M,36.771,M,1.8,0979*7C,37.23260004533333,137.02374053000003,679524.5919101366,4122594.7240671096
2225,[2021-02-22 15:38:35.309] $GPGGA,63834.9,3713.95600463,N,13701.4244241,E,4,5.0,3.3,97.84899999999999,M,36.771,M,1.9,0979*79,37.232600077166666,137.02374040166666,679524.580448978,4122594.7273557954
2226,[2021-02-22 15:38:35.419] $GPGGA,63835.0,3713.95599686,N,13701.42443563,E,4,5.0,3.3,97.84700000000001,M,36.771,M,2.0,0979*7B,37.23259994766667,137.02374059383334,679524.5978050691,4122594.713351457
2227,[2021-02-22 15:38:35.513] $GPGGA,63835.1,3713.95600463,N,13701.42442766,E,4,4.0,5.1,97.85600000000001,M,36.771,M,1.1,0979*71,37.232600077166666,137.02374046100002,679524.5857129891,4122594.7274683407
2228,[2021-02-22 15:38:35.622] $GPGGA,63835.2,3713.95598735,N,13701.42444511,E,4,4.0,5.1,97.851,M,36.771,M,1.2,0979*70,37.23259978916668,137.02374075183334,679524.6121987138,4122594.6960645784
2229,[2021-02-22 15:38:35.716] $GPGGA,63835.3,3713.95600032,N,13701.42443133,E,4,4.0,5.1,97.86399999999999,M,36.771,M,1.3,0979*77,37.232600005333325,137.02374052216666,679524.591310055,4122594.7196139987
2230,[2021-02-22 15:38:35.825] $GPGGA,63835.4,3713.95600825,N,13701.42442669,E,4,4.0,5.1,97.854,M,36.771,M,1.4,0979*73,37.23260013750001,137.02374044483332,679524.5841355675,4122594.734132039
2231,[2021-02-22 15:38:35.919] $GPGGA,63835.5,3713.9560015,N,13701.42442729,E,4,4.0,5.1,97.85,M,36.771,M,1.5,0979*79,37.232600025,137.0237404548333,679524.5852896348,4122594.721668422
2232,[2021-02-22 15:38:36.028] $GPGGA,63835.6,3713.95600361,N,13701.42442752,E,4,4.0,5.1,97.84299999999999,M,36.771,M,1.6,0979*77,37.23260006016667,137.02374045866665,679524.5855463035,4122594.7255776566
2233,[2021-02-22 15:38:36.122] $GPGGA,63835.7,3713.95599212,N,13701.42443652,E,4,4.0,5.1,97.861,M,36.771,M,1.7,0979*71,37.23259986866666,137.02374060866666,679524.5993084774,4122594.7046140423
2234,[2021-02-22 15:38:36.216] $GPGGA,63835.8,3713.95599986,N,13701.4244292,E,4,4.0,5.1,97.846,M,36.771,M,1.8,0979*79,37.23259999766667,137.02374048666667,679524.5881787103,4122594.7186959973
2235,[2021-02-22 15:38:36.309] $GPGGA,63835.9,3713.95601095,N,13701.42442185,E,4,4.0,5.1,97.848,M,36.771,M,1.9,0979*79,37.23260018249999,137.02374036416668,679524.5768721328,4122594.738972064
2236,[2021-02-22 15:38:36.419] $GPGGA,63836.0,3713.95599649,N,13701.42442749,E,4,4.0,5.1,97.874,M,36.771,M,1.0,0979*76,37.232599941500006,137.02374045816666,679524.5857834516,4122594.712409892
2237,[2021-02-22 15:38:36.512] $GPGGA,63836.1,3713.95599241,N,13701.42443451,E,4,4.0,5.1,97.875,M,36.771,M,1.1,0979*70,37.2325998735,137.02374057516667,679524.5963249189,4122594.7050867896
2238,[2021-02-22 15:38:36.622] $GPGGA,63836.2,3713.95599612,N,13701.42442891,E,4,4.0,5.1,97.87700000000001,M,36.771,M,1.2,0979*71,37.23259993533333,137.02374048183336,679524.5878977713,4122594.711770552
2239,[2021-02-22 15:38:36.716] $GPGGA,63836.3,3713.95598837,N,13701.42442915,E,4,4.0,5.1,97.88,M,36.771,M,1.3,0979*7C,37.23259980616667,137.02374048583334,679524.5885590625,4122594.697446281
2240,[2021-02-22 15:38:36.825] $GPGGA,63836.4,3713.95599021,N,13701.42442621,E,4,4.0,5.1,97.87299999999999,M,36.771,M,1.4,0979*76,37.23259983683333,137.02374043683332,679524.584139067,4122594.700755997
2241,[2021-02-22 15:38:36.919] $GPGGA,63836.5,3713.95598202,N,13701.42443217,E,4,4.0,5.1,97.87299999999999,M,36.771,M,1.5,0979*74,37.23259970033333,137.02374053616668,679524.5932756623,4122594.6857988765
2242,[2021-02-22 15:38:37.028] $GPGGA,63836.6,3713.9559851,N,13701.42442705,E,4,4.0,5.1,97.876,M,36.771,M,1.6,0979*72,37.23259975166667,137.02374045083334,679524.585583176,4122594.6913327733
2243,[2021-02-22 15:38:37.122] $GPGGA,63836.7,3713.9559933,N,13701.42441828,E,4,4.0,5.1,97.844,M,36.771,M,1.7,0979*75,37.23259988833333,137.02374030466663,679524.572291166,4122594.7062195526
2244,[2021-02-22 15:38:37.231] $GPGGA,63836.8,3713.9559846,N,13701.42442915,E,4,4.0,5.1,97.88799999999999,M,36.771,M,1.8,0979*7A,37.23259974333334,137.02374048583334,679524.5887081184,4122594.690474527
2245,[2021-02-22 15:38:37.309] $GPGGA,63836.9,3713.95600723,N,13701.42442067,E,4,4.0,5.1,97.85700000000001,M,36.771,M,1.9,0979*72,37.2326001205,137.0237403445,679524.5752743974,4122594.7320554685
2246,[2021-02-22 15:38:37.419] $GPGGA,63837.0,3713.95598648,N,13701.42443208,E,4,4.0,5.1,97.89299999999999,M,36.771,M,1.0,0979*7F,37.23259977466667,137.02374053466667,679524.5929662443,4122594.6940437853
2247,[2021-02-22 15:38:37.512] $GPGGA,63837.1,3713.95598878,N,13701.4244261,E,4,4.0,5.1,97.869,M,36.771,M,1.1,0979*7B,37.23259981300001,137.02374043500004,679524.5840329588,4122594.698108062
2248,[2021-02-22 15:38:37.622] $GPGGA,63837.2,3713.95599951,N,13701.42442706,E,4,4.0,5.1,97.87200000000001,M,36.771,M,1.2,0979*7C,37.23259999183333,137.02374045099998,679524.585028226,4122594.7179810996
2249,[2021-02-22 15:38:37.715] $GPGGA,63837.3,3713.9559949,N,13701.42443113,E,4,4.0,5.1,97.88,M,36.771,M,1.3,0979*72,37.232599915,137.02374051883336,679524.5912286199,4122594.7095846226
2250,[2021-02-22 15:38:37.825] $GPGGA,63837.4,3713.95600132,N,13701.42442944,E,4,4.0,5.1,97.87799999999999,M,36.771,M,1.4,0979*70,37.23260002199999,137.02374049066665,679524.58847586,4122594.7214035206
