,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1297,[2021-02-22 14:46:45.560] $GPGGA,54645.1,3713.9714246,N,13701.489650900001,E,4,15,0.8,91.8054,M,37.55,M,3.0,0000*62,37.23285707666666,137.02482751500003,679620.4183564506,4122625.305688206
1298,[2021-02-22 14:46:45.654] $GPGGA,54645.2,3713.9714236999994,N,13701.489649399999,E,4,15,0.8,91.8068,M,37.55,M,3.0,0000*6D,37.23285706166666,137.02482749,679620.416174077,4122625.3039764143
1299,[2021-02-22 14:46:45.732] $GPGGA,54645.3,3713.9714228,N,13701.4896491,E,4,15,0.8,91.8074,M,37.55,M,3.0,0000*6A,37.23285704666666,137.024827485,679620.4157660864,4122625.3023025803
1300,[2021-02-22 14:46:45.857] $GPGGA,54645.4,3713.9714235,N,13701.489649599998,E,4,15,0.8,91.8069,M,37.55,M,3.0,0000*6A,37.23285705833333,137.0248274933333,679620.4164777156,4122625.3036128855
1301,[2021-02-22 14:46:45.935] $GPGGA,54645.5,3713.9714228,N,13701.489649599998,E,4,15,0.8,91.8072,M,37.55,M,3.0,0000*6D,37.23285704666666,137.0248274933333,679620.4165054068,4122625.302318395
1302,[2021-02-22 14:46:46.060] $GPGGA,54645.6,3713.9714221,N,13701.4896497,E,4,15,0.8,91.8069,M,37.55,M,3.0,0000*6C,37.232857034999995,137.02482749499998,679620.4166809646,4122625.3010270665
1303,[2021-02-22 14:46:46.138] $GPGGA,54645.7,3713.9714225000002,N,13701.48965,E,4,15,0.8,91.8067,M,37.55,M,3.0,0000*68,37.232857041666676,137.0248275,679620.4171087369,4122625.301776266
1304,[2021-02-22 14:46:46.263] $GPGGA,54645.8,3713.9714229,N,13701.489651,E,4,15,0.8,91.8052,M,37.55,M,3.0,0000*6C,37.23285704833333,137.02482751666668,679620.4185715653,4122625.3025476043
1305,[2021-02-22 14:46:46.373] $GPGGA,54645.9,3713.9714235,N,13701.4896521,E,4,15,0.8,91.8055,M,37.55,M,3.0,0000*65,37.23285705833333,137.024827535,679620.4201743418,4122625.3036919627
1306,[2021-02-22 14:46:46.435] $GPGGA,54646.0,3713.9714246,N,13701.489653,E,4,15,0.8,91.8016,M,37.55,M,4.0,0000*6B,37.23285707666666,137.02482755000003,679620.4214616143,4122625.3057546304
1307,[2021-02-22 14:46:46.545] $GPGGA,54646.1,3713.9714254,N,13701.489652200002,E,4,15,0.8,91.8032,M,37.55,M,4.0,0000*6C,37.232857089999996,137.0248275366667,679620.4202470488,4122625.3072087425
1308,[2021-02-22 14:46:46.654] $GPGGA,54646.2,3713.9714272,N,13701.4896519,E,4,15,0.8,91.8027,M,37.55,M,4.0,0000*67,37.23285712,137.02482753166666,679620.4197322449,4122625.3105279454
1309,[2021-02-22 14:46:46.763] $GPGGA,54646.3,3713.9714289999997,N,13701.4896523,E,4,15,0.8,91.8035,M,37.55,M,4.0,0000*60,37.23285715,137.02482753833334,679620.4202524992,4122625.3138692877
1310,[2021-02-22 14:46:46.842] $GPGGA,54646.4,3713.9714288000005,N,13701.489653,E,4,15,0.8,91.8035,M,37.55,M,4.0,0000*6C,37.23285714666668,137.02482755000003,679620.4212954671,4122625.313521576
1311,[2021-02-22 14:46:46.967] $GPGGA,54646.5,3713.9714286,N,13701.4896533,E,4,15,0.8,91.8036,M,37.55,M,4.0,0000*63,37.232857143333334,137.02482755499997,679620.42174697,4122625.313161209
1312,[2021-02-22 14:46:47.045] $GPGGA,54646.6,3713.9714284999995,N,13701.489654100002,E,4,15,0.8,91.8032,M,37.55,M,4.0,0000*62,37.23285714166666,137.02482756833336,679620.4229338511,4122625.3130015866
1313,[2021-02-22 14:46:47.154] $GPGGA,54646.7,3713.9714276999994,N,13701.4896526,E,4,15,0.8,91.8039,M,37.55,M,4.0,0000*64,37.23285712833333,137.02482754333334,679620.4207475216,4122625.3114747223
1314,[2021-02-22 14:46:47.232] $GPGGA,54646.8,3713.9714272,N,13701.489652700002,E,4,15,0.8,91.8021,M,37.55,M,4.0,0000*66,37.23285712,137.02482754500002,679620.4209151677,4122625.31055325
1315,[2021-02-22 14:46:47.357] $GPGGA,54646.9,3713.9714269,N,13701.4896533,E,4,15,0.8,91.8002,M,37.55,M,4.0,0000*69,37.232857115,137.02482755499997,679620.4218142201,4122625.3100174465
1316,[2021-02-22 14:46:47.435] $GPGGA,54647.0,3713.9714261999993,N,13701.489652200002,E,4,15,0.8,91.8003,M,37.55,M,5.0,0000*6A,37.232857103333316,137.0248275366667,679620.4202154018,4122625.3086881605
1317,[2021-02-22 14:46:47.545] $GPGGA,54647.1,3713.9714252999997,N,13701.4896506,E,4,15,0.8,91.8022,M,37.55,M,5.0,0000*6C,37.232857088333326,137.02482751000002,679620.4178851636,4122625.306973207
1318,[2021-02-22 14:46:47.638] $GPGGA,54647.2,3713.9714242,N,13701.489651,E,4,15,0.8,91.8009,M,37.55,M,5.0,0000*61,37.232857069999994,137.02482751666668,679620.4185201387,4122625.30495166
1319,[2021-02-22 14:46:47.763] $GPGGA,54647.3,3713.9714224,N,13701.489649000001,E,4,15,0.8,91.8019,M,37.55,M,5.0,0000*68,37.232857040000006,137.02482748333335,679620.4156340455,4122625.301559708
1320,[2021-02-22 14:46:47.842] $GPGGA,54647.4,3713.9714212,N,13701.489648199999,E,4,15,0.8,91.8026,M,37.55,M,5.0,0000*65,37.232857020000004,137.02482746999996,679620.4144985911,4122625.299315277
1321,[2021-02-22 14:46:47.951] $GPGGA,54647.5,3713.9714212,N,13701.489648299997,E,4,15,0.8,91.8022,M,37.55,M,5.0,0000*61,37.232857020000004,137.0248274716666,679620.4146464556,4122625.29931844
1322,[2021-02-22 14:46:48.045] $GPGGA,54647.6,3713.9714214,N,13701.4896479,E,4,15,0.8,91.8031,M,37.55,M,5.0,0000*63,37.23285702333334,137.024827465,679620.414047088,4122625.2996756425
1323,[2021-02-22 14:46:48.154] $GPGGA,54647.7,3713.9714221999993,N,13701.489648899998,E,4,15,0.8,91.8035,M,37.55,M,5.0,0000*6C,37.23285703666666,137.02482748166665,679620.4154940883,4122625.3011866906
1324,[2021-02-22 14:46:48.263] $GPGGA,54647.8,3713.9714225000002,N,13701.489648899998,E,4,15,0.8,91.8035,M,37.55,M,5.0,0000*64,37.232857041666676,137.02482748166665,679620.4154822206,4122625.301741474
1325,[2021-02-22 14:46:48.341] $GPGGA,54647.9,3713.9714229999995,N,13701.489649399999,E,4,15,0.8,91.8044,M,37.55,M,5.0,0000*6B,37.23285704999999,137.02482749,679620.4162017682,4122625.3026819234
1326,[2021-02-22 14:46:48.466] $GPGGA,54648.0,3713.9714240000003,N,13701.489650100002,E,4,15,0.8,91.8013,M,37.55,M,6.0,0000*66,37.232857066666675,137.0248275016667,679620.4171972676,4122625.3045533393
1327,[2021-02-22 14:46:48.560] $GPGGA,54648.1,3713.9714246,N,13701.4896533,E,4,15,0.8,91.8016,M,37.55,M,6.0,0000*65,37.23285707666666,137.02482755499997,679620.4219052056,4122625.305764119
1328,[2021-02-22 14:46:48.654] $GPGGA,54648.2,3713.9714244,N,13701.4896539,E,4,15,0.8,91.8015,M,37.55,M,1.0,0000*6A,37.23285707333334,137.024827565,679620.4228003111,4122625.3054132443
1329,[2021-02-22 14:46:48.748] $GPGGA,54648.3,3713.9714243,N,13701.489654899999,E,4,15,0.8,91.8006,M,37.55,M,1.0,0000*69,37.232857071666665,137.02482758166664,679620.4242829122,4122625.3052599463
1330,[2021-02-22 14:46:48.857] $GPGGA,54648.4,3713.9714249,N,13701.4896567,E,4,15,0.8,91.7994,M,37.55,M,1.0,0000*65,37.232857081666666,137.02482761166667,679620.4269207492,4122625.3064264455
1331,[2021-02-22 14:46:48.935] $GPGGA,54648.5,3713.9714259999996,N,13701.489658,E,4,15,0.8,91.7991,M,37.55,M,1.0,0000*63,37.2328571,137.02482763333333,679620.4287994776,4122625.3085017647
1332,[2021-02-22 14:46:49.060] $GPGGA,54648.6,3713.9714273000004,N,13701.489656099999,E,4,15,0.8,91.7993,M,37.55,M,1.0,0000*6F,37.23285712166667,137.02482760166666,679620.4259386164,4122625.3108457206
1333,[2021-02-22 14:46:49.138] $GPGGA,54648.7,3713.9714295000003,N,13701.489654299998,E,4,15,0.8,91.7979,M,37.55,M,1.0,0000*62,37.23285715833334,137.0248275716666,679620.4231900143,4122625.314857186
1334,[2021-02-22 14:46:49.263] $GPGGA,54648.8,3713.9714306999995,N,13701.489654199999,E,4,15,0.8,91.7984,M,37.55,M,1.0,0000*64,37.23285717833332,137.02482756999996,679620.4229946792,4122625.317073147
1335,[2021-02-22 14:46:49.341] $GPGGA,54648.9,3713.9714308,N,13701.489656200001,E,4,15,0.8,91.8003,M,37.55,M,1.0,0000*61,37.23285717999999,137.02482760333336,679620.4259480293,4122625.317321336
