,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
437,[2021-02-22 16:49:38.974] $GNGGA,74938.4,3713.9610780000003,N,13701.56739,E,4,5,1.75,93.609,M,37.564,M,101.4,3006*5D,37.23268463333334,137.02612316666665,679735.7768212254,4122608.6317301015
438,[2021-02-22 16:49:39.083] $GNGGA,74938.5,3713.961025,N,13701.56744,E,4,5,1.75,93.785,M,37.564,M,101.5,3006*5B,37.23268375000001,137.02612399999998,679735.8528518484,4122608.5353011903
439,[2021-02-22 16:49:39.177] $GNGGA,74938.6,3713.961024,N,13701.56744,E,4,5,1.75,93.789,M,37.564,M,101.6,3006*59,37.23268373333334,137.02612399999998,679735.8528914326,4122608.5334519176
440,[2021-02-22 16:49:39.271] $GNGGA,74938.7,3713.961023,N,13701.56744,E,4,5,1.75,93.79,M,37.564,M,101.7,3006*51,37.232683716666656,137.02612399999998,679735.8529310166,4122608.5316026434
441,[2021-02-22 16:49:39.380] $GNGGA,74938.8,3713.961021,N,13701.56744,E,4,9,1.12,93.79799999999999,M,37.564,M,101.8,3006*51,37.232683683333335,137.02612399999998,679735.8530101848,4122608.5279040984
442,[2021-02-22 16:49:39.474] $GNGGA,74938.9,3713.960983,N,13701.567369999999,E,4,11,0.99,93.439,M,37.564,M,101.9,3006*50,37.23268305,137.0261228333333,679735.7510086434,4122608.4554161713
443,[2021-02-22 16:49:39.599] $GNGGA,74939.0,3713.9609729999997,N,13701.56729,E,4,13,0.95,92.992,M,37.564,M,102.0,3006*58,37.232682883333325,137.0261215,679735.6331122185,4122608.4343913742
444,[2021-02-22 16:49:39.677] $GNGGA,74939.1,3713.960979,N,13701.567280000001,E,4,13,0.95,92.964,M,37.564,M,102.1,3006*55,37.23268298333333,137.02612133333335,679735.6180881835,4122608.4451705017
445,[2021-02-22 16:49:39.771] $GNGGA,74939.2,3713.960986,N,13701.56727,E,4,13,0.95,92.945,M,37.564,M,102.2,3006*59,37.2326831,137.02612116666663,679735.6030245553,4122608.4577989047
446,[2021-02-22 16:49:39.880] $GNGGA,74939.3,3713.9609920000003,N,13701.56727,E,4,13,0.95,92.929,M,37.564,M,102.3,3006*5A,37.23268320000001,137.02612116666663,679735.6027870511,4122608.4688945403
