
[2021-01-29 10:47:26.053] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.085] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-01-29 10:47:26.116] $GPGGA,,,,,,,,,,M,,M,,*56
