14120.43232,4304.166289,141.3405386,43.06943814
14120.43232,4304.166288,141.3405386,43.06943813
14120.43231,4304.166285,141.3405384,43.06943809
14120.43231,4304.166288,141.3405384,43.06943813
14120.43229,4304.166285,141.3405382,43.06943809
14120.43229,4304.166285,141.3405382,43.06943809
14120.43228,4304.166283,141.340538,43.06943806
14120.43228,4304.166286,141.340538,43.06943809
14120.43227,4304.166283,141.3405378,43.06943805
14120.43227,4304.166284,141.3405378,43.06943806
14120.43226,4304.166285,141.3405376,43.06943808
14120.43226,4304.166286,141.3405377,43.06943811
14120.43225,4304.166288,141.3405375,43.06943813
14120.43225,4304.166288,141.3405375,43.06943814
14120.43224,4304.166289,141.3405373,43.06943815
14120.43224,4304.16629,141.3405373,43.06943817
14120.43223,4304.166295,141.3405371,43.06943825
14120.43223,4304.166295,141.3405371,43.06943825
14120.43221,4304.166299,141.3405369,43.06943831
14120.43221,4304.1663,141.3405369,43.06943834
14120.4322,4304.166306,141.3405367,43.06943843
14120.4322,4304.166305,141.3405367,43.06943841
14120.43219,4304.166314,141.3405365,43.06943856
14120.43219,4304.166317,141.3405365,43.06943861
14120.43218,4304.166323,141.3405363,43.06943872
14120.43218,4304.166325,141.3405363,43.06943875
14120.43217,4304.166336,141.3405362,43.06943893
14120.43217,4304.166336,141.3405361,43.06943894
14120.43216,4304.166353,141.3405359,43.06943921
14120.43216,4304.166353,141.3405359,43.06943921
14120.43213,4304.166372,141.3405356,43.06943953
14120.43214,4304.166375,141.3405356,43.06943958
14120.4321,4304.1664,141.3405351,43.06944
14120.4321,4304.166401,141.340535,43.06944001
14120.43205,4304.16644,141.3405342,43.06944067
14120.43205,4304.166442,141.3405342,43.06944071
14120.432,4304.166478,141.3405333,43.06944129
14120.432,4304.166479,141.3405333,43.06944131
14120.43195,4304.166509,141.3405325,43.06944182
14120.43195,4304.16651,141.3405325,43.06944183
14120.43191,4304.166537,141.3405318,43.06944228
14120.43191,4304.166538,141.3405318,43.0694423
14120.43187,4304.166561,141.3405312,43.06944268
14120.43187,4304.166562,141.3405312,43.0694427
14120.43184,4304.166581,141.3405306,43.06944302
14120.43184,4304.166582,141.3405306,43.06944304
14120.43181,4304.166601,141.3405301,43.06944336
14120.43181,4304.166601,141.3405301,43.06944335
14120.43178,4304.166617,141.3405297,43.06944361
14120.43179,4304.166617,141.3405298,43.06944361
14120.43176,4304.166631,141.3405294,43.06944385
14120.43177,4304.166631,141.3405294,43.06944386
14120.43175,4304.166644,141.3405291,43.06944407
14120.43175,4304.166647,141.3405292,43.06944412
14120.43173,4304.16666,141.3405289,43.06944433
14120.43173,4304.166661,141.3405289,43.06944434
14120.43172,4304.166672,141.3405287,43.06944453
14120.43172,4304.166673,141.3405287,43.06944456
14120.43171,4304.166685,141.3405286,43.06944476
14120.43171,4304.166685,141.3405286,43.06944476
14120.43171,4304.166695,141.3405284,43.06944492
14120.43171,4304.166697,141.3405284,43.06944495
14120.4317,4304.166707,141.3405283,43.06944512
14120.4317,4304.166709,141.3405283,43.06944514
14120.43169,4304.166719,141.3405282,43.06944531
14120.43169,4304.166718,141.3405282,43.0694453
14120.43169,4304.166729,141.3405281,43.06944548
14120.43169,4304.166728,141.3405281,43.06944546
14120.43168,4304.166737,141.3405281,43.06944561
14120.43168,4304.166737,141.3405281,43.06944562
14120.43168,4304.166744,141.340528,43.06944573
14120.43168,4304.166744,141.340528,43.06944573
14120.43168,4304.166751,141.340528,43.06944586
14120.43168,4304.166752,141.340528,43.06944587
14120.43168,4304.16676,141.3405279,43.069446
14120.43168,4304.166761,141.340528,43.06944602
14120.43168,4304.166767,141.3405279,43.06944612
14120.43168,4304.166769,141.3405279,43.06944614
14120.43167,4304.166775,141.3405279,43.06944626
14120.43168,4304.166776,141.3405279,43.06944626
14120.43168,4304.166784,141.3405279,43.0694464
14120.43167,4304.166782,141.3405279,43.06944637
14120.43168,4304.166791,141.3405279,43.06944652
14120.43168,4304.166791,141.340528,43.06944651
14120.43168,4304.166797,141.340528,43.06944662
14120.43168,4304.166796,141.3405279,43.06944661
14120.43168,4304.166802,141.340528,43.06944669
14120.43168,4304.166802,141.340528,43.0694467
14120.43168,4304.166808,141.340528,43.06944681
14120.43168,4304.166808,141.340528,43.06944681
14120.43168,4304.166815,141.340528,43.06944692
14120.43168,4304.166814,141.340528,43.06944691
14120.43168,4304.166821,141.340528,43.06944702
14120.43168,4304.166822,141.3405281,43.06944703
14120.43168,4304.166827,141.3405281,43.06944711
14120.43168,4304.166827,141.3405281,43.06944711
14120.43169,4304.166833,141.3405281,43.06944722
14120.43169,4304.166836,141.3405281,43.06944727
14120.43169,4304.16684,141.3405282,43.06944734
14120.43169,4304.166838,141.3405281,43.0694473
14120.43169,4304.166845,141.3405282,43.06944742
14120.43169,4304.166846,141.3405282,43.06944743
14120.43169,4304.16685,141.3405282,43.0694475
14120.43169,4304.166849,141.3405282,43.06944749
14120.4317,4304.166856,141.3405283,43.0694476
14120.4317,4304.166857,141.3405283,43.06944762
14120.4317,4304.166863,141.3405283,43.06944772
14120.4317,4304.166863,141.3405283,43.06944771
14120.4317,4304.166868,141.3405283,43.0694478
14120.4317,4304.166871,141.3405284,43.06944784
14120.4317,4304.166875,141.3405284,43.06944792
14120.4317,4304.166876,141.3405284,43.06944794
14120.43171,4304.166879,141.3405284,43.06944798
14120.43171,4304.166879,141.3405284,43.06944799
14120.43171,4304.166884,141.3405285,43.06944807
14120.43171,4304.166886,141.3405285,43.06944809
14120.43171,4304.166891,141.3405285,43.06944818
14120.43171,4304.16689,141.3405285,43.06944817
14120.43171,4304.166894,141.3405286,43.06944824
14120.43171,4304.166896,141.3405286,43.06944826
14120.43172,4304.166901,141.3405286,43.06944835
14120.43172,4304.1669,141.3405286,43.06944833
14120.43172,4304.166906,141.3405286,43.06944844
14120.43172,4304.166908,141.3405287,43.06944847
14120.43172,4304.166912,141.3405287,43.06944853
14120.43172,4304.166914,141.3405287,43.06944856
14120.43173,4304.16692,141.3405288,43.06944867
14120.43173,4304.166918,141.3405288,43.06944863
14120.43173,4304.166924,141.3405288,43.06944873
14120.43173,4304.166923,141.3405288,43.06944872
14120.43173,4304.166928,141.3405289,43.0694488
14120.43173,4304.166929,141.3405288,43.06944882
14120.43173,4304.166936,141.3405289,43.06944893
14120.43173,4304.166935,141.3405289,43.06944891
