 527725.474, 4768582.091
 527725.474, 4768582.090
 527725.458, 4768582.085
 527725.458, 4768582.089
 527725.442, 4768582.085
 527725.442, 4768582.085
 527725.426, 4768582.082
 527725.426, 4768582.085
 527725.409, 4768582.080
 527725.409, 4768582.081
 527725.393, 4768582.084
 527725.401, 4768582.087
 527725.385, 4768582.089
 527725.385, 4768582.090
 527725.369, 4768582.091
 527725.369, 4768582.094
 527725.352, 4768582.102
 527725.352, 4768582.102
 527725.336, 4768582.109
 527725.336, 4768582.112
 527725.320, 4768582.122
 527725.320, 4768582.120
 527725.303, 4768582.137
 527725.303, 4768582.142
 527725.287, 4768582.154
 527725.287, 4768582.158
 527725.279, 4768582.178
 527725.271, 4768582.179
 527725.254, 4768582.209
 527725.254, 4768582.209
 527725.230, 4768582.244
 527725.230, 4768582.250
 527725.189, 4768582.296
 527725.180, 4768582.297
 527725.115, 4768582.370
 527725.115, 4768582.375
 527725.041, 4768582.439
 527725.041, 4768582.441
 527724.976, 4768582.497
 527724.976, 4768582.498
 527724.919, 4768582.548
 527724.919, 4768582.550
 527724.870, 4768582.592
 527724.870, 4768582.595
 527724.821, 4768582.630
 527724.821, 4768582.632
 527724.780, 4768582.667
 527724.780, 4768582.666
 527724.747, 4768582.695
 527724.755, 4768582.695
 527724.723, 4768582.722
 527724.723, 4768582.723
 527724.698, 4768582.746
 527724.706, 4768582.752
 527724.682, 4768582.775
 527724.682, 4768582.776
 527724.665, 4768582.797
 527724.665, 4768582.800
 527724.657, 4768582.822
 527724.657, 4768582.822
 527724.641, 4768582.840
 527724.641, 4768582.843
 527724.633, 4768582.862
 527724.633, 4768582.865
 527724.624, 4768582.883
 527724.624, 4768582.882
 527724.616, 4768582.902
 527724.616, 4768582.900
 527724.616, 4768582.917
 527724.616, 4768582.918
 527724.608, 4768582.930
 527724.608, 4768582.930
 527724.608, 4768582.944
 527724.608, 4768582.946
 527724.600, 4768582.960
 527724.608, 4768582.962
 527724.600, 4768582.973
 527724.600, 4768582.975
 527724.600, 4768582.989
 527724.600, 4768582.989
 527724.600, 4768583.004
 527724.600, 4768583.001
 527724.599, 4768583.018
 527724.608, 4768583.017
 527724.608, 4768583.029
 527724.599, 4768583.028
 527724.608, 4768583.037
 527724.608, 4768583.038
 527724.607, 4768583.050
 527724.607, 4768583.050
 527724.607, 4768583.062
 527724.607, 4768583.061
 527724.607, 4768583.073
 527724.616, 4768583.074
 527724.615, 4768583.083
 527724.615, 4768583.083
 527724.615, 4768583.095
 527724.615, 4768583.101
 527724.624, 4768583.109
 527724.615, 4768583.104
 527724.623, 4768583.118
 527724.623, 4768583.119
 527724.623, 4768583.127
 527724.623, 4768583.125
 527724.632, 4768583.138
 527724.632, 4768583.140
 527724.631, 4768583.151
 527724.631, 4768583.150
 527724.631, 4768583.160
 527724.640, 4768583.164
 527724.640, 4768583.173
 527724.640, 4768583.176
 527724.640, 4768583.180
 527724.640, 4768583.181
 527724.648, 4768583.190
 527724.648, 4768583.192
 527724.648, 4768583.202
 527724.648, 4768583.201
 527724.656, 4768583.209
 527724.656, 4768583.211
 527724.656, 4768583.221
 527724.656, 4768583.219
 527724.656, 4768583.231
 527724.664, 4768583.234
 527724.664, 4768583.241
 527724.664, 4768583.244
 527724.672, 4768583.257
 527724.672, 4768583.252
 527724.672, 4768583.263
 527724.672, 4768583.262
 527724.680, 4768583.271
 527724.672, 4768583.273
 527724.680, 4768583.286
 527724.680, 4768583.283
 527724.680, 4768583.292
 527724.680, 4768583.297
 527724.688, 4768583.303
 527724.688, 4768583.303
 527724.688, 4768583.310
 527724.688, 4768583.308
 527724.696, 4768583.317
 527724.696, 4768583.318
 527724.696, 4768583.327
 527724.696, 4768583.329
 527724.712, 4768583.338
 527724.720, 4768583.342
 527724.737, 4768583.354
 527724.737, 4768583.357
 527724.753, 4768583.369
 527724.753, 4768583.371
 527724.761, 4768583.385
 527724.761, 4768583.383
 527724.777, 4768583.393
 527724.777, 4768583.393
 527724.850, 4768583.435
 527724.850, 4768583.437
 527724.907, 4768583.479
 527724.915, 4768583.481
 527724.964, 4768583.521
 527724.964, 4768583.520
 527725.004, 4768583.553
 527725.004, 4768583.560
 527725.045, 4768583.587
 527725.045, 4768583.589
 527725.077, 4768583.618
 527725.077, 4768583.618
 527725.102, 4768583.646
 527725.102, 4768583.648
 527725.126, 4768583.675
 527725.126, 4768583.674
 527725.150, 4768583.696
 527725.150, 4768583.696
 527725.167, 4768583.720
 527725.167, 4768583.722
 527725.183, 4768583.740
 527725.183, 4768583.746
 527725.199, 4768583.762
 527725.199, 4768583.763
 527725.207, 4768583.781
 527725.215, 4768583.783
 527725.223, 4768583.800
 527725.223, 4768583.800
 527725.231, 4768583.819
 527725.231, 4768583.820
