,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1968,[2021-01-29 11:53:10.657] $GNGGA,25309.1,4327.732137654,N,14148.357783568,E,4,8,1.43,108.661,M,31.864,M,2.1,2010*63,43.462202294233336,141.80596305946665,565198.2929760261,4812459.100793332
1969,[2021-01-29 11:53:10.750] $GNGGA,25309.2,4327.732138871,N,14148.357782545,E,4,8,1.43,108.662,M,31.864,M,2.2,2010*68,43.46220231451667,141.80596304241666,565198.291574966,4812459.103032609
1970,[2021-01-29 11:53:10.860] $GNGGA,25309.3,4327.732139684001,N,14148.357780771,E,4,8,1.43,108.664,M,31.864,M,2.3,2010*6C,43.46220232806668,141.80596301285004,565198.2891686073,4812459.104514302
1971,[2021-01-29 11:53:10.953] $GNGGA,25309.4,4327.732137551,N,14148.357782818,E,4,8,1.43,108.66,M,31.864,M,2.4,2010*6F,43.462202292516665,141.8059630469667,565198.2919666843,4812459.100592897
1972,[2021-01-29 11:53:11.063] $GNGGA,25309.5,4327.732138289,N,14148.35778431,E,4,8,1.43,108.66,M,31.864,M,2.5,2010*67,43.46220230481667,141.80596307183333,565198.2939650576,4812459.1019783765
1973,[2021-01-29 11:53:11.157] $GNGGA,25309.6,4327.7321387209995,N,14148.357782747,E,4,8,1.43,108.662,M,31.864,M,2.6,2010*62,43.46220231201666,141.8059630457833,565198.2918499969,4812459.102757599
1974,[2021-01-29 11:53:11.260] $GNGGA,25309.7,4327.732138926,N,14148.357782459,E,4,8,1.43,108.663,M,31.864,M,2.7,2010*66,43.46220231543332,141.8059630409833,565198.291458029,4812459.103133289
1975,[2021-01-29 11:53:11.361] $GNGGA,25309.8,4327.732137384,N,14148.35778445,E,4,8,1.43,108.656,M,31.864,M,2.8,2010*62,43.46220228973334,141.80596307416664,565198.2941700206,4812459.100305079
1976,[2021-01-29 11:53:11.455] $GNGGA,25309.9,4327.732137344,N,14148.357784698,E,4,8,1.43,108.656,M,31.864,M,2.9,2010*68,43.462202289066674,141.8059630783,565198.294505107,4812459.100234277
1977,[2021-01-29 11:53:11.549] $GNGGA,25310.0,4327.732137853,N,14148.357783902,E,4,8,1.43,108.65799999999999,M,31.864,M,3.0,2010*69,43.46220229754999,141.80596306503332,565198.2934227797,4812459.10116603
