,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
497,[2021-01-29 10:49:03.214] $GPGGA,14901.8,4327.75875326,N,14148.31145949,E,4,9.0,1.1,113.699,M,31.59,M,1.8,0000*4A,43.46264588766667,141.8051909915,565135.3601265458,4812507.76126691
498,[2021-01-29 10:49:03.295] $GPGGA,14901.9,4327.75875463,N,14148.31146036,E,4,9.0,1.1,113.691,M,31.59,M,1.9,0000*46,43.462645910499994,141.805191006,565135.3612750017,4812507.763814071
499,[2021-01-29 10:49:03.389] $GPGGA,14902.0,4327.75875392,N,14148.31146039,E,4,9.0,1.1,113.698,M,31.59,M,2.0,0000*49,43.46264589866668,141.8051910065,565135.3613281526,4812507.762500279
500,[2021-01-29 10:49:03.483] $GPGGA,14902.1,4327.75875546,N,14148.31146101,E,4,9.0,1.1,113.695,M,31.59,M,2.1,0000*41,43.46264592433334,141.8051910168333,565135.3621365047,4812507.765358844
501,[2021-01-29 10:49:03.608] $GPGGA,14902.2,4327.75875441,N,14148.31145948,E,4,9.0,1.1,113.699,M,31.59,M,2.2,0000*4D,43.46264590683332,141.80519099133335,565135.3600924852,4812507.763395389
502,[2021-01-29 10:49:03.701] $GPGGA,14902.3,4327.75875282,N,14148.31145996,E,4,9.0,1.1,113.7,M,31.59,M,2.3,0000*46,43.46264588033333,141.80519099933332,565135.3607680928,4812507.76045861
503,[2021-01-29 10:49:03.811] $GPGGA,14902.4,4327.75875424,N,14148.31145933,E,4,9.0,1.1,113.693,M,31.59,M,2.4,0000*48,43.462645904,141.80519098883335,565135.3598932914,4812507.763078769
504,[2021-01-29 10:49:03.904] $GPGGA,14902.5,4327.75875497,N,14148.31145841,E,4,9.0,1.1,113.695,M,31.59,M,2.5,0000*42,43.46264591616667,141.8051909735,565135.3586398432,4812507.764417984
505,[2021-01-29 10:49:04.014] $GPGGA,14902.6,4327.75875486,N,14148.31146017,E,4,9.0,1.1,113.699,M,31.59,M,2.6,0000*46,43.462645914333336,141.80519100283334,565135.3610147202,4812507.764237317
506,[2021-01-29 10:49:04.092] $GPGGA,14902.7,4327.75875552,N,14148.31146028,E,4,9.0,1.1,113.7,M,31.59,M,1.7,0000*40,43.462645925333334,141.80519100466665,565135.3611512157,4812507.765460388
507,[2021-01-29 10:49:04.201] $GPGGA,14902.8,4327.75875527,N,14148.31145721,E,4,9.0,1.1,113.70100000000001,M,31.59,M,1.8,0000*4E,43.46264592116666,141.8051909535,565135.3570165818,4812507.76495763
508,[2021-01-29 10:49:04.295] $GPGGA,14902.9,4327.75875634,N,14148.31146103,E,4,9.0,1.1,113.708,M,31.59,M,1.9,0000*43,43.462645939000005,141.80519101716666,565135.3621477258,4812507.766987956
509,[2021-01-29 10:49:04.405] $GPGGA,14903.0,4327.75875301,N,14148.31145604,E,4,9.0,1.1,113.697,M,31.59,M,2.0,0000*46,43.4626458835,141.805190934,565135.3554795801,4812507.7607592
510,[2021-01-29 10:49:04.498] $GPGGA,14903.1,4327.75875358,N,14148.31145689,E,4,9.0,1.1,113.695,M,31.59,M,2.1,0000*4D,43.462645893,141.80519094816665,565135.3566153855,4812507.761825329
511,[2021-01-29 10:49:04.608] $GPGGA,14903.2,4327.75875374,N,14148.31145748,E,4,9.0,1.1,113.698,M,31.59,M,2.2,0000*42,43.46264589566667,141.805190958,565135.357407986,4812507.762129174
512,[2021-01-29 10:49:04.701] $GPGGA,14903.3,4327.75875444,N,14148.31145685,E,4,9.0,1.1,113.706,M,31.59,M,2.3,0000*40,43.462645907333346,141.80519094750002,565135.3565460704,4812507.76341664
513,[2021-01-29 10:49:04.811] $GPGGA,14903.4,4327.75875408,N,14148.31145655,E,4,9.0,1.1,113.70200000000001,M,31.59,M,2.4,0000*41,43.46264590133333,141.8051909425,565135.3561480367,4812507.762746379
514,[2021-01-29 10:49:04.904] $GPGGA,14903.5,4327.75875313,N,14148.31145509,E,4,9.0,1.1,113.70100000000001,M,31.59,M,2.5,0000*45,43.46264588549999,141.8051909181667,565135.3541966036,4812507.760968933
515,[2021-01-29 10:49:04.998] $GPGGA,14903.6,4327.75875531,N,14148.31145814,E,4,9.0,1.1,113.70700000000001,M,31.59,M,2.6,0000*44,43.46264592183334,141.805190969,565135.3582697333,4812507.765043793
516,[2021-01-29 10:49:05.076] $GPGGA,14903.7,4327.75875469,N,14148.31145848,E,4,9.0,1.1,113.70299999999999,M,31.59,M,2.7,0000*45,43.462645911500005,141.8051909746667,565135.3587392316,4812507.763900627
517,[2021-01-29 10:49:05.201] $GPGGA,14903.8,4327.75875274,N,14148.31145548,E,4,9.0,1.1,113.695,M,31.59,M,1.8,0000*4F,43.462645879,141.80519092466665,565135.354729394,4812507.76025214
