,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
495,[2021-01-29 11:27:25.853] $GNGGA,22724.3,4327.722636394,N,14148.341826121,E,4,7.0,2.01,111.40700000000001,M,31.865,M,227.3,2010*6B,43.462043939900006,141.80569710201667,565176.9484232229,4812441.306132762
496,[2021-01-29 11:27:25.963] $GNGGA,22724.4,4327.722638682,N,14148.341844761,E,4,7.0,2.01,111.435,M,31.865,M,227.4,2010*60,43.46204397803334,141.80569741268334,565176.9735137598,4812441.310610881
497,[2021-01-29 11:27:26.056] $GNGGA,22724.5,4327.722638810999,N,14148.341845673,E,4,7.0,2.01,111.434,M,31.865,M,227.5,2010*66,43.462043980183324,141.80569742788333,565176.9747410599,4812441.310861548
498,[2021-01-29 11:27:26.166] $GNGGA,22724.6,4327.722638247,N,14148.34184487,E,4,7.0,2.01,111.431,M,31.865,M,227.6,2010*66,43.46204397078333,141.8056974145,565176.9736685078,4812441.309807131
499,[2021-01-29 11:27:26.260] $GNGGA,22724.7,4327.7226390020005,N,14148.341844433,E,4,7.0,2.01,111.43,M,31.865,M,227.7,2010*6E,43.46204398336668,141.80569740721666,565176.9730658003,4812441.311198913
500,[2021-01-29 11:27:26.354] $GNGGA,22724.8,4327.722638932,N,14148.341845486,E,4,7.0,2.01,111.432,M,31.865,M,227.8,2010*68,43.46204398220001,141.8056974247667,565176.9744867695,4812441.311083078
501,[2021-01-29 11:27:26.463] $GNGGA,22724.9,4327.7226381870005,N,14148.341845137,E,4,7.0,2.01,111.434,M,31.865,M,227.9,2010*67,43.462043969783345,141.80569741895,565176.9740295648,4812441.309699558
502,[2021-01-29 11:27:26.557] $GNGGA,22725.0,4327.722638844,N,14148.341844432,E,4,7.0,2.01,111.434,M,31.865,M,228.0,2010*6E,43.46204398073334,141.8056974072,565176.9730672811,4812441.310906446
503,[2021-01-29 11:27:26.667] $GNGGA,22725.1,4327.722638431,N,14148.341843455,E,4,7.0,2.01,111.439,M,31.865,M,228.1,2010*6B,43.462043973849994,141.80569739091666,565176.9717574304,4812441.310129253
504,[2021-01-29 11:27:26.760] $GNGGA,22725.2,4327.722637873,N,14148.341844643,E,4,7.0,2.01,111.436,M,31.865,M,228.2,2010*63,43.46204396455,141.80569741071665,565176.9733691481,4812441.30911191
505,[2021-01-29 11:27:26.854] $GNGGA,22725.3,4327.722635186,N,14148.341846161002,E,4,7.0,2.01,111.439,M,31.865,M,228.3,2010*68,43.46204391976667,141.80569743601671,565176.9754639189,4812441.304158165
506,[2021-01-29 11:27:26.963] $GNGGA,22725.4,4327.7226331229995,N,14148.341845891999,E,4,7.0,2.01,111.441,M,31.865,M,228.4,2010*68,43.46204388538333,141.80569743153333,565176.9751381725,4812441.300336116
507,[2021-01-29 11:27:27.057] $GNGGA,22725.5,4327.722632445,N,14148.34184599,E,4,7.0,2.01,111.44200000000001,M,31.865,M,228.5,2010*6C,43.46204387408334,141.80569743316667,565176.9752824433,4812441.299082441
508,[2021-01-29 11:27:27.167] $GNGGA,22725.6,4327.722631289001,N,14148.341846568,E,4,7.0,2.01,111.443,M,31.865,M,228.6,2010*60,43.46204385481668,141.80569744280004,565176.976082437,4812441.296950263
