,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
1200,[2021-01-29 10:50:21.099] $GPGGA,15019.7,4327.758489899999,N,14148.3116701,E,4,11,1.0,113.5638,M,31.83,M,2.0,0000*5C,43.462641498333326,141.80519450166668,565135.64879274,4812507.276541822
1201,[2021-01-29 10:50:21.208] $GPGGA,15019.8,4327.758489899999,N,14148.3116707,E,4,11,1.0,113.5628,M,31.83,M,2.0,0000*54,43.462641498333326,141.8051945116667,565135.6496016877,4812507.276549641
1202,[2021-01-29 10:50:21.288] $GPGGA,15019.9,4327.7584902,N,14148.311670200002,E,4,11,1.0,113.5653,M,31.83,M,2.0,0000*5F,43.46264150333334,141.80519450333335,565135.6489221955,4812507.277098415
1203,[2021-01-29 10:50:21.397] $GPGGA,15020.0,4327.7584902,N,14148.3116706,E,4,11,1.0,113.5641,M,31.83,M,3.0,0000*5A,43.46264150333334,141.80519451,565135.6494614934,4812507.277103628
1204,[2021-01-29 10:50:21.506] $GPGGA,15020.1,4327.758489399999,N,14148.311670200002,E,4,11,1.0,113.5645,M,31.83,M,3.0,0000*55,43.46264148999999,141.80519450333335,565135.6489365111,4812507.275617641
1205,[2021-01-29 10:50:21.600] $GPGGA,15020.2,4327.7584901,N,14148.311670299998,E,4,11,1.0,113.5637,M,31.83,M,3.0,0000*5F,43.46264150166666,141.80519450499997,565135.649058807,4812507.276914621
1206,[2021-01-29 10:50:21.694] $GPGGA,15020.3,4327.758490300001,N,14148.3116706,E,4,11,1.0,113.5636,M,31.83,M,3.0,0000*58,43.46264150500001,141.80519451,565135.649459704,4812507.277288726
1207,[2021-01-29 10:50:21.803] $GPGGA,15020.4,4327.758489600001,N,14148.3116706,E,4,11,1.0,113.5638,M,31.83,M,3.0,0000*5C,43.462641493333344,141.80519451,565135.64947223,4812507.27599305
1208,[2021-01-29 10:50:21.897] $GPGGA,15020.5,4327.7584898000005,N,14148.3116707,E,4,11,1.0,113.5652,M,31.83,M,3.0,0000*5E,43.46264149666668,141.8051945116667,565135.6496034771,4812507.276364547
1209,[2021-01-29 10:50:21.991] $GPGGA,15020.6,4327.7584897,N,14148.311671000001,E,4,11,1.0,113.5646,M,31.83,M,3.0,0000*51,43.46264149499999,141.8051945166667,565135.6500097383,4812507.276183359
1210,[2021-01-29 10:50:22.100] $GPGGA,15020.7,4327.758489399999,N,14148.3116707,E,4,11,1.0,113.5641,M,31.83,M,3.0,0000*52,43.46264148999999,141.8051945116667,565135.6496106349,4812507.27562416
1211,[2021-01-29 10:50:22.194] $GPGGA,15020.8,4327.7584905,N,14148.311670200002,E,4,11,1.0,113.5613,M,31.83,M,3.0,0000*56,43.46264150833334,141.80519450333335,565135.6489168273,4812507.277653704
1212,[2021-01-29 10:50:22.305] $GPGGA,15020.9,4327.7584898000005,N,14148.3116701,E,4,11,1.0,113.5603,M,31.83,M,3.0,0000*50,43.46264149666668,141.80519450166668,565135.6487945295,4812507.276356726
1213,[2021-01-29 10:50:22.398] $GPGGA,15021.0,4327.7584898000005,N,14148.311671000001,E,4,11,1.0,113.5606,M,31.83,M,4.0,0000*5A,43.46264149666668,141.8051945166667,565135.6500079489,4812507.276368457
1214,[2021-01-29 10:50:22.508] $GPGGA,15021.1,4327.758490300001,N,14148.311671000001,E,4,11,1.0,113.5591,M,31.83,M,4.0,0000*55,43.46264150500001,141.8051945166667,565135.6499990016,4812507.277293939
1215,[2021-01-29 10:50:22.601] $GPGGA,15021.2,4327.7584906,N,14148.3116707,E,4,11,1.0,113.5587,M,31.83,M,4.0,0000*52,43.462641510000005,141.8051945116667,565135.6495891615,4812507.277845318
1216,[2021-01-29 10:50:22.695] $GPGGA,15021.3,4327.7584904,N,14148.3116708,E,4,11,1.0,113.5597,M,31.83,M,4.0,0000*5F,43.46264150666666,141.80519451333336,565135.6497275643,4812507.277476427
1217,[2021-01-29 10:50:22.789] $GPGGA,15021.4,4327.7584898000005,N,14148.311671200001,E,4,11,1.0,113.5614,M,31.83,M,4.0,0000*5F,43.46264149666668,141.80519452,565135.6502775946,4812507.276371064
1218,[2021-01-29 10:50:22.898] $GPGGA,15021.5,4327.7584904,N,14148.311670899999,E,4,11,1.0,113.5609,M,31.83,M,4.0,0000*5C,43.46264150666666,141.805194515,565135.6498623862,4812507.277477731
1219,[2021-01-29 10:50:22.992] $GPGGA,15021.6,4327.7584904,N,14148.311670899999,E,4,11,1.0,113.5602,M,31.83,M,4.0,0000*54,43.46264150666666,141.805194515,565135.6498623862,4812507.277477731
1220,[2021-01-29 10:50:23.101] $GPGGA,15021.7,4327.7584908,N,14148.3116708,E,4,11,1.0,113.5591,M,31.83,M,4.0,0000*51,43.46264151333334,141.80519451333336,565135.6497204065,4812507.278216816
1221,[2021-01-29 10:50:23.195] $GPGGA,15021.8,4327.7584902,N,14148.311671200001,E,4,11,1.0,113.558,M,31.83,M,4.0,0000*5F,43.46264150333334,141.80519452,565135.6502704368,4812507.277111449
1222,[2021-01-29 10:50:23.306] $GPGGA,15021.9,4327.758491,N,14148.311671200001,E,4,11,1.0,113.5582,M,31.83,M,4.0,0000*5F,43.46264151666666,141.80519452,565135.6502561213,4812507.27859222
1223,[2021-01-29 10:50:23.400] $GPGGA,15022.0,4327.7584909,N,14148.311671399999,E,4,11,1.0,113.5585,M,31.83,M,5.0,0000*5D,43.462641514999994,141.80519452333328,565135.6505275565,4812507.278409732
