,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
868,[2021-01-29 11:28:25.207] $GNGGA,22823.8,4327.72194631,N,14148.34523419,E,4,7.0,1.4,108.164,M,31.59,M,0.8,0208*54,43.4620324385,141.80575390316667,565181.55573192,4812440.073262445
869,[2021-01-29 11:28:25.287] $GNGGA,22823.9,4327.72194546,N,14148.34523592,E,4,7.0,1.4,108.162,M,31.59,M,0.9,0208*53,43.46203242433334,141.805753932,565181.5580796228,4812440.07171169
870,[2021-01-29 11:28:25.397] $GNGGA,22824.0,4327.72194484,N,14148.34523733,E,4,7.0,1.4,108.15899999999999,M,31.59,M,1.0,0208*5B,43.46203241400001,141.8057539555,565181.5599917691,4812440.070582481
871,[2021-01-29 11:28:25.490] $GNGGA,22824.1,4327.72194595,N,14148.34523478,E,4,7.0,1.4,108.17,M,31.59,M,1.1,0208*5D,43.4620324325,141.80575391299996,565181.5565338338,4812440.072603793
872,[2021-01-29 11:28:25.600] $GNGGA,22824.2,4327.72194558,N,14148.34523645,E,4,7.0,1.4,108.16,M,31.59,M,1.2,0208*51,43.46203242633332,141.80575394083334,565181.5587920529,4812440.071940716
873,[2021-01-29 11:28:25.694] $GNGGA,22824.3,4327.72194394,N,14148.34523627,E,4,7.0,1.4,108.169,M,31.59,M,1.3,0208*5A,43.462032399,141.80575393783334,565181.5585787336,4812440.068902787
874,[2021-01-29 11:28:25.803] $GNGGA,22824.4,4327.72194737,N,14148.34523591,E,4,7.0,1.4,108.165,M,31.59,M,1.4,0208*55,43.46203245616667,141.80575393183332,565181.5580319389,4812440.075246901
875,[2021-01-29 11:28:25.897] $GNGGA,22824.5,4327.72194504,N,14148.34523524,E,4,7.0,1.4,108.161,M,31.59,M,1.5,0208*5D,43.462032417333326,141.8057539206667,565181.557170333,4812440.070925414
876,[2021-01-29 11:28:26.006] $GNGGA,22824.6,4327.72194554,N,14148.34523839,E,4,7.0,1.4,108.161,M,31.59,M,1.6,0208*59,43.46203242566667,141.8057539731667,565181.5614083902,4812440.071891985
877,[2021-01-29 11:28:26.084] $GNGGA,22824.7,4327.72194918,N,14148.34523037,E,4,7.0,1.4,108.15799999999999,M,31.59,M,0.7,0208*50,43.46203248633333,141.8057538395,565181.5505301867,4812440.0785248885
878,[2021-01-29 11:28:26.194] $GNGGA,22824.8,4327.72194928,N,14148.34522848,E,4,7.0,1.4,108.164,M,31.59,M,0.8,0208*5D,43.46203248800001,141.805753808,565181.5479801897,4812440.078685334
879,[2021-01-29 11:28:26.289] $GNGGA,22824.9,4327.72194746,N,14148.34522933,E,4,7.0,1.4,108.16,M,31.59,M,0.9,0208*52,43.46203245766666,141.80575382216665,565181.5491587968,4812440.075327663
880,[2021-01-29 11:28:26.398] $GNGGA,22825.0,4327.72194512,N,14148.34523331,E,4,7.0,1.4,108.152,M,31.59,M,1.0,0208*59,43.46203241866666,141.8057538885,565181.5545667616,4812440.071048317
881,[2021-01-29 11:28:26.492] $GNGGA,22825.1,4327.72194785,N,14148.34522995,E,4,7.0,1.4,108.162,M,31.59,M,1.1,0208*53,43.46203246416667,141.80575383250002,565181.5499877352,4812440.076057628
882,[2021-01-29 11:28:26.601] $GNGGA,22825.2,4327.7219475,N,14148.34523076,E,4,7.0,1.4,108.154,M,31.59,M,1.2,0208*5B,43.46203245833334,141.80575384600002,565181.551086091,4812440.0754203545
883,[2021-01-29 11:28:26.695] $GNGGA,22825.3,4327.72194606,N,14148.34523031,E,4,7.0,1.4,108.15100000000001,M,31.59,M,1.3,0208*5F,43.46203243433334,141.80575383849998,565181.5505051587,4812440.072749094
884,[2021-01-29 11:28:26.804] $GNGGA,22825.4,4327.72194673,N,14148.34522973,E,4,7.0,1.4,108.15899999999999,M,31.59,M,1.4,0208*5B,43.4620324455,141.80575382883333,565181.5497111718,4812440.073981676
885,[2021-01-29 11:28:26.898] $GNGGA,22825.5,4327.7219455,N,14148.34523194,E,4,7.0,1.4,108.165,M,31.59,M,1.5,0208*56,43.462032425000004,141.8057538656667,565181.5527128496,4812440.071733815
886,[2021-01-29 11:28:26.992] $GNGGA,22825.6,4327.72194685,N,14148.34523148,E,4,7.0,1.4,108.156,M,31.59,M,1.6,0208*5C,43.4620324475,141.80575385799997,565181.5520684714,4812440.074226617
887,[2021-01-29 11:28:27.086] $GNGGA,22825.7,4327.72194622,N,14148.34522919,E,4,7.0,1.4,108.154,M,31.59,M,1.7,0208*5E,43.462032437000005,141.8057538198333,565181.5489922453,4812440.073030641
888,[2021-01-29 11:28:27.195] $GPGGA,22825.8,4327.72195044,N,14148.34523075,E,4,6.0,1.6,108.166,M,31.59,M,0.8,0208*46,43.46203250733333,141.80575384583332,565181.5510199611,4812440.080862061
889,[2021-01-29 11:28:27.291] $GPGGA,22825.9,4327.72194892,N,14148.34523084,E,4,6.0,1.6,108.169,M,31.59,M,0.9,0208*45,43.462032482,141.8057538473333,565181.5511685204,4812440.078049768
890,[2021-01-29 11:28:27.400] $GPGGA,22826.0,4327.72194846,N,14148.34522973,E,4,6.0,1.6,108.15700000000001,M,31.59,M,1.0,0208*43,43.46203247433334,141.80575382883333,565181.5496801932,4812440.077183846
891,[2021-01-29 11:28:27.494] $GPGGA,22826.1,4327.72194759,N,14148.34522954,E,4,6.0,1.6,108.167,M,31.59,M,1.1,0208*44,43.46203245983334,141.8057538256667,565181.5494396078,4812440.0755710285
892,[2021-01-29 11:28:27.603] $GPGGA,22826.2,4327.72194687,N,14148.34523348,E,4,6.0,1.6,108.15299999999999,M,31.59,M,1.2,0208*47,43.46203244783333,141.80575389133335,565181.5547646311,4812440.074289723
893,[2021-01-29 11:28:27.697] $GPGGA,22826.3,4327.72194849,N,14148.34523066,E,4,6.0,1.6,108.175,M,31.59,M,1.3,0208*40,43.46203247483332,141.8057538443333,565181.5509335339,4812440.077251503
894,[2021-01-29 11:28:27.791] $GPGGA,22826.4,4327.7219475,N,14148.34523139,E,4,6.0,1.6,108.15700000000001,M,31.59,M,1.4,0208*4C,43.46203245833334,141.8057538565,565181.551935491,4812440.075428572
895,[2021-01-29 11:28:27.884] $GPGGA,22826.5,4327.72194669,N,14148.34522996,E,4,6.0,1.6,108.16799999999999,M,31.59,M,1.5,0208*47,43.46203244483332,141.80575383266668,565181.5500219892,4812440.073910636
896,[2021-01-29 11:28:27.994] $GPGGA,22826.6,4327.72194573,N,14148.34523482,E,4,6.0,1.6,108.163,M,31.59,M,1.6,0208*4D,43.46203242883333,141.8057539136667,565181.55659171,4812440.072197102
897,[2021-01-29 11:28:28.088] $GNGGA,22826.7,4327.72194909,N,14148.34523227,E,4,7.0,1.4,108.166,M,31.59,M,0.7,0208*5C,43.46203248483332,141.80575387116667,565181.5530934867,4812440.078383083
898,[2021-01-29 11:28:28.197] $GNGGA,22826.8,4327.72194952,N,14148.34523163,E,4,7.0,1.4,108.176,M,31.59,M,0.8,0208*50,43.462032492,141.8057538605,565181.5522229025,4812440.079170652
899,[2021-01-29 11:28:28.292] $GNGGA,22826.9,4327.72194963,N,14148.34523342,E,4,7.0,1.4,108.17399999999999,M,31.59,M,0.9,0208*51,43.46203249383334,141.80575389033334,565181.5546343118,4812440.079397606
900,[2021-01-29 11:28:28.402] $GNGGA,22827.0,4327.72194924,N,14148.34523519,E,4,7.0,1.4,108.163,M,31.59,M,1.0,0208*5C,43.46203248733333,141.8057539198333,565181.5570277082,4812440.078698816
901,[2021-01-29 11:28:28.495] $GNGGA,22827.1,4327.72194887,N,14148.3452326,E,4,7.0,1.4,108.177,M,31.59,M,1.1,0208*58,43.46203248116667,141.8057538766667,565181.5535423524,4812440.077980176
902,[2021-01-29 11:28:28.605] $GNGGA,22827.2,4327.72194787,N,14148.34523178,E,4,7.0,1.4,108.16799999999999,M,31.59,M,1.2,0208*53,43.4620324645,141.80575386300004,565181.5524546886,4812440.076118515
903,[2021-01-29 11:28:28.698] $GNGGA,22827.3,4327.72195004,N,14148.34523336,E,4,7.0,1.4,108.164,M,31.59,M,1.3,0208*5A,43.46203250066666,141.80575388933332,565181.5545460733,4812440.080155718
904,[2021-01-29 11:28:28.792] $GNGGA,22827.4,4327.72194695,N,14148.34523488,E,4,7.0,1.4,108.17299999999999,M,31.59,M,1.4,0208*51,43.462032449166664,141.80575391466667,565181.5566507565,4812440.074456062
905,[2021-01-29 11:28:28.886] $GNGGA,22827.5,4327.72194884,N,14148.34523579,E,4,7.0,1.4,108.17399999999999,M,31.59,M,1.5,0208*57,43.46203248066666,141.80575392983334,565181.5578438265,4812440.077966254
906,[2021-01-29 11:28:28.995] $GNGGA,22827.6,4327.72195085,N,14148.34523105,E,4,7.0,1.4,108.17200000000001,M,31.59,M,1.6,0208*56,43.46203251416667,141.8057538508333,565181.5514170931,4812440.081624871
907,[2021-01-29 11:28:29.089] $GNGGA,22827.7,4327.72194899,N,14148.34523277,E,4,7.0,1.4,108.167,M,31.59,M,1.7,0208*50,43.46203248316667,141.8057538795,565181.5537694058,4812440.07820451
908,[2021-01-29 11:28:29.198] $GNGGA,22827.8,4327.72194876,N,14148.34523231,E,4,7.0,1.4,108.15899999999999,M,31.59,M,0.8,0208*5F,43.462032479333324,141.8057538718333,565181.5531533223,4812440.077772786
909,[2021-01-29 11:28:29.294] $GNGGA,22827.9,4327.72194923,N,14148.34523132,E,4,7.0,1.4,108.166,M,31.59,M,0.9,0208*52,43.46203248716667,141.8057538553333,565181.5518101314,4812440.078629828
910,[2021-01-29 11:28:29.403] $GNGGA,22828.0,4327.7219496,N,14148.3452329,E,4,7.0,1.4,108.155,M,31.59,M,1.0,0208*50,43.46203249333333,141.80575388166665,565181.5539337522,4812440.079335293
911,[2021-01-29 11:28:29.497] $GNGGA,22828.1,4327.72194919,N,14148.34523549,E,4,7.0,1.4,108.154,M,31.59,M,1.1,0208*5C,43.4620324865,141.80575392483334,565181.5574330833,4812440.078610179
912,[2021-01-29 11:28:29.591] $GNGGA,22828.2,4327.72194864,N,14148.34523101,E,4,7.0,1.4,108.161,M,31.59,M,1.2,0208*59,43.46203247733333,141.80575385016667,565181.5514027405,4812440.0775337145
913,[2021-01-29 11:28:29.700] $GNGGA,22828.3,4327.72194969,N,14148.34523349,E,4,7.0,1.4,108.167,M,31.59,M,1.3,0208*5D,43.46203249483332,141.8057538915,565181.5547276143,4812440.079509576
914,[2021-01-29 11:28:29.794] $GNGGA,22828.4,4327.72194638,N,14148.345233,E,4,7.0,1.4,108.16,M,31.59,M,1.4,0208*5C,43.46203243966667,141.80575388333335,565181.5541262412,4812440.073376492
915,[2021-01-29 11:28:29.887] $GNGGA,22828.5,4327.72195166,N,14148.3452349,E,4,7.0,1.4,108.15700000000001,M,31.59,M,1.5,0208*5B,43.462032527666665,141.805753915,565181.5565933802,4812440.083174369
916,[2021-01-29 11:28:29.997] $GNGGA,22828.6,4327.72194884,N,14148.34523388,E,4,7.0,1.4,108.161,M,31.59,M,1.6,0208*54,43.46203248066666,141.80575389799998,565181.5552686539,4812440.077941341
917,[2021-01-29 11:28:30.091] $GNGGA,22828.7,4327.72194908,N,14148.34523437,E,4,7.0,1.4,108.161,M,31.59,M,1.7,0208*52,43.462032484666665,141.80575390616664,565181.5559250027,4812440.0783919655
918,[2021-01-29 11:28:30.200] $GNGGA,22828.8,4327.72195039,N,14148.34523371,E,4,7.0,1.4,108.167,M,31.59,M,0.8,0208*5A,43.4620325065,141.80575389516667,565181.5550116964,4812440.080808122
919,[2021-01-29 11:28:30.294] $GNGGA,22828.9,4327.72194823,N,14148.34523032,E,4,7.0,1.4,108.167,M,31.59,M,0.9,0208*5C,43.4620324705,141.80575383866665,565181.5504797833,4812440.076765819
920,[2021-01-29 11:28:30.403] $GNGGA,22829.0,4327.72194889,N,14148.34523125,E,4,7.0,1.4,108.169,M,31.59,M,1.0,0208*55,43.4620324815,141.80575385416665,565181.5517218428,4812440.077999586
921,[2021-01-29 11:28:30.497] $GNGGA,22829.1,4327.7219492,N,14148.34523349,E,4,7.0,1.4,108.178,M,31.59,M,1.1,0208*5F,43.462032486666665,141.8057538915,565181.5547363886,4812440.078602604
922,[2021-01-29 11:28:30.591] $GNGGA,22829.2,4327.72194808,N,14148.34523133,E,4,7.0,1.4,108.179,M,31.59,M,1.2,0208*5A,43.46203246800001,141.8057538555,565181.5518442104,4812440.076501349
923,[2021-01-29 11:28:30.685] $GNGGA,22829.3,4327.72194914,N,14148.34523163,E,4,7.0,1.4,108.162,M,31.59,M,1.3,0208*59,43.462032485666676,141.8057538605,565181.5522297071,4812440.078467284
924,[2021-01-29 11:28:30.794] $GNGGA,22829.4,4327.72194955,N,14148.34523354,E,4,7.0,1.4,108.176,M,31.59,M,1.4,0208*5F,43.46203249250001,141.8057538923333,565181.5547975339,4812440.079251094
925,[2021-01-29 11:28:30.888] $GNGGA,22829.5,4327.72194922,N,14148.34523188,E,4,7.0,1.4,108.169,M,31.59,M,1.5,0208*52,43.46203248700001,141.80575386466668,565181.5525653398,4812440.078618624
926,[2021-01-29 11:28:30.997] $GNGGA,22829.6,4327.72194904,N,14148.34523177,E,4,7.0,1.4,108.166,M,31.59,M,1.6,0208*59,43.462032484,141.80575386283334,565181.5524202536,4812440.078284013
927,[2021-01-29 11:28:31.091] $GNGGA,22829.7,4327.7219475,N,14148.34523337,E,4,7.0,1.4,108.178,M,31.59,M,1.7,0208*5F,43.46203245833334,141.8057538895,565181.5546050405,4812440.075454398
928,[2021-01-29 11:28:31.200] $GNGGA,22829.8,4327.72194794,N,14148.34523084,E,4,7.0,1.4,108.175,M,31.59,M,1.8,0208*51,43.462032465666674,141.8057538473333,565181.5511860689,4812440.076235822
929,[2021-01-29 11:28:31.295] $GNGGA,22829.9,4327.72195151,N,14148.34523251,E,4,7.0,1.4,108.17200000000001,M,31.59,M,1.9,0208*52,43.462032525166656,141.8057538751667,565181.5533737335,4812440.082865548
930,[2021-01-29 11:28:31.405] $GNGGA,22830.0,4327.72194886,N,14148.34523173,E,4,7.0,1.4,108.17299999999999,M,31.59,M,2.0,0208*59,43.46203248100001,141.80575386216665,565181.5523695442,4812440.077950319
931,[2021-01-29 11:28:31.499] $GNGGA,22830.1,4327.72195082,N,14148.34523319,E,4,7.0,1.4,108.17299999999999,M,31.59,M,2.1,0208*5A,43.462032513666664,141.80575388649999,565181.5543029018,4812440.081597253
932,[2021-01-29 11:28:31.592] $GNGGA,22830.2,4327.72195043,N,14148.34523115,E,4,7.0,1.4,108.17200000000001,M,31.59,M,2.2,0208*58,43.46203250716667,141.8057538525,565181.5515594434,4812440.080848769
