,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
0,[2021-01-29 11:06:33.896] $GPGGA,20632.5,4327.729489,N,14148.32931,E,4,6.0,1.6,110.902,M,31.59,M,2.5,0000*41,43.46215815,141.8054885,565159.9508130486,4812453.826848284
1,[2021-01-29 11:06:34.007] $GPGGA,20632.6,4327.729488,N,14148.329319999999,E,4,6.0,1.6,110.906,M,31.59,M,2.6,0000*44,43.46215813333333,141.80548866666666,565159.9643134899,4812453.825127711
2,[2021-01-29 11:06:34.096] $GPGGA,20632.7,4327.729494,N,14148.32931,E,4,6.0,1.6,110.92299999999999,M,31.59,M,1.7,0000*42,43.46215823333334,141.8054885,565159.9507235443,4812453.8361031115
3,[2021-01-29 11:06:34.190] $GPGGA,20632.8,4327.7294950000005,N,14148.32931,E,4,6.0,1.6,110.921,M,31.59,M,1.8,0000*42,43.46215825000001,141.8054885,565159.9507056435,4812453.837954079
4,[2021-01-29 11:06:34.300] $GPGGA,20632.9,4327.729492,N,14148.32931,E,4,6.0,1.6,110.925,M,31.59,M,1.9,0000*4B,43.462158200000005,141.8054885,565159.9507593461,4812453.8324011825
5,[2021-01-29 11:06:34.409] $GPGGA,20633.0,4327.729494,N,14148.32931,E,4,6.0,1.6,110.928,M,31.59,M,2.0,0000*4D,43.46215823333334,141.8054885,565159.9507235443,4812453.8361031115
6,[2021-01-29 11:06:34.503] $GPGGA,20633.1,4327.7294950000005,N,14148.32931,E,4,6.0,1.6,110.926,M,31.59,M,2.1,0000*40,43.46215825000001,141.8054885,565159.9507056435,4812453.837954079
7,[2021-01-29 11:06:34.612] $GPGGA,20633.2,4327.729492,N,14148.32931,E,4,6.0,1.6,110.921,M,31.59,M,2.2,0000*41,43.462158200000005,141.8054885,565159.9507593461,4812453.8324011825
8,[2021-01-29 11:06:34.690] $GPGGA,20633.3,4327.729494,N,14148.32931,E,4,6.0,1.6,110.92200000000001,M,31.59,M,2.3,0000*4D,43.46215823333334,141.8054885,565159.9507235443,4812453.8361031115
9,[2021-01-29 11:06:34.800] $GPGGA,20633.4,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.92399999999999,M,31.59,M,2.4,0000*47,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
10,[2021-01-29 11:06:34.893] $GPGGA,20633.5,4327.729494,N,14148.32931,E,4,6.0,1.6,110.921,M,31.59,M,2.5,0000*49,43.46215823333334,141.8054885,565159.9507235443,4812453.8361031115
11,[2021-01-29 11:06:35.003] $GPGGA,20633.6,4327.729493,N,14148.32931,E,4,6.0,1.6,110.92299999999999,M,31.59,M,2.6,0000*44,43.46215821666666,141.8054885,565159.9507414452,4812453.834252145
12,[2021-01-29 11:06:35.096] $GPGGA,20633.7,4327.729494,N,14148.329319999999,E,4,6.0,1.6,110.915,M,31.59,M,2.7,0000*45,43.46215823333334,141.80548866666666,565159.9642060848,4812453.836233503
13,[2021-01-29 11:06:35.206] $GPGGA,20633.8,4327.729491,N,14148.329319999999,E,4,6.0,1.6,110.906,M,31.59,M,1.8,0000*45,43.46215818333334,141.80548866666666,565159.9642597873,4812453.830680607
14,[2021-01-29 11:06:35.294] $GPGGA,20633.9,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.898,M,31.59,M,1.9,0000*46,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
15,[2021-01-29 11:06:35.403] $GPGGA,20634.0,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.895,M,31.59,M,2.0,0000*4D,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
16,[2021-01-29 11:06:35.497] $GPGGA,20634.1,4327.729493,N,14148.329319999999,E,4,6.0,1.6,110.897,M,31.59,M,2.1,0000*4B,43.46215821666666,141.80548866666666,565159.9642239857,4812453.834382535
17,[2021-01-29 11:06:35.607] $GPGGA,20634.2,4327.729491,N,14148.329319999999,E,4,6.0,1.6,110.89200000000001,M,31.59,M,2.2,0000*4D,43.46215818333334,141.80548866666666,565159.9642597873,4812453.830680607
18,[2021-01-29 11:06:35.700] $GPGGA,20634.3,4327.729493,N,14148.329319999999,E,4,6.0,1.6,110.904,M,31.59,M,2.3,0000*40,43.46215821666666,141.80548866666666,565159.9642239857,4812453.834382535
19,[2021-01-29 11:06:35.810] $GPGGA,20634.4,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.88799999999999,M,31.59,M,2.4,0000*44,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
20,[2021-01-29 11:06:35.903] $GPGGA,20634.5,4327.72949,N,14148.329319999999,E,4,6.0,1.6,110.9,M,31.59,M,2.5,0000*4C,43.462158166666654,141.80548866666666,565159.9642776882,4812453.82882964
21,[2021-01-29 11:06:35.997] $GPGGA,20634.6,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.895,M,31.59,M,2.6,0000*42,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
22,[2021-01-29 11:06:36.106] $GPGGA,20634.7,4327.729493,N,14148.329319999999,E,4,6.0,1.6,110.91,M,31.59,M,1.7,0000*41,43.46215821666666,141.80548866666666,565159.9642239857,4812453.834382535
23,[2021-01-29 11:06:36.200] $GPGGA,20634.8,4327.72949,N,14148.329319999999,E,4,6.0,1.6,110.914,M,31.59,M,1.8,0000*49,43.462158166666654,141.80548866666666,565159.9642776882,4812453.82882964
24,[2021-01-29 11:06:36.292] $GPGGA,20634.9,4327.729493,N,14148.329319999999,E,4,6.0,1.6,110.91,M,31.59,M,1.9,0000*44,43.46215821666666,141.80548866666666,565159.9642239857,4812453.834382535
25,[2021-01-29 11:06:36.401] $GPGGA,20635.0,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.915,M,31.59,M,2.0,0000*44,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
26,[2021-01-29 11:06:36.495] $GPGGA,20635.1,4327.729493,N,14148.329319999999,E,4,6.0,1.6,110.915,M,31.59,M,2.1,0000*42,43.46215821666666,141.80548866666666,565159.9642239857,4812453.834382535
27,[2021-01-29 11:06:36.604] $GPGGA,20635.2,4327.729492,N,14148.329319999999,E,4,6.0,1.6,110.912,M,31.59,M,2.2,0000*49,43.462158200000005,141.80548866666666,565159.9642418865,4812453.832531573
28,[2021-01-29 11:06:36.698] $GPGGA,20635.3,4327.729491,N,14148.329319999999,E,4,6.0,1.6,110.914,M,31.59,M,2.3,0000*46,43.46215818333334,141.80548866666666,565159.9642597873,4812453.830680607
